                  Mean            SD         Naive SE        MCSE         ESS    
     y[103]    2.1540000000  0.6137268616 0.01940774744 0.12695756071   23.368623
     y[190]    1.4490000000  0.7375248762 0.02332258440 0.08599030953   73.562134
     y[159]    1.4040000000  0.5030278690 0.01590713793 0.05750748744   76.513013
     y[116]    1.9570000000  0.3758886701 0.01188664344 0.02265931253  275.185161
     y[151]    1.5800000000  0.8427990925 0.02665164742 0.13062244150   41.630586
      y[63]    1.1840000000  0.3978722186 0.01258182428 0.10134868305   15.411717
     y[108]    2.9870000000  0.1444017031 0.00456638280 0.01300000000  123.383739
     y[155]    1.8330000000  0.4304605630 0.01361235822 0.07529276194   32.685888
     y[156]    1.4390000000  0.7879720172 0.02491786307 0.14792978815   28.373331
     y[119]    1.1710000000  0.4582237106 0.01449030603 0.08916214942   26.411560
      y[51]    1.9600000000  0.9150066870 0.02893505205 0.25167439282   13.218144
     y[130]    2.9960000000  0.0893979418 0.00282701114 0.00400000000  499.499499
     y[192]    2.9730000000  0.1740726897 0.00550466178 0.01989137166   76.582901
      y[65]    2.8380000000  0.4023902557 0.01272469716 0.10347087620   15.123721
     y[149]    1.2690000000  0.5337826561 0.01687968969 0.14990700821   12.679001
      y[69]    1.5880000000  0.5123656102 0.01620242323 0.11664571240   19.294005
       y[1]    2.9740000000  0.2266613672 0.00716766178 0.02600000000   75.999076
     y[118]    1.9250000000  0.3598673429 0.01138000459 0.06126898799   34.498758
      y[33]    2.1480000000  0.9321829032 0.02947821170 0.27146434184   11.791707
     y[197]    2.5580000000  0.7970390651 0.02520458830 0.08929103476   79.678932
      y[22]    1.7350000000  0.4415540397 0.01396316475 0.13495060825   10.705773
       y[6]    2.0200000000  0.1400700525 0.00442940398 0.02000000000   49.049049
     y[193]    2.6790000000  0.7186622819 0.02272609679 0.07202545846   99.558339
      y[74]    2.8540000000  0.3532829019 0.01117178629 0.10240659701   11.901162
      y[73]    1.1290000000  0.4760100688 0.01505276007 0.07569602955   39.544499
      y[23]    1.6800000000  0.6511712709 0.02059184363 0.20786213380    9.813856
     y[176]    2.9800000000  0.1778528370 0.00562420053 0.01788854382   98.848849
       y[8]    1.6810000000  0.4663222667 0.01474640487 0.14217711958   10.757538
      y[84]    1.3250000000  0.4686092131 0.01481872446 0.06351290333   54.437443
     y[110]    2.9970000000  0.0547174012 0.00173031615 0.00300000000  332.665999
     y[195]    2.9730000000  0.2287429197 0.00723348625 0.01054619468  470.439470
      y[35]    1.4220000000  0.4941256522 0.01562562511 0.15117906969   10.682957
       y[7]    1.6210000000  0.5114886320 0.01617469074 0.15006998367   11.616741
      y[53]    1.1320000000  0.4968126637 0.01571059588 0.13200000000   14.165681
     y[120]    1.9050000000  0.3634654139 0.01149378559 0.03658323842   98.710167
      y[42]    1.5900000000  0.5061187175 0.01600487914 0.14538836878   12.118405
      y[79]    1.6650000000  0.4990230696 0.01578049505 0.12260369761   16.566628
     y[152]    1.9580000000  0.3199036391 0.01011624131 0.02318045153  190.455965
      y[32]    2.9410000000  0.2357426024 0.00745483565 0.05900000000   15.965118
  phi[3][1]    0.0733970362  0.0360702742 0.00114064222 0.00468223643   59.346104
