# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = beta_3.data.R
# init = 2 (Default)
# random
#   seed = 1169982865
# output
#   file = beta_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-7.65691,1,1.03797,1,1,0,0.307353
-7.65691,0.75618,1.03797,2,3,0,0.307353
-8.01037,0.756662,1.03797,2,3,0,0.224383
-7.63857,0.990983,1.03797,2,3,0,0.337212
-7.81887,0.951774,1.03797,2,3,0,0.255419
-7.92159,0.991,1.03797,2,3,0,0.237184
-8.1499,0.944731,1.03797,1,1,0,0.207619
-8.97261,0.933122,1.03797,2,3,0,0.567602
-8.05215,1,1.03797,1,1,0,0.462677
-7.69862,1,1.03797,2,3,0,0.287245
-8.94971,0.657025,1.03797,2,3,0,0.565593
-7.9809,1,1.03797,2,3,0,0.228406
-8.81525,0.941931,1.03797,2,3,0,0.154355
-8.80542,1,1.03797,1,1,0,0.154954
-8.77959,1,1.03797,1,1,0,0.156548
-8.41231,1,1.03797,1,1,0,0.18281
-8.11133,1,1.03797,1,1,0,0.211932
-8.09586,1,1.03797,1,1,0,0.213724
-7.9645,0.938196,1.03797,2,3,0,0.230735
-8.10396,0.988683,1.03797,2,3,0,0.212781
-8.10396,0.853502,1.03797,1,1,0,0.212781
-9.05494,0.814463,1.03797,1,1,0,0.140839
-8.3469,0.936927,1.03797,2,3,0,0.188385
-9.15752,0.950467,1.03797,2,3,0,0.135621
-9.03304,1,1.03797,1,1,0,0.141994
-7.8331,0.894557,1.03797,2,3,0,0.42123
-7.8331,0.368976,1.03797,2,3,0,0.42123
-7.65444,1,1.03797,2,3,0,0.358167
-7.94963,0.913832,1.03797,2,3,0,0.232909
-7.64204,0.988933,1.03797,2,3,0,0.345371
-7.65126,0.998879,1.03797,2,3,0,0.355579
-7.70767,0.98142,1.03797,1,1,0,0.385212
-7.68699,1,1.03797,1,1,0,0.376678
-7.72167,0.988332,1.03797,1,1,0,0.390304
-8.14021,0.864251,1.03797,1,1,0,0.476109
-7.88343,1,1.03797,1,1,0,0.432215
-7.6894,1,1.03797,1,1,0,0.37775
-8.16481,0.627719,1.03797,2,3,0,0.479648
-7.99168,0.922029,1.03797,2,3,0,0.226911
-8.04718,0.986303,1.03797,1,1,0,0.219625
-7.7504,1,1.03797,2,3,0,0.399588
-8.72417,0.709408,1.03797,1,1,0,0.544671
-8.77387,0.625595,1.03797,2,3,0,0.156905
-7.68017,0.979486,1.03797,2,3,0,0.294733
-7.72837,0.995322,1.03797,2,3,0,0.277403
-7.63953,0.992624,1.03797,2,3,0,0.32625
-7.63953,0.292763,1.03797,2,3,0,0.32625
-7.65447,0.99089,1.03797,2,3,0,0.358193
-7.6449,0.987341,1.03797,2,3,0,0.349246
-8.03904,0.761707,1.03797,2,3,0,0.46056
-7.66408,1,1.03797,2,3,0,0.364761
-7.63823,1,1.03797,2,3,0,0.334849
-7.98672,0.908937,1.03797,2,3,0,0.451753
-8.41275,0.960354,1.03797,2,3,0,0.182773
-7.65521,1,1.03797,2,3,0,0.358757
-7.65021,1,1.03797,1,1,0,0.35466
-8.18528,0.894283,1.03797,2,3,0,0.203844
-8.0035,1,1.03797,1,1,0,0.225304
-7.826,1,1.03797,1,1,0,0.253984
-8.90703,0.837835,1.03797,2,3,0,0.561796
-8.60615,1,1.03797,1,1,0,0.532772
-7.98154,1,1.03797,1,1,0,0.450847
-7.63902,1,1.03797,2,3,0,0.327734
-8.72476,0.800881,1.03797,2,3,0,0.160025
-7.82266,1,1.03797,2,3,0,0.418782
-7.68594,0.986054,1.03797,2,3,0,0.292233
-8.84501,0.722489,1.03797,2,3,0,0.55615
-8.05689,1,1.03797,2,3,0,0.218415
-8.81862,0.947937,1.03797,2,3,0,0.15415
-8.60379,1,1.03797,1,1,0,0.168194
-8.2464,1,1.03797,1,1,0,0.197681
-7.73487,1,1.03797,2,3,0,0.394733
-7.66532,1,1.03797,2,3,0,0.365513
-7.96445,0.924523,1.03797,2,3,0,0.447811
-7.75208,1,1.03797,1,1,0,0.400095
-7.64486,0.951869,1.03797,2,3,0,0.349198
-7.64486,0.837637,1.03797,2,3,0,0.349198
-7.64486,0.958422,1.03797,2,3,0,0.349198
-7.70472,0.988448,1.03797,2,3,0,0.285044
-7.88659,0.950078,1.03797,1,1,0,0.242884
-7.63817,0.953431,1.03797,2,3,0,0.333507
-8.44158,0.80139,1.03797,2,3,0,0.18042
-9.39343,0.834786,1.03797,1,1,0,0.124676
-8.0032,1,1.03797,2,3,0,0.225344
-7.71062,1,1.03797,1,1,0,0.283018
-7.65252,0.986751,1.03797,2,3,0,0.31056
-7.64857,1,1.03797,2,3,0,0.313908
-7.90362,0.925144,1.03797,2,3,0,0.43631
-7.81733,1,1.03797,1,1,0,0.417508
-7.81733,0.67879,1.03797,1,1,0,0.417508
-8.35151,0.92275,1.03797,2,3,0,0.504166
-7.89957,1,1.03797,2,3,0,0.240718
-7.66536,0.910472,1.03797,2,3,0,0.302138
-7.66536,0.532843,1.03797,2,3,0,0.302138
-7.96142,0.933001,1.03797,2,3,0,0.447264
-7.83455,1,1.03797,2,3,0,0.421564
-7.83455,0.542037,1.03797,1,1,0,0.421564
-9.35855,0.582181,1.03797,1,1,0,0.598866
-8.16647,1,1.03797,1,1,0,0.479883
-7.69448,1,1.03797,1,1,0,0.379938
-8.68037,0.615076,1.03797,2,3,0,0.16294
-8.33315,1,1.03797,1,1,0,0.189602
-8.33315,0.615032,1.03797,2,3,0,0.189602
-8.81886,0.846755,1.03797,2,3,0,0.553721
-8.17232,1,1.03797,2,3,0,0.205208
-8.78626,0.945472,1.03797,2,3,0,0.550651
-8.88099,0.967043,1.03797,1,1,0,0.559444
-7.91818,1,1.03797,2,3,0,0.237719
-8.4835,0.872758,1.03797,1,1,0,0.177102
-7.65722,0.997023,1.03797,2,3,0,0.307143
-7.71184,0.993018,1.03797,2,3,0,0.386778
-7.68528,0.909077,1.03797,2,3,0,0.375898
-7.6383,1,1.03797,2,3,0,0.33554
-7.90163,0.936387,1.03797,2,3,0,0.240381
-8.10241,0.950621,1.03797,1,1,0,0.212961
-7.63829,0.989017,1.03797,2,3,0,0.335464
-8.44141,0.842691,1.03797,2,3,0,0.180433
-7.92306,1,1.03797,1,1,0,0.236953
-7.70574,1,1.03797,1,1,0,0.284688
-7.67542,1,1.03797,1,1,0,0.296931
-7.68179,0.998105,1.03797,1,1,0,0.294016
-7.63903,1,1.03797,2,3,0,0.327716
-7.792,0.903977,1.03797,2,3,0,0.261133
-7.89419,0.769805,1.03797,2,3,0,0.241609
-7.67604,0.979766,1.03797,2,3,0,0.37143
-7.66993,1,1.03797,1,1,0,0.368176
-7.64,0.983662,1.03797,2,3,0,0.325129
-7.67729,0.990483,1.03797,2,3,0,0.372062
-7.72327,0.9846,1.03797,1,1,0,0.390858
-8.55867,0.746013,1.03797,1,1,0,0.527768
-8.0624,1,1.03797,2,3,0,0.217735
-9.06653,0.802613,1.03797,1,1,0,0.140234
-8.17172,1,1.03797,2,3,0,0.480628
-8.17172,0.179352,1.03797,2,3,0,0.480628
-7.72714,1,1.03797,1,1,0,0.392178
-7.66326,0.987844,1.03797,2,3,0,0.303342
-7.66179,0.98384,1.03797,2,3,0,0.30422
-7.69627,0.996379,1.03797,2,3,0,0.380687
-7.69627,0.702609,1.03797,2,3,0,0.380687
-7.64217,0.925795,1.03797,2,3,0,0.321245
-7.64217,0.858121,1.03797,2,3,0,0.321245
-7.63903,0.740384,1.03797,2,3,0,0.327708
-7.6405,0.999538,1.03797,1,1,0,0.324096
-7.65428,0.995719,1.03797,1,1,0,0.30922
-7.83739,0.938608,1.03797,2,3,0,0.251756
-7.8039,0.811435,1.03797,2,3,0,0.414214
-7.69167,0.946259,1.03797,2,3,0,0.2899
-7.97391,0.953894,1.03797,2,3,0,0.449502
-8.85071,0.731361,1.03797,1,1,0,0.556674
-8.67809,1,1.03797,1,1,0,0.540112
-8.67809,0.322509,1.03797,1,1,0,0.540112
-9.25571,0.816042,1.03797,1,1,0,0.590971
-11.1001,0.816486,1.03797,2,3,0,0.701977
-8.38391,1,1.03797,1,1,0,0.508071
-7.76758,1,1.03797,2,3,0,0.404595
-7.72816,0.830963,1.03797,2,3,0,0.39252
-8.54097,0.751804,1.03797,1,1,0,0.525867
-8.90299,0.879289,1.03797,1,1,0,0.561433
-7.80222,1,1.03797,1,1,0,0.413795
-7.94233,0.952089,1.03797,1,1,0,0.44376
-8.47395,0.932681,1.03797,2,3,0,0.518488
-8.47395,0.775973,1.03797,1,1,0,0.518488
-7.93431,1,1.03797,1,1,0,0.442256
-7.93431,0.598054,1.03797,1,1,0,0.442256
-7.94201,0.999094,1.03797,2,3,0,0.443701
-7.94201,0.422397,1.03797,1,1,0,0.443701
-7.65071,0.995634,1.03797,2,3,0,0.312027
-7.64702,0.981821,1.03797,2,3,0,0.315403
-7.64224,0.988787,1.03797,2,3,0,0.32114
-7.75959,0.967529,1.03797,2,3,0,0.402308
-7.75959,0.656081,1.03797,1,1,0,0.402308
-8.16126,0.868539,1.03797,1,1,0,0.479142
-7.7251,0.977665,1.03797,2,3,0,0.278386
-7.6582,1,1.03797,2,3,0,0.360918
-7.63907,0.952377,1.03797,2,3,0,0.339123
-8.43552,0.79937,1.03797,2,3,0,0.18091
-8.25141,1,1.03797,1,1,0,0.197194
-8.00008,0.93766,1.03797,2,3,0,0.225766
-8.00008,0.885911,1.03797,1,1,0,0.225766
-7.63996,0.989115,1.03797,2,3,0,0.341511
-7.782,0.962844,1.03797,2,3,0,0.408553
-8.125,0.886392,1.03797,1,1,0,0.473877
-9.44807,0.819528,1.03797,2,3,0,0.605513
-7.75404,1,1.03797,2,3,0,0.270255
-7.77174,0.995038,1.03797,1,1,0,0.265824
-7.82612,0.995038,1.03797,2,3,0,0.25396
-7.7748,1,1.03797,1,1,0,0.26509
-7.88992,0.98972,1.03797,2,3,0,0.242323
-8.64116,0.83442,1.03797,1,1,0,0.165593
-7.96219,0.827914,1.03797,2,3,0,0.447403
-7.96219,0.587939,1.03797,2,3,0,0.447403
-7.80377,1,1.03797,2,3,0,0.414182
-7.80377,0.641889,1.03797,1,1,0,0.414182
-7.80377,0.713856,1.03797,1,1,0,0.414182
-7.72309,1,1.03797,1,1,0,0.390793
-7.66032,0.993018,1.03797,2,3,0,0.305123
-7.66032,0.765688,1.03797,2,3,0,0.305123
-8.17999,0.844377,1.03797,2,3,0,0.481791
-7.81111,1,1.03797,2,3,0,0.415999
-7.93076,0.652803,1.03797,2,3,0,0.235758
-7.74472,0.960829,1.03797,2,3,0,0.272738
-7.65675,1,1.03797,2,3,0,0.35989
-8.16305,0.857779,1.03797,2,3,0,0.206198
-8.67965,0.952041,1.03797,2,3,0,0.540268
-8.48549,1,1.03797,1,1,0,0.519781
-7.65274,1,1.03797,2,3,0,0.35682
-7.6416,0.998779,1.03797,2,3,0,0.32212
-7.63899,1,1.03797,2,3,0,0.327825
-8.05955,0.818103,1.03797,2,3,0,0.463857
-8.26758,0.928367,1.03797,1,1,0,0.493604
-7.89556,0.946201,1.03797,2,3,0,0.241381
-7.66078,0.983364,1.03797,2,3,0,0.362662
-7.63986,1,1.03797,2,3,0,0.341287
-7.88576,0.875878,1.03797,2,3,0,0.243025
-8.31158,0.899978,1.03797,1,1,0,0.191544
-7.77912,1,1.03797,2,3,0,0.407778
-7.8196,0.986046,1.03797,1,1,0,0.418053
-7.8196,0.602478,1.03797,1,1,0,0.418053
-8.07896,0.974428,1.03797,2,3,0,0.215726
-7.83681,0.949549,1.03797,2,3,0,0.251868
-8.0398,0.948599,1.03797,1,1,0,0.220557
-7.73047,0.962679,1.03797,2,3,0,0.276779
-7.69793,1,1.03797,1,1,0,0.287501
-9.97715,0.542446,1.03797,2,3,0,0.102485
-10.0877,0.98576,1.03797,1,1,0,0.0988998
-10.5972,0.980292,1.03797,2,3,0,0.0843205
-8.63624,0.961525,1.03797,2,3,0,0.165932
-7.96579,1,1.03797,1,1,0,0.23055
-8.11748,0.963214,1.03797,1,1,0,0.211229
-7.63885,0.927189,1.03797,2,3,0,0.338348
-7.71361,0.979395,1.03797,2,3,0,0.282023
-7.71304,1,1.03797,2,3,0,0.282209
-7.71304,0.540692,1.03797,2,3,0,0.282209
-8.40343,0.86136,1.03797,2,3,0,0.183547
-7.85222,1,1.03797,1,1,0,0.248961
-8.09785,0.92528,1.03797,2,3,0,0.469807
-7.97676,0.858014,1.03797,2,3,0,0.228987
-7.74878,1,1.03797,2,3,0,0.399098
-8.21407,0.567343,1.03797,2,3,0,0.486494
-7.65661,0.950066,1.03797,2,3,0,0.307561
-7.64125,1,1.03797,1,1,0,0.322703
-9.11342,0.663464,1.03797,2,3,0,0.137827
-9.76234,0.903302,1.03797,1,1,0,0.109965
-9.01223,1,1.03797,1,1,0,0.143105
-7.9826,0.99842,1.03797,2,3,0,0.228168
-9.97407,0.581922,1.03797,2,3,0,0.640982
-8.53288,1,1.03797,2,3,0,0.173341
-8.47072,1,1.03797,1,1,0,0.178101
-7.75595,0.930016,1.03797,2,3,0,0.401242
-7.9842,0.923406,1.03797,1,1,0,0.451314
-7.67711,1,1.03797,2,3,0,0.37197
-7.67711,0.67109,1.03797,2,3,0,0.37197
-7.67711,0.518124,1.03797,2,3,0,0.37197
-8.1901,0.849406,1.03797,2,3,0,0.203343
-8.24668,0.995697,1.03797,2,3,0,0.197653
-7.68306,0.961112,1.03797,2,3,0,0.374865
-7.98171,0.948128,1.03797,2,3,0,0.228292
-7.69357,0.971843,1.03797,2,3,0,0.379554
-7.6391,0.999269,1.03797,2,3,0,0.327467
-7.65548,0.984092,1.03797,2,3,0,0.308353
-7.73779,0.986627,1.03797,2,3,0,0.395674
-8.73471,0.704035,1.03797,1,1,0,0.545699
-7.81304,1,1.03797,1,1,0,0.416469
-7.64994,0.994707,1.03797,2,3,0,0.312686
-7.87488,0.947673,1.03797,2,3,0,0.244897
-7.66641,1,1.03797,2,3,0,0.301552
-8.69431,0.775299,1.03797,2,3,0,0.162014
-8.1354,1,1.03797,1,1,0,0.209216
-7.77699,0.956675,1.03797,2,3,0,0.264572
-7.67706,0.918555,1.03797,2,3,0,0.29616
-7.93196,0.946213,1.03797,2,3,0,0.235574
-8.35991,0.967183,1.03797,2,3,0,0.187249
-9.3652,0.822298,1.03797,1,1,0,0.125916
-8.01582,1,1.03797,2,3,0,0.223661
-7.85238,0.947639,1.03797,2,3,0,0.248932
-8.54991,0.817765,1.03797,2,3,0,0.52683
-8.50832,1,1.03797,1,1,0,0.52231
-8.08161,0.526869,1.03797,2,3,0,0.467316
-7.69147,0.998957,1.03797,2,3,0,0.289979
-10.4032,0.461623,1.03797,2,3,0,0.0895254
-9.1793,1,1.03797,1,1,0,0.134551
-9.14463,1,1.03797,1,1,0,0.13626
-9.11044,1,1.03797,2,3,0,0.137978
-9.81523,0.895904,1.03797,1,1,0,0.108056
-8.59393,1,1.03797,1,1,0,0.168893
-8.39094,1,1.03797,1,1,0,0.184594
-9.25827,0.928812,1.03797,2,3,0,0.591171
-10.5434,0.651563,1.03797,1,1,0,0.673916
-9.60103,1,1.03797,1,1,0,0.616425
-9.57268,1,1.03797,1,1,0,0.614443
-7.80452,1,1.03797,2,3,0,0.414369
-8.0554,0.975116,1.03797,2,3,0,0.218599
-8.59658,0.884306,1.03797,1,1,0,0.168705
-7.69513,1,1.03797,2,3,0,0.288556
-7.86124,0.953886,1.03797,1,1,0,0.247315
-8.1354,0.97306,1.03797,2,3,0,0.475408
-7.7352,1,1.03797,2,3,0,0.275403
-7.7352,0.688177,1.03797,2,3,0,0.275403
-7.78803,0.853378,1.03797,2,3,0,0.262024
-7.66153,1,1.03797,2,3,0,0.30438
-8.22854,0.873162,1.03797,2,3,0,0.199437
-9.14036,0.927798,1.03797,2,3,0,0.581757
-7.92448,1,1.03797,2,3,0,0.440386
-8.35388,0.959227,1.03797,2,3,0,0.187774
-8.35388,0.773508,1.03797,1,1,0,0.187774
-8.0029,1,1.03797,1,1,0,0.225384
-7.65034,1,1.03797,2,3,0,0.354781
-7.67925,0.996389,1.03797,2,3,0,0.373037
-8.04849,0.886793,1.03797,2,3,0,0.219461
-7.93921,1,1.03797,1,1,0,0.234469
-7.73788,1,1.03797,1,1,0,0.274639
-8.00843,0.92893,1.03797,1,1,0,0.224642
-7.99979,1,1.03797,1,1,0,0.225804
-7.66698,0.975491,1.03797,2,3,0,0.301235
-7.94596,0.92327,1.03797,2,3,0,0.444435
-7.71141,0.979846,1.03797,2,3,0,0.282751
-7.97216,0.971255,1.03797,2,3,0,0.229638
-7.72558,1,1.03797,2,3,0,0.278242
-7.8273,0.885189,1.03797,2,3,0,0.419879
-7.6382,1,1.03797,2,3,0,0.334296
-8.00676,0.822739,1.03797,2,3,0,0.455199
-8.77531,0.759999,1.03797,1,1,0,0.549609
-8.25707,1,1.03797,1,1,0,0.492232
-9.26076,0.700075,1.03797,1,1,0,0.591366
-7.9851,1,1.03797,2,3,0,0.22782
-8.28914,0.929652,1.03797,1,1,0,0.19361
-7.79282,1,1.03797,1,1,0,0.26095
-7.79282,0.407034,1.03797,2,3,0,0.26095
-8.09742,0.896657,1.03797,2,3,0,0.213542
-8.5822,0.896834,1.03797,1,1,0,0.169732
-10.0699,0.901634,1.03797,2,3,0,0.64688
-9.31693,1,1.03797,1,1,0,0.595706
-8.41761,0.804923,1.03797,2,3,0,0.182372
-8.26505,1,1.03797,2,3,0,0.195881
-8.0175,1,1.03797,2,3,0,0.22344
-9.27811,0.702901,1.03797,2,3,0,0.592715
-9.00392,1,1.03797,1,1,0,0.570318
-7.85356,1,1.03797,1,1,0,0.425844
-7.85356,0.835201,1.03797,1,1,0,0.425844
-7.69155,0.829583,1.03797,2,3,0,0.378692
-7.64765,0.987958,1.03797,2,3,0,0.314774
-8.3758,0.830748,1.03797,2,3,0,0.185879
-8.3758,0.906013,1.03797,1,1,0,0.185879
-8.3758,0.889651,1.03797,1,1,0,0.185879
-7.85688,1,1.03797,2,3,0,0.426572
-7.75132,1,1.03797,1,1,0,0.399867
-7.64638,0.948341,1.03797,2,3,0,0.350922
-7.63972,0.982249,1.03797,2,3,0,0.340936
-7.63824,0.783294,1.03797,2,3,0,0.331669
-7.66106,0.86145,1.03797,2,3,0,0.362846
-7.79978,0.95428,1.03797,1,1,0,0.413179
-7.91868,0.986413,1.03797,2,3,0,0.439268
-7.65633,0.863044,1.03797,2,3,0,0.359584
-7.92092,0.89056,1.03797,2,3,0,0.237287
-7.64039,0.991231,1.03797,2,3,0,0.342441
-7.64039,0.879364,1.03797,2,3,0,0.342441
-8.41818,0.806569,1.03797,2,3,0,0.512109
-8.57994,0.943819,1.03797,1,1,0,0.530026
-8.13315,1,1.03797,1,1,0,0.475078
-10.6696,0.411559,1.03797,1,1,0,0.680601
-8.17703,1,1.03797,1,1,0,0.481375
-7.88317,0.948159,1.03797,2,3,0,0.243467
-7.64653,1,1.03797,2,3,0,0.315902
-8.79599,0.725177,1.03797,2,3,0,0.551572
-7.6793,1,1.03797,2,3,0,0.373062
-8.70124,0.583927,1.03797,2,3,0,0.161558
-7.99176,1,1.03797,2,3,0,0.452629
-8.13068,0.951735,1.03797,1,1,0,0.474715
-7.63841,1,1.03797,2,3,0,0.336291
-7.82198,0.899915,1.03797,2,3,0,0.25479
-7.68156,1,1.03797,1,1,0,0.294116
-8.2087,0.873153,1.03797,2,3,0,0.485763
-8.66933,0.84812,1.03797,1,1,0,0.539233
-7.87103,1,1.03797,2,3,0,0.245571
-7.76412,0.958711,1.03797,2,3,0,0.267688
-8.64063,0.83659,1.03797,2,3,0,0.16563
-8.90287,0.951302,1.03797,1,1,0,0.149178
-11.4087,0.772863,1.03797,2,3,0,0.0661921
-9.78019,1,1.03797,1,1,0,0.109315
-7.85779,1,1.03797,2,3,0,0.247939
-7.82375,0.807502,1.03797,2,3,0,0.254433
-7.71453,1,1.03797,2,3,0,0.281722
-7.90068,0.983038,1.03797,2,3,0,0.240536
-7.67276,0.980161,1.03797,2,3,0,0.369716
-7.85018,0.93879,1.03797,2,3,0,0.249338
-7.64445,0.99962,1.03797,2,3,0,0.348695
-8.69502,0.734621,1.03797,2,3,0,0.161968
-8.915,0.986489,1.03797,2,3,0,0.148485
-9.34916,0.928584,1.03797,1,1,0,0.126628
-9.6676,0.952868,1.03797,1,1,0,0.1135
-8.83849,1,1.03797,1,1,0,0.152953
-8.83849,0.389775,1.03797,2,3,0,0.152953
-9.04336,0.963792,1.03797,1,1,0,0.141448
-7.63818,1,1.03797,2,3,0,0.333765
-9.17134,0.641456,1.03797,2,3,0,0.134941
-9.69782,0.921137,1.03797,1,1,0,0.112355
-10.4013,0.911989,1.03797,1,1,0,0.0895787
-8.76547,1,1.03797,2,3,0,0.157431
-8.06435,1,1.03797,1,1,0,0.217495
