# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = betabinomialstr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = betabinomialstr_2.data.R
# init = 2 (Default)
# random
#   seed = 792387605
# output
#   file = betabinomialstr_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-8.2146,0.842474,1.17752,2,3,0,0.200834
-8.03036,1,1.17752,1,1,0,0.221766
-8.58972,0.842305,1.17752,2,3,0,0.531056
-8.41887,1,1.17752,1,1,0,0.512189
-7.70679,0.985399,1.17752,2,3,0,0.284322
-7.83879,0.963986,1.17752,1,1,0,0.251487
-7.73046,1,1.17752,2,3,0,0.393286
-7.73046,0.53417,1.17752,2,3,0,0.393286
-7.6741,1,1.17752,2,3,0,0.297567
-7.73467,0.962797,1.17752,2,3,0,0.275553
-7.847,0.961772,1.17752,2,3,0,0.424389
-8.45381,0.809399,1.17752,1,1,0,0.516212
-8.73339,0.634527,1.17752,2,3,0,0.159469
-8.14334,1,1.17752,1,1,0,0.208338
-8.14257,0.929521,1.17752,2,3,0,0.208422
-7.75246,1,1.17752,1,1,0,0.270667
-7.75246,0.719001,1.17752,2,3,0,0.270667
-7.6955,1,1.17752,1,1,0,0.288415
-7.6955,0.952697,1.17752,1,1,0,0.288415
-7.87858,0.945707,1.17752,2,3,0,0.431208
-7.69585,0.983071,1.17752,2,3,0,0.288284
-8.05201,0.670728,1.17752,2,3,0,0.219021
-7.74018,1,1.17752,1,1,0,0.273992
-8.00745,0.921708,1.17752,2,3,0,0.455315
-7.65367,1,1.17752,2,3,0,0.357564
-7.76997,0.979526,1.17752,2,3,0,0.266252
-7.84625,0.979633,1.17752,1,1,0,0.250073
-7.65233,1,1.17752,2,3,0,0.356487
-7.661,0.997197,1.17752,1,1,0,0.362811
-7.98145,0.563271,1.17752,2,3,0,0.228329
-7.98145,0.23159,1.17752,2,3,0,0.228329
-7.92499,1,1.17752,1,1,0,0.236652
-7.70812,1,1.17752,1,1,0,0.283865
-7.64962,0.702647,1.17752,2,3,0,0.312958
-7.70534,0.934275,1.17752,2,3,0,0.384318
-7.83775,0.985671,1.17752,2,3,0,0.251687
-7.99686,0.945094,1.17752,2,3,0,0.453509
-7.6602,0.992461,1.17752,2,3,0,0.305199
-7.67039,0.996982,1.17752,1,1,0,0.299427
-7.64057,1,1.17752,2,3,0,0.323955
-7.65252,0.996354,1.17752,1,1,0,0.31056
-7.64371,1,1.17752,1,1,0,0.319119
-8.03714,0.89648,1.17752,2,3,0,0.46025
-8.03714,0.65128,1.17752,1,1,0,0.46025
-9.43845,0.273361,1.17752,2,3,0,0.604809
-9.19387,1,1.17752,2,3,0,0.586081
-8.88718,1,1.17752,1,1,0,0.560006
-7.99042,1,1.17752,2,3,0,0.227085
-7.7638,1,1.17752,2,3,0,0.267768
-7.88688,0.989167,1.17752,2,3,0,0.242836
-7.91482,0.992847,1.17752,1,1,0,0.238251
-10.2737,0.667705,1.17752,2,3,0,0.658917
-11.1245,0.77103,1.17752,1,1,0,0.703126
-7.86985,1,1.17752,2,3,0,0.245779
-8.436,0.844716,1.17752,2,3,0,0.514172
-7.63829,1,1.17752,2,3,0,0.331261
-9.6169,0.691771,1.17752,2,3,0,0.115457
-7.68435,0.966318,1.17752,2,3,0,0.292904
-8.23866,0.88051,1.17752,2,3,0,0.489801
-8.29659,0.979845,1.17752,1,1,0,0.497332
-7.63836,1,1.17752,2,3,0,0.33602
-7.64341,0.991006,1.17752,2,3,0,0.347353
-8.07437,0.890592,1.17752,2,3,0,0.46619
-7.94602,1,1.17752,1,1,0,0.444446
-8.05956,0.961206,1.17752,1,1,0,0.463859
-7.94089,0.901681,1.17752,2,3,0,0.234215
-7.63914,0.992192,1.17752,2,3,0,0.33935
-9.2314,0.738562,1.17752,2,3,0,0.132044
-7.95788,1,1.17752,2,3,0,0.446621
-8.85139,0.731348,1.17752,1,1,0,0.556738
-7.65285,1,1.17752,2,3,0,0.310298
-8.08332,0.901401,1.17752,2,3,0,0.215205
-9.3594,0.69922,1.17752,2,3,0,0.59893
-10.5293,0.68302,1.17752,1,1,0,0.673158
-8.60271,1,1.17752,1,1,0,0.532414
-9.19242,0.81515,1.17752,1,1,0,0.585965
-8.00258,1,1.17752,1,1,0,0.454489
-7.7521,1,1.17752,2,3,0,0.270763
-8.72585,0.815965,1.17752,2,3,0,0.159955
-8.09874,0.943749,1.17752,2,3,0,0.213387
-7.71298,0.961978,1.17752,2,3,0,0.387198
-7.89109,0.941438,1.17752,1,1,0,0.433787
-9.18494,0.62575,1.17752,2,3,0,0.134276
-9.2081,0.996236,1.17752,1,1,0,0.133156
-10.1657,0.870213,1.17752,1,1,0,0.0964686
-12.1856,0.814579,1.17752,1,1,0,0.0529989
-11.6628,1,1.17752,2,3,0,0.0614969
-8.23827,0.970322,1.17752,2,3,0,0.198476
-8.10268,1,1.17752,2,3,0,0.212929
-7.64124,0.92553,1.17752,2,3,0,0.344054
-7.75527,0.65166,1.17752,2,3,0,0.269935
-7.91779,0.957358,1.17752,1,1,0,0.237781
-7.66817,0.888792,1.17752,2,3,0,0.300593
-7.78734,0.983254,1.17752,2,3,0,0.409969
-8.07517,0.905489,1.17752,1,1,0,0.466315
-8.32826,0.915007,1.17752,1,1,0,0.501306
-10.8707,0.57107,1.17752,2,3,0,0.0776065
-9.50804,1,1.17752,1,1,0,0.119822
-8.38878,1,1.17752,1,1,0,0.184776
-8.89365,0.96835,1.17752,2,3,0,0.14971
-7.65527,0.941033,1.17752,2,3,0,0.358795
-10.8768,0.508899,1.17752,2,3,0,0.0774637
-8.47899,0.980239,1.17752,2,3,0,0.177453
-8.02794,1,1.17752,1,1,0,0.222078
-7.67371,1,1.17752,2,3,0,0.370221
-7.94978,0.913231,1.17752,2,3,0,0.232886
-7.78522,1,1.17752,1,1,0,0.262661
-7.66316,1,1.17752,2,3,0,0.303403
-7.66316,0.824428,1.17752,2,3,0,0.303403
-7.7161,0.886734,1.17752,2,3,0,0.388332
-7.73445,0.997958,1.17752,2,3,0,0.394598
-7.65451,0.993995,1.17752,2,3,0,0.309052
-7.76374,0.976039,1.17752,2,3,0,0.267784
-7.76374,0.689869,1.17752,2,3,0,0.267784
-7.96215,0.948682,1.17752,1,1,0,0.231075
-7.67539,0.962678,1.17752,2,3,0,0.371093
-8.50019,0.771233,1.17752,2,3,0,0.175814
-7.99552,1,1.17752,2,3,0,0.453279
-7.86259,0.929334,1.17752,2,3,0,0.247072
-7.86259,0.716667,1.17752,2,3,0,0.247072
-7.99225,0.967493,1.17752,1,1,0,0.226833
-7.64038,0.989087,1.17752,2,3,0,0.342428
-8.41227,0.649845,1.17752,2,3,0,0.51142
-8.01589,1,1.17752,1,1,0,0.456738
-8.01589,0.737057,1.17752,1,1,0,0.456738
-8.01589,0.753728,1.17752,1,1,0,0.456738
-7.75033,0.742189,1.17752,2,3,0,0.399566
-7.75033,0.598689,1.17752,2,3,0,0.399566
-7.65559,0.940038,1.17752,2,3,0,0.359041
-7.66102,0.999413,1.17752,2,3,0,0.362823
-7.66102,0.8373,1.17752,2,3,0,0.362823
-8.43307,0.646208,1.17752,2,3,0,0.181108
-7.6404,0.972652,1.17752,2,3,0,0.342461
-7.6404,0.774787,1.17752,2,3,0,0.342461
-7.68809,0.974569,1.17752,2,3,0,0.291341
-7.67271,1,1.17752,1,1,0,0.298252
-7.67271,0.710008,1.17752,2,3,0,0.298252
-8.16452,0.893928,1.17752,2,3,0,0.206039
-7.97179,1,1.17752,1,1,0,0.22969
-7.6413,0.98889,1.17752,2,3,0,0.344164
-7.77044,0.963517,1.17752,2,3,0,0.266138
-7.71255,1,1.17752,1,1,0,0.282372
-7.66564,0.983884,1.17752,2,3,0,0.301981
-8.39704,0.839312,1.17752,2,3,0,0.184081
-7.65699,0.962741,1.17752,2,3,0,0.360065
-7.72373,0.97833,1.17752,1,1,0,0.391015
-9.19706,0.669899,1.17752,2,3,0,0.586336
-7.72982,1,1.17752,2,3,0,0.393076
-7.86901,0.986064,1.17752,2,3,0,0.245927
-7.68123,0.674715,1.17752,2,3,0,0.29426
-7.64516,1,1.17752,1,1,0,0.317378
-8.02078,0.900688,1.17752,2,3,0,0.457554
-7.6382,0.938182,1.17752,2,3,0,0.332276
-8.45444,0.799227,1.17752,2,3,0,0.17939
-8.41372,1,1.17752,2,3,0,0.182693
-8.32876,1,1.17752,1,1,0,0.189994
-7.63844,0.996193,1.17752,2,3,0,0.336515
-7.93824,0.932784,1.17752,2,3,0,0.234617
-7.69331,0.972058,1.17752,2,3,0,0.379446
-8.6638,0.730971,1.17752,2,3,0,0.164052
-8.38212,1,1.17752,1,1,0,0.18534
-7.67582,0.977517,1.17752,2,3,0,0.296742
-7.64328,1,1.17752,2,3,0,0.319672
-7.6639,0.993776,1.17752,1,1,0,0.302968
-7.65688,0.987592,1.17752,2,3,0,0.307372
-8.72602,0.667031,1.17752,2,3,0,0.544851
-8.27643,1,1.17752,1,1,0,0.49475
-7.64239,0.844864,1.17752,2,3,0,0.345907
-7.63817,0.999989,1.17752,2,3,0,0.332987
-7.70172,0.956119,1.17752,2,3,0,0.286114
-7.64519,1,1.17752,2,3,0,0.34958
-7.88281,0.882482,1.17752,2,3,0,0.243528
-8.55175,0.950778,1.17752,2,3,0,0.171944
-8.0156,1,1.17752,1,1,0,0.223691
-8.40357,0.914513,1.17752,1,1,0,0.183535
-9.44951,0.821771,1.17752,1,1,0,0.122267
-9.71442,0.962201,1.17752,1,1,0,0.111734
-8.36132,1,1.17752,1,1,0,0.187127
-8.87116,0.903327,1.17752,1,1,0,0.151018
-7.69041,1,1.17752,2,3,0,0.290402
-7.78081,0.952319,1.17752,2,3,0,0.408235
-9.03276,0.647253,1.17752,1,1,0,0.572788
-7.77274,0.981026,1.17752,2,3,0,0.265584
-8.70184,0.829973,1.17752,2,3,0,0.161519
-10.3201,0.767665,1.17752,1,1,0,0.0918808
-7.64368,0.882013,1.17752,2,3,0,0.347716
-7.63852,1,1.17752,2,3,0,0.336941
-7.64141,0.999119,1.17752,2,3,0,0.322448
-7.67714,0.991594,1.17752,2,3,0,0.296121
-7.64629,1,1.17752,2,3,0,0.350821
-7.64221,1,1.17752,1,1,0,0.345639
-7.64152,0.875442,1.17752,2,3,0,0.344535
-7.85184,0.941701,1.17752,2,3,0,0.249032
-7.85686,0.998682,1.17752,1,1,0,0.248109
-7.67915,0.762169,1.17752,2,3,0,0.372987
-7.71483,0.988256,1.17752,1,1,0,0.387871
-7.71483,0.806671,1.17752,2,3,0,0.387871
-8.16524,0.85581,1.17752,2,3,0,0.205963
-7.93022,1,1.17752,1,1,0,0.235842
-7.86978,0.635415,1.17752,2,3,0,0.245792
-8.15438,0.972514,1.17752,2,3,0,0.478158
-8.15438,0.481427,1.17752,2,3,0,0.478158
-7.84234,1,1.17752,2,3,0,0.250809
-7.92567,0.978611,1.17752,1,1,0,0.236546
-7.66915,0.965474,1.17752,2,3,0,0.367737
-8.9,0.714562,1.17752,2,3,0,0.561164
-7.90261,0.94849,1.17752,2,3,0,0.24022
-7.83854,1,1.17752,1,1,0,0.251534
-8.13985,0.909032,1.17752,2,3,0,0.476058
-8.53069,0.871725,1.17752,1,1,0,0.524754
-9.59414,0.693163,1.17752,1,1,0,0.615944
-8.96097,1,1.17752,1,1,0,0.566583
-7.69575,0.931306,1.17752,2,3,0,0.288322
-7.77209,0.953196,1.17752,2,3,0,0.265739
-8.15936,0.966328,1.17752,2,3,0,0.206594
-8.99329,0.946702,1.17752,2,3,0,0.144128
-8.89196,1,1.17752,1,1,0,0.149807
-9.26302,0.938853,1.17752,1,1,0,0.130556
-8.12348,0.98729,1.17752,2,3,0,0.21055
-7.79657,1,1.17752,1,1,0,0.260124
-7.9836,0.952338,1.17752,1,1,0,0.228029
-8.01197,0.993043,1.17752,1,1,0,0.224171
-7.99028,1,1.17752,1,1,0,0.227103
-7.64592,0.944426,1.17752,2,3,0,0.350408
-8.68554,0.752102,1.17752,2,3,0,0.540856
-7.91486,1,1.17752,2,3,0,0.438525
-7.68726,0.984773,1.17752,2,3,0,0.291681
-7.7456,0.983477,1.17752,1,1,0,0.272499
-8.0418,0.924344,1.17752,1,1,0,0.220303
-7.94001,1,1.17752,1,1,0,0.234349
-7.6395,0.998432,1.17752,2,3,0,0.326341
-7.66511,0.885111,1.17752,2,3,0,0.365388
-8.24669,0.835021,1.17752,2,3,0,0.197652
-8.69283,0.910875,1.17752,1,1,0,0.162113
-7.69397,1,1.17752,2,3,0,0.379727
-7.7378,0.886039,1.17752,2,3,0,0.395676
-8.76179,0.826181,1.17752,2,3,0,0.157662
-7.63817,0.965462,1.17752,2,3,0,0.333423
-7.73725,0.973655,1.17752,2,3,0,0.395501
-7.81879,0.797061,1.17752,2,3,0,0.41786
-9.91156,0.276928,1.17752,2,3,0,0.104694
-13.5909,0.770748,1.17752,2,3,0,0.0359936
-13.8019,0.918365,1.17752,3,7,0,0.800964
-7.96001,1,1.17752,2,3,0,0.447009
-7.66121,1,1.17752,2,3,0,0.362946
-7.73267,0.990351,1.17752,2,3,0,0.394017
-7.73267,0.702741,1.17752,2,3,0,0.394017
-8.43158,0.890854,1.17752,2,3,0,0.513663
-8.38718,1,1.17752,1,1,0,0.508461
-8.60013,0.975998,1.17752,2,3,0,0.532145
-7.64296,1,1.17752,2,3,0,0.346741
-7.72124,0.984246,1.17752,2,3,0,0.279579
-11.0744,0.580953,1.17752,2,3,0,0.073027
-7.81332,0.842357,1.17752,2,3,0,0.416538
-7.81332,0.346541,1.17752,2,3,0,0.416538
-8.60521,0.759162,1.17752,1,1,0,0.532674
-8.30049,1,1.17752,1,1,0,0.497826
-10.2732,0.749239,1.17752,2,3,0,0.65889
-8.08421,1,1.17752,2,3,0,0.215099
-7.99911,1,1.17752,1,1,0,0.225896
-7.75038,0.787827,1.17752,2,3,0,0.399583
-7.64627,0.957211,1.17752,2,3,0,0.350793
-8.04562,0.775599,1.17752,2,3,0,0.461627
-9.0733,0.69785,1.17752,1,1,0,0.576213
-9.0733,0.622328,1.17752,2,3,0,0.576213
-7.80874,1,1.17752,1,1,0,0.415418
-8.34651,0.927116,1.17752,2,3,0,0.18842
-7.73037,0.946706,1.17752,2,3,0,0.393258
-8.52686,0.760009,1.17752,1,1,0,0.524338
-7.6577,1,1.17752,2,3,0,0.360566
-7.63834,0.931123,1.17752,2,3,0,0.335826
-7.71398,0.980556,1.17752,2,3,0,0.281902
-7.64976,1,1.17752,2,3,0,0.312836
-7.99563,0.907547,1.17752,2,3,0,0.453297
-7.72458,0.976465,1.17752,2,3,0,0.278548
-7.72458,0.931361,1.17752,2,3,0,0.278548
-7.72857,0.998874,1.17752,1,1,0,0.277342
-7.64209,1,1.17752,2,3,0,0.321355
-7.75082,0.969847,1.17752,2,3,0,0.399715
-8.16686,0.866646,1.17752,1,1,0,0.479939
-7.68185,1,1.17752,2,3,0,0.374295
-7.63981,0.998643,1.17752,2,3,0,0.325582
-7.66542,0.994402,1.17752,2,3,0,0.365573
-8.09885,0.873155,1.17752,2,3,0,0.213375
-7.87264,1,1.17752,1,1,0,0.245288
-7.64164,0.935373,1.17752,2,3,0,0.322064
-7.64164,0.694798,1.17752,2,3,0,0.322064
-8.03963,0.860129,1.17752,2,3,0,0.460657
-8.23881,0.932569,1.17752,1,1,0,0.489821
-7.71367,1,1.17752,1,1,0,0.387448
-7.66077,0.881656,1.17752,2,3,0,0.304843
-7.63835,0.992802,1.17752,2,3,0,0.335941
-7.63835,0.243724,1.17752,2,3,0,0.335941
-9.5645,0.557929,1.17752,2,3,0,0.11753
-8.85977,1,1.17752,1,1,0,0.151688
-7.87751,0.907688,1.17752,2,3,0,0.430983
-7.6848,0.985494,1.17752,2,3,0,0.292715
-9.33038,0.658114,1.17752,2,3,0,0.127469
-7.86229,0.970628,1.17752,2,3,0,0.247125
-7.68774,1,1.17752,2,3,0,0.377013
-7.63894,0.999341,1.17752,2,3,0,0.328005
-7.67029,0.924048,1.17752,2,3,0,0.368374
-7.67029,0.936236,1.17752,2,3,0,0.368374
-7.64054,0.990521,1.17752,2,3,0,0.342748
-7.64054,0.753153,1.17752,2,3,0,0.342748
-7.63878,1,1.17752,1,1,0,0.338117
-7.68588,0.978198,1.17752,2,3,0,0.376171
-8.94884,0.709027,1.17752,2,3,0,0.565516
-8.94884,0.366618,1.17752,1,1,0,0.565516
-7.95268,0.932882,1.17752,2,3,0,0.232457
-7.6388,0.992413,1.17752,2,3,0,0.338181
-7.65394,0.995634,1.17752,2,3,0,0.309474
-7.64318,1,1.17752,1,1,0,0.319812
-7.6751,0.880445,1.17752,2,3,0,0.370944
-7.87554,0.969099,1.17752,2,3,0,0.430571
-7.75498,0.949518,1.17752,2,3,0,0.270011
-7.66438,0.923904,1.17752,2,3,0,0.302694
-7.96714,0.917069,1.17752,2,3,0,0.448294
-7.90108,0.839405,1.17752,2,3,0,0.24047
-7.65472,1,1.17752,2,3,0,0.358384
-7.6411,1,1.17752,2,3,0,0.322977
-8.20775,0.790273,1.17752,2,3,0,0.485633
-7.82448,1,1.17752,2,3,0,0.254288
-7.6444,0.99182,1.17752,2,3,0,0.34864
-7.76823,0.968637,1.17752,2,3,0,0.404777
-9.33759,0.732365,1.17752,2,3,0,0.127145
-9.30237,1,1.17752,1,1,0,0.128739
-8.75826,1,1.17752,2,3,0,0.157885
-9.51795,0.878717,1.17752,1,1,0,0.119415
-8.49506,1,1.17752,1,1,0,0.176208
-7.6518,1,1.17752,2,3,0,0.356045
-8.42434,0.63003,1.17752,2,3,0,0.181819
-7.75264,0.939536,1.17752,2,3,0,0.400261
-8.45062,0.752496,1.17752,2,3,0,0.179694
-8.82449,0.929226,1.17752,1,1,0,0.153795
-9.23309,0.931784,1.17752,1,1,0,0.131964
-9.19219,1,1.17752,1,1,0,0.133924
-8.69457,1,1.17752,1,1,0,0.161998
-7.71144,1,1.17752,2,3,0,0.282741
-7.90291,0.942607,1.17752,2,3,0,0.43617
-8.06486,0.945226,1.17752,1,1,0,0.464698
-7.73774,1,1.17752,1,1,0,0.395658
-8.20132,0.929628,1.17752,2,3,0,0.202185
-7.66098,1,1.17752,2,3,0,0.362795
-7.66098,0.901964,1.17752,2,3,0,0.362795
-7.78134,0.98043,1.17752,2,3,0,0.263555
-7.9955,0.917145,1.17752,2,3,0,0.226387
-7.68709,0.972734,1.17752,2,3,0,0.291754
-8.30026,0.840353,1.17752,2,3,0,0.497798
-7.87054,1,1.17752,1,1,0,0.429514
-8.37916,0.837443,1.17752,1,1,0,0.507505
-9.07977,0.783151,1.17752,1,1,0,0.576754
-8.0952,0.889279,1.17752,2,3,0,0.213801
-7.63859,0.993129,1.17752,2,3,0,0.329387
-7.64128,0.76295,1.17752,2,3,0,0.322654
-8.00437,0.90446,1.17752,2,3,0,0.454794
-7.67631,0.999862,1.17752,2,3,0,0.296508
-8.17568,0.888455,1.17752,2,3,0,0.481186
-7.78444,0.964734,1.17752,2,3,0,0.262841
-7.6853,1,1.17752,2,3,0,0.375908
-7.64476,0.975793,1.17752,2,3,0,0.317834
-7.77435,0.963901,1.17752,2,3,0,0.406478
-9.60732,0.525692,1.17752,2,3,0,0.115832
-7.8673,1,1.17752,2,3,0,0.24623
-7.95369,0.978105,1.17752,1,1,0,0.232309
-7.63978,0.943255,1.17752,2,3,0,0.341075
-7.77229,0.963403,1.17752,2,3,0,0.265691
-7.66142,0.686157,1.17752,2,3,0,0.304448
-7.68042,0.994405,1.17752,1,1,0,0.294624
-8.0543,0.898145,1.17752,2,3,0,0.463021
-7.84924,1,1.17752,2,3,0,0.249513
-7.84924,0.891247,1.17752,2,3,0,0.249513
-8.47849,0.93823,1.17752,2,3,0,0.518997
-8.13284,1,1.17752,1,1,0,0.475032
-8.93477,0.755023,1.17752,1,1,0,0.564272
-7.65649,0.894187,1.17752,2,3,0,0.307643
-7.64019,0.769563,1.17752,2,3,0,0.342014
-7.6959,0.985808,1.17752,2,3,0,0.380533
-7.74105,0.98504,1.17752,1,1,0,0.396709
-7.73183,1,1.17752,2,3,0,0.393742
-7.64127,0.995949,1.17752,2,3,0,0.322672
-7.64463,0.998973,1.17752,1,1,0,0.317993
-7.6387,0.777432,1.17752,2,3,0,0.337789
-7.93131,0.864463,1.17752,2,3,0,0.441688
-7.81011,0.921099,1.17752,2,3,0,0.257225
-7.87263,0.753656,1.17752,2,3,0,0.24529
-7.69548,1,1.17752,1,1,0,0.288422
-7.82968,0.987701,1.17752,2,3,0,0.253256
-7.66836,0.984404,1.17752,2,3,0,0.367292
-7.66836,0.98645,1.17752,1,1,0,0.367292
-8.48247,0.802949,1.17752,2,3,0,0.519444
-8.85315,0.878513,1.17752,1,1,0,0.556899
-7.85388,1,1.17752,2,3,0,0.248654
-7.68837,1,1.17752,1,1,0,0.291225
-8.3803,0.855444,1.17752,2,3,0,0.185495
-8.02116,1,1.17752,1,1,0,0.222959
-7.82677,1,1.17752,1,1,0,0.253832
-7.70934,1,1.17752,1,1,0,0.283448
-7.96982,0.717524,1.17752,2,3,0,0.229971
-7.65881,1,1.17752,2,3,0,0.361343
-10.0748,0.442375,1.17752,2,3,0,0.0993103
-8.2048,1,1.17752,2,3,0,0.485229
-8.21108,0.999266,1.17752,2,3,0,0.486087
-9.01538,0.754661,1.17752,1,1,0,0.571303
-7.95579,1,1.17752,1,1,0,0.44624
-8.12808,0.941623,1.17752,1,1,0,0.474333
-7.75159,0.971048,1.17752,2,3,0,0.270898
-7.93057,0.953147,1.17752,1,1,0,0.235788
-7.66433,0.980703,1.17752,2,3,0,0.364914
-7.89397,0.943223,1.17752,2,3,0,0.434373
-7.70138,1,1.17752,1,1,0,0.382766
-7.63857,0.994741,1.17752,2,3,0,0.329509
-7.71911,0.973171,1.17752,2,3,0,0.389406
-7.68888,0.816499,1.17752,2,3,0,0.291019
-8.75308,0.742047,1.17752,2,3,0,0.547478
-11.4005,0.418545,1.17752,1,1,0,0.715732
-8.55154,1,1.17752,2,3,0,0.171959
-8.63823,0.983032,1.17752,1,1,0,0.165795
-8.22958,1,1.17752,2,3,0,0.199335
-9.24624,0.922699,1.17752,2,3,0,0.59023
-8.47438,1,1.17752,2,3,0,0.518537
-7.97861,1,1.17752,2,3,0,0.228726
-7.90518,1,1.17752,1,1,0,0.239802
-9.01759,0.872645,1.17752,2,3,0,0.571492
-8.30944,1,1.17752,2,3,0,0.19174
-8.14591,1,1.17752,1,1,0,0.208056
-8.20718,0.986061,1.17752,1,1,0,0.201586
-8.67216,0.906175,1.17752,1,1,0,0.163489
-7.90541,0.996779,1.17752,2,3,0,0.239764
-7.67144,0.980057,1.17752,2,3,0,0.369003
-7.97396,0.572378,1.17752,2,3,0,0.229382
-7.97396,0.597214,1.17752,2,3,0,0.229382
-8.89695,0.870341,1.17752,2,3,0,0.149519
-7.75062,1,1.17752,2,3,0,0.271153
-9.95938,0.696744,1.17752,2,3,0,0.103077
-7.70749,0.881381,1.17752,2,3,0,0.385145
-7.86206,0.790006,1.17752,2,3,0,0.427699
-7.88519,0.992062,1.17752,1,1,0,0.432578
-8.04812,0.981659,1.17752,2,3,0,0.46203
-8.11742,0.976039,1.17752,1,1,0,0.472753
-7.72866,1,1.17752,1,1,0,0.392688
-7.80019,0.976114,1.17752,1,1,0,0.413283
-7.7038,1,1.17752,1,1,0,0.38372
-8.94787,0.665398,1.17752,2,3,0,0.14663
-8.17092,1,1.17752,1,1,0,0.205357
-7.91039,1,1.17752,1,1,0,0.238961
-7.91039,0.725603,1.17752,2,3,0,0.238961
-7.64063,0.950859,1.17752,2,3,0,0.34292
-9.59342,0.546488,1.17752,2,3,0,0.116379
-7.79103,0.887233,1.17752,2,3,0,0.410934
-7.75421,0.815958,1.17752,2,3,0,0.40073
-8.52912,0.880742,1.17752,2,3,0,0.524584
-7.80721,1,1.17752,1,1,0,0.415038
-8.58734,0.76239,1.17752,1,1,0,0.530806
-7.77238,1,1.17752,1,1,0,0.405936
-7.64013,0.968701,1.17752,2,3,0,0.341889
-7.72714,0.975454,1.17752,2,3,0,0.27777
-8.80863,0.737537,1.17752,2,3,0,0.552762
-8.80863,0.963796,1.17752,1,1,0,0.552762
-8.36528,1,1.17752,2,3,0,0.505837
-7.73838,1,1.17752,2,3,0,0.395861
-7.66622,0.963357,1.17752,2,3,0,0.301659
-7.74613,0.977104,1.17752,1,1,0,0.272356
-8.06137,0.965756,1.17752,2,3,0,0.464145
-7.87585,1,1.17752,1,1,0,0.430636
-8.40267,0.832075,1.17752,1,1,0,0.510294
-8.40262,1,1.17752,1,1,0,0.510287
-7.92957,1,1.17752,2,3,0,0.235942
