# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = beta_1.data.R
# init = 2 (Default)
# random
#   seed = 1307530492
# output
#   file = beta_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-8.18989,0.950023,1.02418,1,1,0,0.483172
-7.77322,0.933367,1.02418,2,3,0,0.265468
-7.72665,0.968412,1.02418,2,3,0,0.392013
-8.32959,0.91611,1.02418,2,3,0,0.189919
-8.2039,1,1.02418,1,1,0,0.20192
-8.12111,1,1.02418,1,1,0,0.210818
-7.8957,1,1.02418,1,1,0,0.241357
-7.93897,0.997047,1.02418,2,3,0,0.234506
-7.64064,1,1.02418,2,3,0,0.323817
-7.63954,0.994326,1.02418,2,3,0,0.340481
-7.67891,0.991288,1.02418,2,3,0,0.372866
-7.69305,0.984398,1.02418,2,3,0,0.28936
-7.66241,0.969135,1.02418,2,3,0,0.363713
-7.655,0.994067,1.02418,2,3,0,0.358596
-8.32936,0.809217,1.02418,2,3,0,0.189941
-8.06812,1,1.02418,1,1,0,0.217035
-7.8081,1,1.02418,1,1,0,0.257648
-7.69311,0.888456,1.02418,2,3,0,0.379361
-8.1656,0.934546,1.02418,2,3,0,0.205924
-8.75366,0.903543,1.02418,1,1,0,0.158176
-7.89067,0.984453,1.02418,2,3,0,0.242197
-8.23044,0.925515,1.02418,2,3,0,0.199249
-9.23035,0.921046,1.02418,3,7,0,0.58898
-7.72058,0.956623,1.02418,2,3,0,0.279784
-7.70677,1,1.02418,2,3,0,0.284328
-8.76797,0.878717,1.02418,2,3,0,0.548908
-9.46568,0.824409,1.02418,1,1,0,0.606797
-8.03699,1,1.02418,2,3,0,0.460227
-8.44824,0.963394,1.02418,2,3,0,0.515576
-8.73868,0.921271,1.02418,1,1,0,0.546084
-8.1218,1,1.02418,1,1,0,0.473404
-8.1218,0.65654,1.02418,1,1,0,0.473404
-8.10707,1,1.02418,1,1,0,0.471203
-8.10707,0.703534,1.02418,2,3,0,0.471203
-9.44734,0.428047,1.02418,2,3,0,0.122358
-9.81521,0.958239,1.02418,1,1,0,0.108057
-7.78496,0.917348,1.02418,2,3,0,0.409342
-7.85897,0.979805,1.02418,1,1,0,0.427028
-7.64049,1,1.02418,2,3,0,0.342639
-8.46898,0.787421,1.02418,2,3,0,0.178238
-7.72828,0.991438,1.02418,2,3,0,0.277428
-8.10778,0.940756,1.02418,2,3,0,0.21234
-8.85246,0.95932,1.02418,2,3,0,0.152121
-9.12321,0.96262,1.02418,1,1,0,0.137333
-9.04237,0.770666,1.02418,2,3,0,0.573605
-8.27129,1,1.02418,2,3,0,0.494086
-8.27129,0.68637,1.02418,3,7,0,0.494086
-8.27129,0.785743,1.02418,1,1,0,0.494086
-9.19428,0.771125,1.02418,1,1,0,0.586114
-8.45426,1,1.02418,1,1,0,0.516262
-9.56333,0.733868,1.02418,1,1,0,0.613785
-7.65369,0.933002,1.02418,2,3,0,0.357578
-10.6405,0.580513,1.02418,2,3,0,0.0832114
-10.7171,0.99347,1.02418,1,1,0,0.0812937
-8.2204,0.980376,1.02418,3,7,0,0.487352
-8.02554,1,1.02418,1,1,0,0.458345
-8.02554,0.719962,1.02418,1,1,0,0.458345
-8.76602,0.811105,1.02418,1,1,0,0.548721
-9.697,0.773815,1.02418,1,1,0,0.623006
-9.05257,1,1.02418,1,1,0,0.574468
-9.0522,1,1.02418,1,1,0,0.574437
-7.74566,1,1.02418,2,3,0,0.398142
-8.26952,0.930203,1.02418,2,3,0,0.195455
-8.02564,0.965442,1.02418,2,3,0,0.222376
-8.27822,0.868468,1.02418,2,3,0,0.494981
-8.04182,1,1.02418,1,1,0,0.461012
-7.68141,0.972022,1.02418,2,3,0,0.294181
-7.81833,0.952564,1.02418,2,3,0,0.417749
-7.67469,0.981273,1.02418,2,3,0,0.297282
-11.3352,0.410321,1.02418,2,3,0,0.712817
-10.3532,1,1.02418,1,1,0,0.663446
-7.74243,1,1.02418,2,3,0,0.273366
-10.157,0.5665,1.02418,2,3,0,0.0967356
-9.70674,1,1.02418,1,1,0,0.112021
-7.64589,1,1.02418,2,3,0,0.316567
-8.14688,0.888786,1.02418,2,3,0,0.20795
-7.86911,1,1.02418,1,1,0,0.24591
-8.95219,0.850945,1.02418,2,3,0,0.146389
-8.7894,1,1.02418,1,1,0,0.155939
-7.70974,0.988957,1.02418,2,3,0,0.283314
-7.68489,0.978826,1.02418,2,3,0,0.375718
-7.72766,0.953305,1.02418,2,3,0,0.277615
-8.11003,0.940098,1.02418,2,3,0,0.212081
-7.63955,1,1.02418,2,3,0,0.3405
-8.1117,0.877337,1.02418,2,3,0,0.211889
-8.02631,1,1.02418,1,1,0,0.22229
-7.88366,1,1.02418,1,1,0,0.243383
-7.63863,1,1.02418,2,3,0,0.329198
-8.42872,0.821144,1.02418,2,3,0,0.513332
-7.82217,1,1.02418,1,1,0,0.418668
-8.37498,0.856584,1.02418,1,1,0,0.507005
-8.80591,0.885426,1.02418,1,1,0,0.552507
-8.15589,1,1.02418,1,1,0,0.478374
-8.98627,0.79089,1.02418,1,1,0,0.568791
-7.71227,1,1.02418,2,3,0,0.282466
-7.93684,0.9652,1.02418,2,3,0,0.234829
-8.07322,0.973272,1.02418,1,1,0,0.216417
-8.76475,0.884242,1.02418,1,1,0,0.157476
-8.28223,1,1.02418,1,1,0,0.194256
-9.52371,0.906414,1.02418,3,7,0,0.610976
-8.21672,1,1.02418,2,3,0,0.486854
-7.72337,1,1.02418,2,3,0,0.278917
-7.75691,0.971989,1.02418,2,3,0,0.401527
-7.67461,1,1.02418,2,3,0,0.370694
-7.81263,0.984592,1.02418,2,3,0,0.2567
-7.63957,0.999417,1.02418,2,3,0,0.326167
-7.76857,0.970095,1.02418,2,3,0,0.266591
-7.84949,0.982544,1.02418,1,1,0,0.249467
-7.87646,0.998109,1.02418,2,3,0,0.244621
-8.04531,0.96627,1.02418,1,1,0,0.21986
-8.26609,0.959429,1.02418,1,1,0,0.195783
-8.04693,1,1.02418,2,3,0,0.219657
-11.2614,0.685345,1.02418,2,3,0,0.0691049
-10.9073,1,1.02418,1,1,0,0.0767581
-11.4793,0.958024,1.02418,1,1,0,0.0648464
-11.0224,1,1.02418,1,1,0,0.0741631
-8.17831,0.999578,1.02418,2,3,0,0.204575
-7.85164,1,1.02418,1,1,0,0.249068
-7.66745,0.998708,1.02418,2,3,0,0.300984
-9.70452,0.599418,1.02418,2,3,0,0.623513
-8.82042,1,1.02418,1,1,0,0.553866
-9.47042,0.835636,1.02418,1,1,0,0.607141
-7.8306,1,1.02418,2,3,0,0.253075
-7.73539,0.969978,1.02418,2,3,0,0.394903
-9.58296,0.659503,1.02418,2,3,0,0.615163
-7.72132,1,1.02418,2,3,0,0.390179
-8.36994,0.873574,1.02418,2,3,0,0.506398
-7.69843,0.959693,1.02418,2,3,0,0.287313
-7.69683,1,1.02418,1,1,0,0.287914
-7.66056,1,1.02418,1,1,0,0.304973
-7.76783,0.965007,1.02418,2,3,0,0.404665
-7.74158,1,1.02418,1,1,0,0.396874
-7.68085,0.9833,1.02418,2,3,0,0.294429
-8.01182,0.939867,1.02418,2,3,0,0.22419
-7.82447,1,1.02418,1,1,0,0.25429
-8.89444,0.840998,1.02418,2,3,0,0.149664
-9.13167,0.967459,1.02418,1,1,0,0.136907
-8.44385,1,1.02418,1,1,0,0.180237
-8.47256,0.991565,1.02418,3,7,0,0.518332
-10.7465,0.536181,1.02418,1,1,0,0.684577
-10.602,1,1.02418,3,7,0,0.0841964
-9.79938,1,1.02418,1,1,0,0.108623
-9.45511,1,1.02418,1,1,0,0.122029
-8.44197,0.863517,1.02418,2,3,0,0.514859
-8.65528,0.941492,1.02418,1,1,0,0.537815
-7.68393,1,1.02418,2,3,0,0.375275
-7.70127,0.97809,1.02418,2,3,0,0.286275
-7.88976,0.984777,1.02418,2,3,0,0.433516
-7.69544,1,1.02418,1,1,0,0.380341
-7.69544,0.824345,1.02418,2,3,0,0.380341
-7.64451,1,1.02418,2,3,0,0.318128
-7.83572,0.958535,1.02418,2,3,0,0.252077
-8.69866,0.87161,1.02418,2,3,0,0.161728
-8.38908,1,1.02418,2,3,0,0.184751
-10.41,0.88965,1.02418,2,3,0,0.666627
-8.7061,1,1.02418,3,7,0,0.161239
-10.3714,0.885393,1.02418,3,7,0,0.664467
-8.84114,1,1.02418,2,3,0,0.555792
-8.13977,1,1.02418,1,1,0,0.476045
-7.94756,1,1.02418,1,1,0,0.44473
-7.71897,0.961117,1.02418,2,3,0,0.280293
-7.67969,0.960258,1.02418,2,3,0,0.373253
-7.70636,0.960587,1.02418,2,3,0,0.284471
-7.65019,0.995864,1.02418,2,3,0,0.312463
-8.15696,0.921687,1.02418,2,3,0,0.206853
-8.5604,0.931507,1.02418,1,1,0,0.171309
-8.20819,1,1.02418,1,1,0,0.201483
-8.00793,0.897766,1.02418,3,7,0,0.455397
-7.7614,1,1.02418,1,1,0,0.402833
-7.65591,1,1.02418,2,3,0,0.359277
-8.06582,0.912338,1.02418,2,3,0,0.464849
-7.9021,1,1.02418,1,1,0,0.436008
-8.09468,0.863206,1.02418,2,3,0,0.213862
-7.71111,0.98732,1.02418,2,3,0,0.282853
-7.64336,0.855055,1.02418,2,3,0,0.347294
-8.61907,0.791889,1.02418,2,3,0,0.534111
-8.24173,1,1.02418,1,1,0,0.49021
-7.63936,1,1.02418,2,3,0,0.33998
-7.72145,0.977414,1.02418,2,3,0,0.279514
-8.95277,0.71856,1.02418,2,3,0,0.565863
-7.75187,1,1.02418,2,3,0,0.400031
-7.9801,0.979663,1.02418,2,3,0,0.450596
-7.73247,0.955266,1.02418,2,3,0,0.276191
-7.73247,0.78409,1.02418,2,3,0,0.276191
-7.74824,0.973734,1.02418,2,3,0,0.398933
-7.95001,0.903373,1.02418,2,3,0,0.232852
-7.73401,0.983553,1.02418,2,3,0,0.275746
-7.8978,0.964663,1.02418,1,1,0,0.241009
-7.70652,0.814789,1.02418,2,3,0,0.284415
-9.53035,0.654092,1.02418,2,3,0,0.118909
-7.8802,0.971822,1.02418,2,3,0,0.243976
-8.10243,0.940262,1.02418,2,3,0,0.212958
-7.81931,1,1.02418,1,1,0,0.25533
-8.3712,0.921328,1.02418,2,3,0,0.186274
-8.1565,1,1.02418,1,1,0,0.206903
-8.66539,0.915166,1.02418,1,1,0,0.163945
-8.70597,0.988604,1.02418,3,7,0,0.542882
-7.89088,1,1.02418,2,3,0,0.433744
-7.69371,1,1.02418,2,3,0,0.379613
-8.10484,0.865753,1.02418,2,3,0,0.470867
-8.7006,0.844849,1.02418,1,1,0,0.542352
-7.76094,0.930447,1.02418,2,3,0,0.268486
-7.66953,0.986495,1.02418,2,3,0,0.367953
-7.6792,0.997447,1.02418,1,1,0,0.373013
-8.80997,0.772971,1.02418,2,3,0,0.552888
-7.65081,1,1.02418,2,3,0,0.35519
-7.64894,1,1.02418,1,1,0,0.353499
-7.71464,0.987156,1.02418,2,3,0,0.387802
-8.00194,0.924316,1.02418,1,1,0,0.45438
-8.65317,0.831862,1.02418,1,1,0,0.5376
-8.69939,0.995689,1.02418,2,3,0,0.542232
-8.30971,1,1.02418,1,1,0,0.49899
-8.11485,1,1.02418,1,1,0,0.47237
-8.2008,0.991993,1.02418,2,3,0,0.484679
-7.70398,1,1.02418,2,3,0,0.383792
-8.45901,0.759934,1.02418,2,3,0,0.179026
-7.94436,0.973002,1.02418,2,3,0,0.233694
-7.92658,1,1.02418,2,3,0,0.236405
-7.63834,1,1.02418,2,3,0,0.33082
-7.63826,0.99862,1.02418,2,3,0,0.335125
-7.63826,0.624157,1.02418,2,3,0,0.335125
-7.65197,0.922498,1.02418,2,3,0,0.310995
-7.6469,0.989232,1.02418,2,3,0,0.351467
-7.66246,0.995962,1.02418,1,1,0,0.363749
-7.76109,0.801137,1.02418,2,3,0,0.268446
-7.65094,1,1.02418,2,3,0,0.355309
-8.20388,0.84393,1.02418,2,3,0,0.201922
-7.67432,1,1.02418,2,3,0,0.370538
-7.82649,0.942511,1.02418,2,3,0,0.253887
-7.66521,0.992433,1.02418,2,3,0,0.302219
-7.80627,0.955143,1.02418,2,3,0,0.414806
-8.01945,0.871036,1.02418,2,3,0,0.223183
-9.58674,0.814449,1.02418,2,3,0,0.116644
-11.2405,0.846693,1.02418,1,1,0,0.0695309
-11.1224,1,1.02418,1,1,0,0.0719936
-10.1088,1,1.02418,1,1,0,0.0982352
-9.36752,1,1.02418,1,1,0,0.125813
-8.92257,1,1.02418,1,1,0,0.148054
-7.72839,0.926591,1.02418,2,3,0,0.392599
-7.94853,0.895213,1.02418,2,3,0,0.44491
-7.73841,1,1.02418,1,1,0,0.39587
-9.09674,0.644253,1.02418,2,3,0,0.578167
-7.72547,0.951131,1.02418,2,3,0,0.278276
-7.74518,0.995549,1.02418,1,1,0,0.272615
-7.7427,1,1.02418,1,1,0,0.273293
-7.90917,0.964305,1.02418,1,1,0,0.239156
-8.34133,0.919236,1.02418,1,1,0,0.188876
-7.66289,0.996668,1.02418,2,3,0,0.30356
-7.63844,1,1.02418,2,3,0,0.330149
-7.71055,0.870454,1.02418,2,3,0,0.283041
-7.70954,1,1.02418,1,1,0,0.28338
-7.75373,0.971816,1.02418,2,3,0,0.400585
-7.63826,0.998037,1.02418,2,3,0,0.335208
-8.26767,0.843147,1.02418,2,3,0,0.195632
-8.62616,0.941042,1.02418,1,1,0,0.166629
-8.23622,1,1.02418,1,1,0,0.198678
-8.4511,0.930933,1.02418,2,3,0,0.179656
-8.26383,1,1.02418,2,3,0,0.195998
-7.64584,0.999502,1.02418,2,3,0,0.316621
-7.64128,0.999012,1.02418,2,3,0,0.322668
-7.64172,0.999889,1.02418,1,1,0,0.321931
-8.38818,0.828087,1.02418,2,3,0,0.184827
-9.22545,0.959228,1.02418,2,3,0,0.132327
-9.99848,0.912153,1.02418,1,1,0,0.10178
-10.2238,0.977598,1.02418,1,1,0,0.0947078
-9.95105,1,1.02418,2,3,0,0.103357
-11.497,0.869076,1.02418,1,1,0,0.0645137
-8.17971,0.962508,1.02418,3,7,0,0.481752
-7.704,0.939789,1.02418,2,3,0,0.383799
-7.704,0.851506,1.02418,2,3,0,0.383799
-7.704,0.753644,1.02418,2,3,0,0.383799
-8.60264,0.821404,1.02418,2,3,0,0.532406
-7.9842,1,1.02418,1,1,0,0.451313
-7.9842,0.553291,1.02418,2,3,0,0.451313
-8.29701,0.802946,1.02418,2,3,0,0.19288
-8.87506,0.909446,1.02418,1,1,0,0.15079
-7.68492,0.989955,1.02418,2,3,0,0.292662
-7.82563,0.966939,1.02418,2,3,0,0.254058
-9.12398,0.802051,1.02418,2,3,0,0.137294
-12.4065,0.778723,1.02418,2,3,0,0.0498161
-12.4817,0.996011,1.02418,1,1,0,0.0487818
-8.9036,0.940829,1.02418,2,3,0,0.149137
-7.9078,0.981853,1.02418,2,3,0,0.239377
-10.1415,0.819037,1.02418,2,3,0,0.651184
-8.50315,1,1.02418,1,1,0,0.52174
-7.91199,1,1.02418,3,7,0,0.238704
-7.93058,0.996194,1.02418,1,1,0,0.235787
-7.75863,0.881467,1.02418,2,3,0,0.40203
-7.67118,1,1.02418,1,1,0,0.368864
-7.64496,0.996105,1.02418,2,3,0,0.349317
-7.64663,0.995986,1.02418,2,3,0,0.315799
-7.71526,0.986704,1.02418,2,3,0,0.281485
-8.12906,0.93159,1.02418,2,3,0,0.209923
-8.30814,0.967841,1.02418,1,1,0,0.191858
-7.66179,0.996941,1.02418,2,3,0,0.30422
-8.06422,0.919092,1.02418,2,3,0,0.217512
-7.75998,0.99579,1.02418,2,3,0,0.268728
-8.57973,0.867105,1.02418,2,3,0,0.169909
-9.47824,0.877839,1.02418,1,1,0,0.121058
-7.6405,0.94107,1.02418,2,3,0,0.342656
-7.64726,0.970743,1.02418,2,3,0,0.315158
-8.22659,0.91508,1.02418,2,3,0,0.488186
-7.6882,1,1.02418,2,3,0,0.291296
-7.77353,0.975385,1.02418,2,3,0,0.265392
-7.67816,0.894623,1.02418,2,3,0,0.372496
-7.76073,0.859379,1.02418,2,3,0,0.268538
-7.95109,0.959835,1.02418,1,1,0,0.232692
-8.37471,0.974065,1.02418,2,3,0,0.185973
-8.84097,0.975851,1.02418,2,3,0,0.152805
-9.47995,0.896374,1.02418,2,3,0,0.120986
-7.6994,1,1.02418,2,3,0,0.381972
-7.64059,1,1.02418,2,3,0,0.323918
-7.64228,0.999581,1.02418,1,1,0,0.321076
-7.63964,0.985181,1.02418,2,3,0,0.340733
-7.6422,0.986109,1.02418,2,3,0,0.321199
-7.6659,0.992212,1.02418,2,3,0,0.36586
-7.66031,0.992115,1.02418,2,3,0,0.362356
-9.27211,0.577855,1.02418,2,3,0,0.130133
-7.78711,0.996115,1.02418,2,3,0,0.262231
-7.78534,1,1.02418,1,1,0,0.262634
-7.66895,0.991851,1.02418,2,3,0,0.30018
-7.73147,0.985464,1.02418,1,1,0,0.276483
-7.73147,0.960322,1.02418,1,1,0,0.276483
-8.57943,0.786848,1.02418,2,3,0,0.529972
-8.43402,1,1.02418,1,1,0,0.513944
-8.02197,1,1.02418,1,1,0,0.457753
-7.74161,0.937233,1.02418,2,3,0,0.396885
-7.66229,1,1.02418,1,1,0,0.363637
-7.80715,0.866356,1.02418,2,3,0,0.257847
-7.7861,1,1.02418,1,1,0,0.262461
-7.65315,0.618887,1.02418,2,3,0,0.357153
-8.09882,0.903895,1.02418,2,3,0,0.469954
-8.33955,0.740459,1.02418,2,3,0,0.189033
-8.39888,0.989846,1.02418,1,1,0,0.183927
-9.25855,0.875247,1.02418,1,1,0,0.130765
-8.47769,1,1.02418,2,3,0,0.177555
-7.82097,0.981604,1.02418,2,3,0,0.254993
-7.87127,0.989348,1.02418,1,1,0,0.245528
-7.74093,1,1.02418,1,1,0,0.273782
-7.69413,0.832949,1.02418,2,3,0,0.288943
-7.75241,0.970925,1.02418,2,3,0,0.400193
-7.74926,1,1.02418,1,1,0,0.399245
-7.68254,1,1.02418,2,3,0,0.374619
-7.72358,0.953981,1.02418,2,3,0,0.278852
-7.82146,0.978407,1.02418,1,1,0,0.254895
-9.15902,0.829378,1.02418,2,3,0,0.135547
-8.87637,1,1.02418,1,1,0,0.150713
-7.70651,0.998378,1.02418,2,3,0,0.284418
-8.03485,0.97084,1.02418,2,3,0,0.459877
-8.03485,0.711038,1.02418,2,3,0,0.459877
-7.67499,0.975004,1.02418,2,3,0,0.297139
-8.14758,0.909065,1.02418,2,3,0,0.207873
-8.82972,0.635285,1.02418,2,3,0,0.153479
-7.64738,0.990356,1.02418,2,3,0,0.315043
-7.64738,0.857588,1.02418,2,3,0,0.315043
-8.57735,0.793959,1.02418,2,3,0,0.170081
-9.7552,0.845145,1.02418,1,1,0,0.110226
-9.21924,1,1.02418,1,1,0,0.132623
-7.71584,1,1.02418,2,3,0,0.388237
-7.71584,0.991216,1.02418,1,1,0,0.388237
-7.78384,0.911853,1.02418,2,3,0,0.262979
-7.80108,0.961346,1.02418,2,3,0,0.413507
-8.38325,0.771879,1.02418,2,3,0,0.185245
-7.63854,0.991311,1.02418,2,3,0,0.32964
-7.63844,0.999079,1.02418,2,3,0,0.336497
-7.80203,0.957669,1.02418,2,3,0,0.258939
-7.76895,1,1.02418,1,1,0,0.266499
-7.63989,1,1.02418,2,3,0,0.32538
