# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = gauss_2.data.R
# init = 2 (Default)
# random
#   seed = 1244945196
# output
#   file = gauss_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
# Adaptation terminated
# Step size = 0.785198
# Diagonal elements of inverse mass matrix:
# 0.358382, 0.547428

-4.90307,0.875368,0.785198,2,3,0,1.58406,2.03582
-5.13031,0.881308,0.785198,3,7,0,2.4548,0.438784
-4.986,1,0.785198,1,1,0,2.45377,0.623724
-4.65452,1,0.785198,2,3,0,2.25107,1.13564
-4.76749,0.990311,0.785198,2,3,0,1.96749,1.818
-6.2953,0.809894,0.785198,2,3,0,4.5257,0.593603
-4.55703,1,0.785198,2,3,0,1.65041,1.76861
-4.71892,0.987473,0.785198,1,1,0,1.76201,1.86814
-4.47242,1,0.785198,2,3,0,1.03042,0.639374
-4.72112,0.969319,0.785198,2,3,0,2.33505,1.24845
-5.61062,0.894236,0.785198,2,3,0,2.49236,2.30215
-5.19825,1,0.785198,2,3,0,2.07498,2.13335
-4.50868,0.98894,0.785198,2,3,0,2.05513,1.13792
-4.48151,1,0.785198,2,3,0,1.81256,1.5883
-4.24799,0.997071,0.785198,2,3,0,1.5583,1.44586
-4.16721,0.964262,0.785198,2,3,0,1.5234,1.04956
-4.25,0.992434,0.785198,2,3,0,1.40216,0.786295
-4.64225,0.98683,0.785198,2,3,0,0.807947,1.59126
-4.2739,1,0.785198,3,7,0,1.49216,0.798052
-4.2739,0.0470853,0.785198,1,1,0,1.49216,0.798052
-4.13896,0.941948,0.785198,2,3,0,1.21737,1.44624
-4.66316,0.856771,0.785198,2,3,0,2.25513,1.0697
-6.15671,0.819803,0.785198,2,3,0,4.4475,1.38033
-6.7152,0.980434,0.785198,2,3,0,1.22479,2.64363
-4.22212,0.993875,0.785198,2,3,0,1.52457,0.904209
-4.47842,0.912525,0.785198,2,3,0,1.61077,1.71
-4.48382,0.878162,0.785198,2,3,0,1.78826,0.721725
-4.79321,0.91299,0.785198,2,3,0,0.759221,0.728677
-5.15992,0.858474,0.785198,1,1,0,0.640405,0.783693
-5.15992,0.390084,0.785198,1,1,0,0.640405,0.783693
-4.73892,0.985129,0.785198,2,3,0,1.02414,0.491151
-4.83728,1,0.785198,1,1,0,1.17985,0.374634
-4.34775,0.666172,0.785198,2,3,0,1.62282,0.781709
-4.68741,0.891326,0.785198,2,3,0,1.02443,0.51754
-4.69465,0.392115,0.785198,2,3,0,2.18679,1.52659
-5.34486,0.948774,0.785198,2,3,0,3.1874,1.04865
-5.91703,0.966423,0.785198,2,3,0,4.04468,0.955366
-7.39635,0.949961,0.785198,2,3,0,6.98229,1.37939
-7.3134,1,0.785198,1,1,0,6.80813,1.198
-6.8678,1,0.785198,1,1,0,5.8096,1.00618
-7.09975,0.997251,0.785198,2,3,0,6.3015,0.972184
-7.49755,0.985327,0.785198,1,1,0,7.24859,1.08437
-8.25711,0.963666,0.785198,2,3,0,7.58549,-0.613952
-7.93212,0.96619,0.785198,2,3,0,7.72959,0.0404165
-5.69476,0.758493,0.785198,2,3,0,3.07866,0.22428
-5.40024,0.966052,0.785198,2,3,0,2.00035,0.051637
-5.46656,0.854955,0.785198,2,3,0,2.05365,2.31285
-4.14562,1,0.785198,2,3,0,1.46396,1.31444
-4.52487,0.853295,0.785198,2,3,0,1.90274,1.56853
-4.20047,0.950561,0.785198,2,3,0,0.968415,0.917342
-4.39563,0.943972,0.785198,1,1,0,0.813961,0.934349
-5.06619,0.881013,0.785198,2,3,0,0.749892,0.606193
-4.42668,0.945827,0.785198,2,3,0,1.02281,1.659
-8.54843,0.123851,0.785198,1,1,0,0.66039,2.46307
-5.69905,1,0.785198,1,1,0,0.64127,1.7823
-4.80231,0.950621,0.785198,3,7,0,1.82351,0.418561
-4.27662,0.993438,0.785198,2,3,0,1.37686,0.74728
-4.23343,0.933549,0.785198,3,7,0,1.48338,1.48204
-4.23343,0.625016,0.785198,2,3,0,1.48338,1.48204
-4.3966,0.970083,0.785198,2,3,0,1.19663,0.633785
-6.16075,0.471219,0.785198,1,1,0,0.678539,0.342858
-4.24664,1,0.785198,2,3,0,0.856006,1.05826
-4.58607,0.90547,0.785198,1,1,0,0.706677,1.06259
-4.20958,0.860047,0.785198,2,3,0,1.61042,1.08455
-5.53224,0.910804,0.785198,2,3,0,1.27505,2.28803
-8.46623,0.542174,0.785198,2,3,0,1.17321,3.02738
-7.74273,1,0.785198,2,3,0,1.95905,-0.910867
-6.2884,1,0.785198,1,1,0,2.19606,-0.399624
-5.26704,0.944218,0.785198,3,7,0,2.90831,0.67139
-4.96302,1,0.785198,2,3,0,2.65246,1.29533
-5.31915,0.992135,0.785198,2,3,0,3.07021,1.52591
-7.22128,0.959596,0.785198,3,7,0,3.30532,3.15909
-6.77243,0.996415,0.785198,2,3,0,3.63041,2.82405
-6.62057,0.991865,0.785198,1,1,0,3.94485,2.60077
-4.05593,0.98343,0.785198,2,3,0,1.11849,1.26604
-4.40546,0.908695,0.785198,2,3,0,1.9049,1.25651
-5.37213,0.848875,0.785198,2,3,0,2.39436,2.15411
-4.56805,0.956414,0.785198,2,3,0,1.11011,1.78948
-5.2992,0.945865,0.785198,2,3,0,2.10453,2.19562
-4.51497,0.902752,0.785198,2,3,0,1.44679,1.78774
-4.19459,0.919663,0.785198,2,3,0,0.878799,1.17989
-4.32841,0.820497,0.785198,2,3,0,0.797454,1.15922
-4.51048,0.935177,0.785198,2,3,0,2.04225,1.03952
-4.0812,0.904979,0.785198,2,3,0,1.35406,1.10151
-4.09238,0.923492,0.785198,2,3,0,1.3443,1.03512
-4.52415,0.910338,0.785198,2,3,0,1.11655,1.76515
-4.45367,1,0.785198,2,3,0,1.83054,1.52777
-4.55951,0.991918,0.785198,1,1,0,1.74297,1.72906
-4.65676,0.878021,0.785198,2,3,0,2.17467,0.871707
-4.65676,0.573295,0.785198,3,7,0,2.17467,0.871707
-4.06435,1,0.785198,2,3,0,1.31391,1.19706
-4.24738,0.967401,0.785198,2,3,0,1.43903,1.52778
-4.35145,0.983516,0.785198,2,3,0,1.80049,0.992244
-5.11362,0.862024,0.785198,2,3,0,0.586315,1.08311
-4.80786,1,0.785198,2,3,0,0.678158,1.42355
-4.32276,1,0.785198,2,3,0,1.35201,0.694833
-4.35087,0.963363,0.785198,2,3,0,1.75884,1.4159
-5.70531,0.823604,0.785198,2,3,0,3.3588,1.91344
-6.85684,0.957179,0.785198,3,5,0,3.37509,2.93486
-5.55564,0.72964,0.785198,3,7,0,0.645524,0.594037
-5.74824,0.98821,0.785198,3,7,0,2.93126,2.24151
-5.24289,0.791274,0.785198,2,3,0,2.033,0.157735
-5.6197,0.938136,0.785198,2,3,0,1.37809,-0.0205681
-5.1875,0.996485,0.785198,1,1,0,1.08639,0.258465
-4.57629,0.99792,0.785198,2,3,0,1.9249,0.709435
-4.08917,0.95298,0.785198,2,3,0,1.01618,1.06696
-4.27275,0.955509,0.785198,2,3,0,1.20124,0.735865
-4.30212,0.984543,0.785198,2,3,0,1.12376,1.6081
-4.80485,0.771303,0.785198,3,7,0,1.79031,1.92804
-4.64603,0.975845,0.785198,2,3,0,1.99915,1.65505
-4.44416,0.949391,0.785198,3,7,0,0.993986,1.65321
-5.71082,0.737869,0.785198,2,3,0,2.58233,-0.0135804
-6.3624,0.962123,0.785198,3,7,0,0.896199,2.31046
-5.85902,0.674089,0.785198,3,7,0,0.600756,1.74859
-5.12392,1,0.785198,1,1,0,0.78804,1.80517
-5.12392,0.373864,0.785198,3,7,0,0.78804,1.80517
-5.06263,1,0.785198,1,1,0,0.671527,1.57676
-5.33298,0.905157,0.785198,2,3,0,0.680432,1.72185
-4.82482,0.752399,0.785198,2,3,0,1.72135,0.370931
-4.92791,0.979967,0.785198,2,3,0,1.85357,0.331054
-5.08074,0.962655,0.785198,1,1,0,1.64787,0.197725
-4.72716,0.984161,0.785198,2,3,0,1.70926,1.89224
-4.90488,0.902434,0.785198,2,3,0,2.29962,1.74027
-4.61446,1,0.785198,2,3,0,2.15141,1.39086
-4.5143,0.975888,0.785198,2,3,0,1.45427,1.78606
-4.38998,0.994733,0.785198,2,3,0,1.04501,1.64501
-4.63724,0.938805,0.785198,1,1,0,1.08669,1.81972
-4.92055,0.94795,0.785198,2,3,0,0.771588,0.641579
-4.81548,0.99892,0.785198,3,7,0,1.9873,1.85445
-4.83086,0.992737,0.785198,1,1,0,2.25755,1.67565
-4.18035,0.967425,0.785198,2,3,0,0.956803,0.959608
-4.70607,0.824316,0.785198,2,3,0,1.64898,0.440831
-5.02688,0.985242,0.785198,1,1,0,1.95273,0.287684
-4.50155,0.995847,0.785198,2,3,0,2.01682,1.33703
-4.51433,1,0.785198,2,3,0,0.735735,1.02939
-5.86438,0.606991,0.785198,2,3,0,3.72429,1.80848
-5.41546,0.945144,0.785198,4,11,0,0.771388,0.438714
-6.78982,0.4531,0.785198,2,3,0,0.482282,0.636134
-6.42271,1,0.785198,1,1,0,0.447764,1.35237
-7.56086,0.836921,0.785198,3,7,0,7.4084,1.218
-8.07881,0.986147,0.785198,1,1,0,8.78941,1.36654
-9.15752,0.995459,0.785198,3,7,0,11.6222,2.47517
-9.22698,1,0.785198,1,1,0,11.6805,2.62913
-6.85268,1,0.785198,2,3,0,4.03319,2.7727
-4.35954,0.992779,0.785198,3,7,0,1.84008,1.25319
-4.42408,0.948412,0.785198,2,3,0,0.968904,1.62149
-4.41152,0.839507,0.785198,2,3,0,1.90872,1.27781
-4.04613,0.884449,0.785198,2,3,0,1.22763,1.12483
-4.19705,0.92224,0.785198,2,3,0,1.50075,0.931415
-4.19705,0.636091,0.785198,3,5,0,1.50075,0.931415
-4.65055,0.875792,0.785198,3,7,0,1.48757,1.88172
-5.93011,0.643181,0.785198,1,1,0,1.00655,2.281
-5.93011,0.159266,0.785198,2,3,0,1.00655,2.281
-4.27349,1,0.785198,2,3,0,1.29668,0.735459
-4.22429,0.973296,0.785198,2,3,0,1.63274,1.07647
-4.22429,0.910592,0.785198,2,3,0,1.63274,1.07647
-4.17713,0.877103,0.785198,3,7,0,1.5186,1.32885
-6.78658,0.888864,0.785198,3,7,0,2.85708,2.95714
-5.16158,0.741435,0.785198,2,3,0,1.69963,2.178
-4.63968,0.871708,0.785198,3,7,0,1.41465,0.45361
-4.14512,0.974358,0.785198,2,3,0,1.00131,1.37101
-5.19953,0.692572,0.785198,1,1,0,0.736025,1.76288
-7.2874,0.805273,0.785198,2,3,0,6.30145,2.07562
-6.51399,0.796276,0.785198,3,7,0,2.85077,-0.473258
-6.02731,0.951688,0.785198,3,7,0,3.31499,0.0142465
-5.1909,0.768945,0.785198,2,3,0,1.39176,0.156418
-4.20182,0.880416,0.785198,2,3,0,0.970449,1.41991
-4.20182,0.341033,0.785198,1,1,0,0.970449,1.41991
-4.31386,0.975895,0.785198,1,1,0,0.820277,1.29316
-4.33922,0.942825,0.785198,2,3,0,0.980785,0.767405
-5.77992,0.211783,0.785198,2,3,0,2.92953,0.0626233
-4.62055,0.98025,0.785198,2,3,0,2.19177,1.29366
-4.07886,0.940857,0.785198,2,3,0,1.06581,1.0345
-4.82564,0.850113,0.785198,2,3,0,1.77724,0.385259
-4.14619,0.899501,0.785198,2,3,0,1.29346,1.44316
-4.06664,0.995802,0.785198,2,3,0,1.04439,1.22477
-4.25502,0.965041,0.785198,2,3,0,0.875244,0.985834
-4.37834,0.974394,0.785198,1,1,0,0.774475,1.15152
-4.10949,1,0.785198,2,3,0,1.38366,1.30851
-4.19258,0.988728,0.785198,2,3,0,1.55618,1.31361
-4.19258,0.934684,0.785198,2,3,0,1.55618,1.31361
-4.57966,0.959556,0.785198,2,3,0,2.07822,0.891772
-4.73311,0.975288,0.785198,2,3,0,0.977525,0.523151
-5.37166,0.803257,0.785198,1,1,0,0.985405,0.249922
-5.14213,1,0.785198,2,3,0,1.54644,2.16967
-5.14213,0.583803,0.785198,2,3,0,1.54644,2.16967
-6.05989,0.967492,0.785198,2,3,0,2.89571,2.50545
-7.01803,0.988521,0.785198,2,3,0,3.919,2.93412
-6.70915,0.999557,0.785198,2,3,0,3.76129,2.73975
-6.65636,1,0.785198,1,1,0,3.42573,2.79066
-5.39144,0.900928,0.785198,2,3,0,3.26199,1.22322
-5.63889,0.936236,0.785198,3,5,0,2.57072,2.29725
-4.24075,0.949473,0.785198,2,3,0,1.64287,1.02742
-4.16648,0.926097,0.785198,2,3,0,0.912741,1.08001
-4.16648,0.150568,0.785198,1,1,0,0.912741,1.08001
-4.16648,0.942593,0.785198,1,1,0,0.912741,1.08001
-4.16648,0.908275,0.785198,3,7,0,0.912741,1.08001
-4.16648,0.907851,0.785198,1,1,0,0.912741,1.08001
-4.87248,0.905438,0.785198,2,3,0,0.72901,0.738324
-4.80172,1,0.785198,3,7,0,2.28564,1.59772
-6.58322,0.904188,0.785198,2,3,0,1.37351,2.67952
-6.58322,0.604409,0.785198,2,3,0,1.37351,2.67952
-5.33737,0.995733,0.785198,3,7,0,3.16087,1.35908
-4.79509,1,0.785198,2,3,0,2.18459,1.69401
-4.86916,0.97342,0.785198,2,3,0,2.36756,0.717278
-5.15671,0.953658,0.785198,2,3,0,0.924252,1.95727
-4.61662,1,0.785198,3,7,0,1.55663,0.487413
-4.40688,1,0.785198,2,3,0,1.74662,0.797348
-6.05172,0.818043,0.785198,2,3,0,4.02829,0.508387
-8.50188,0.787138,0.785198,2,3,0,0.969277,-0.519198
-6.91895,1,0.785198,2,3,0,5.75526,0.598762
-7.04774,1,0.785198,2,3,0,5.38498,-0.0268751
-4.54222,0.450134,0.785198,3,7,0,0.714652,1.12118
-4.54222,0.501749,0.785198,1,1,0,0.714652,1.12118
-4.62875,0.642027,0.785198,2,3,0,1.77372,0.550724
-5.11826,0.914669,0.785198,2,3,0,1.59347,2.15796
-4.72078,1,0.785198,2,3,0,2.27102,1.44715
-4.54795,0.759972,0.785198,2,3,0,1.13526,0.547154
-4.0593,0.974027,0.785198,2,3,0,1.25994,1.25683
-4.06715,0.996594,0.785198,2,3,0,1.09804,1.29084
-4.69397,0.877649,0.785198,2,3,0,1.06062,1.83833
-5.08051,0.897305,0.785198,1,1,0,1.08479,2.03036
-4.64256,0.907661,0.785198,2,3,0,0.714235,0.944794
-4.64256,0.439207,0.785198,3,7,0,0.714235,0.944794
-4.1861,0.724796,0.785198,2,3,0,0.97585,1.40494
-7.07232,0.452318,0.785198,2,3,0,5.739,2.13548
-4.35038,0.937695,0.785198,3,7,0,1.57862,0.748943
-4.17036,0.994862,0.785198,2,3,0,1.27598,0.85092
-4.17036,0.801249,0.785198,2,3,0,1.27598,0.85092
-4.49415,0.954273,0.785198,2,3,0,1.56491,0.591189
-4.34988,1,0.785198,1,1,0,1.52831,0.72263
-4.05943,0.871556,0.785198,2,3,0,1.27051,1.24653
-4.05943,0.94483,0.785198,2,3,0,1.27051,1.24653
-6.11125,0.790395,0.785198,3,7,0,4.39538,1.19659
-5.43862,0.993078,0.785198,2,3,0,0.941162,0.259275
-4.92614,1,0.785198,1,1,0,0.889308,0.502004
-5.86031,0.753591,0.785198,2,3,0,3.89532,1.53707
-6.83462,0.949207,0.785198,2,3,0,2.7715,-0.653678
-6.32148,1,0.785198,1,1,0,2.54803,-0.400217
-7.90976,0.901376,0.785198,2,3,0,7.36096,-0.177835
-9.34778,0.986839,0.785198,3,7,0,3.25865,-1.76643
-8.68578,1,0.785198,1,1,0,3.54726,-1.54225
-7.45944,0.911199,0.785198,2,3,0,6.83744,0.38572
-7.40909,1,0.785198,1,1,0,6.32845,0.0301437
-5.45266,1,0.785198,2,3,0,2.17918,0.0537584
-4.61645,0.998071,0.785198,2,3,0,0.805994,1.57157
-4.49829,0.942612,0.785198,2,3,0,0.924248,0.698317
-4.7872,0.277894,0.785198,2,3,0,2.13312,1.72778
-4.84452,0.985647,0.785198,3,7,0,0.730145,0.752255
-5.49561,0.653618,0.785198,3,7,0,3.05052,1.8846
-4.12268,0.937382,0.785198,3,7,0,1.05266,0.954733
-4.12268,0.192944,0.785198,1,1,0,1.05266,0.954733
-4.42292,0.963324,0.785198,2,3,0,1.73951,0.766767
-4.68916,0.87754,0.785198,2,3,0,2.09632,1.62552
-5.92478,0.829962,0.785198,2,3,0,4.08216,1.22617
-6.37648,0.974736,0.785198,2,3,0,4.84464,1.35572
-5.31915,0.974608,0.785198,2,3,0,2.82476,1.83771
-4.26148,0.973373,0.785198,2,3,0,0.860345,1.01183
-4.56831,0.543509,0.785198,2,3,0,1.70069,0.575052
-4.09047,0.986651,0.785198,2,3,0,1.2524,0.978628
-4.84951,0.833903,0.785198,2,3,0,1.30331,0.338542
-4.59404,0.895563,0.785198,2,3,0,1.67354,0.540158
-6.56851,0.745203,0.785198,2,3,0,2.64611,-0.5236
-7.76249,0.792178,0.785198,1,1,0,2.23317,-0.989255
-7.76249,0.528863,0.785198,2,3,0,2.23317,-0.989255
-7.62717,0.821951,0.785198,1,1,0,1.75541,-0.80788
-6.79461,0.998179,0.785198,2,3,0,4.11967,-0.359636
-5.51602,0.770458,0.785198,2,3,0,3.42342,1.35784
-5.32633,1,0.785198,2,3,0,0.899076,0.333913
-5.0489,1,0.785198,1,1,0,0.77527,0.576969
-4.23055,0.982656,0.785198,2,3,0,1.64193,1.07259
-5.7447,0.873732,0.785198,3,7,0,1.73072,2.46702
-5.09589,1,0.785198,1,1,0,1.75478,2.13451
-5.42951,0.712743,0.785198,3,7,0,1.16064,0.129616
-4.06665,0.958719,0.785198,2,3,0,1.18266,1.31204
-4.30247,0.917038,0.785198,3,7,0,1.38361,0.721528
-4.30247,0.926833,0.785198,2,3,0,1.38361,0.721528
-5.55992,0.888473,0.785198,2,3,0,2.32439,0.0182627
-4.80897,0.940246,0.785198,2,3,0,2.35221,1.51923
-4.93733,0.976398,0.785198,2,3,0,2.62769,1.22575
-4.77033,0.99723,0.785198,3,7,0,0.655936,1.26261
-4.05932,0.85841,0.785198,2,3,0,1.09277,1.07265
-4.57213,0.792682,0.785198,2,3,0,1.75491,1.7358
-5.40296,0.911002,0.785198,2,3,0,1.092,2.16008
-5.41726,0.569115,0.785198,2,3,0,2.23513,0.0918138
-4.28,0.833793,0.785198,2,3,0,0.851105,1.00409
-4.35109,0.955994,0.785198,2,3,0,1.78967,1.36319
-4.49083,0.939926,0.785198,2,3,0,1.26143,0.557753
-4.49083,0.487743,0.785198,1,1,0,1.26143,0.557753
-4.15443,0.939136,0.785198,2,3,0,1.26477,1.46251
-4.15443,0.683125,0.785198,2,3,0,1.26477,1.46251
-4.15443,0.889767,0.785198,2,3,0,1.26477,1.46251
-4.69291,0.807679,0.785198,3,7,0,1.66562,0.455333
-4.33941,0.964104,0.785198,2,3,0,1.14483,0.688756
-5.72686,0.971,0.785198,2,3,0,1.09728,2.27545
-5.30259,1,0.785198,1,1,0,1.629,2.25369
-6.02909,0.966721,0.785198,3,7,0,2.99798,2.4502
-5.68902,1,0.785198,1,1,0,2.63241,2.31407
-4.23608,1,0.785198,2,3,0,1.66329,1.14804
-4.37459,0.989345,0.785198,2,3,0,0.843679,0.896658
-4.30433,1,0.785198,2,3,0,1.75517,1.06471
-7.961,0.728215,0.785198,2,3,0,2.11948,-1.02689
-6.5113,0.951159,0.785198,3,7,0,4.97726,0.671741
-5.42052,0.989691,0.785198,2,3,0,0.834882,0.362719
-5.03261,1,0.785198,1,1,0,0.775126,0.584348
-4.73656,1,0.785198,2,3,0,2.07368,1.71159
-6.67103,0.783297,0.785198,2,3,0,4.9031,0.220834
-6.63052,0.999639,0.785198,1,1,0,4.85766,0.252647
-6.73728,1,0.785198,1,1,0,4.94542,0.144385
-5.14965,0.999163,0.785198,2,3,0,1.28266,0.199071
-4.16351,1,0.785198,2,3,0,1.53691,1.11648
-4.3661,0.937225,0.785198,2,3,0,1.39903,0.662815
-4.68043,0.874104,0.785198,2,3,0,1.19757,1.88132
-4.26651,1,0.785198,2,3,0,0.999966,1.5161
-4.63094,0.899348,0.785198,1,1,0,1.0325,1.78984
-4.63094,0.682815,0.785198,2,3,0,1.0325,1.78984
-4.42167,1,0.785198,2,3,0,1.88873,1.37373
-4.679,0.939782,0.785198,2,3,0,1.78544,0.509205
-4.69449,0.949086,0.785198,2,3,0,1.79673,1.83325
-4.62846,1,0.785198,1,1,0,1.98633,1.64215
-4.62846,0.803263,0.785198,2,3,0,1.98633,1.64215
-4.84959,0.958136,0.785198,3,7,0,1.53416,0.326577
-8.33775,0.522369,0.785198,3,7,0,2.03719,-1.11786
-5.64601,1,0.785198,2,3,0,3.42934,1.73649
-4.30304,0.924174,0.785198,3,7,0,1.74774,1.28765
-4.94401,0.901864,0.785198,2,3,0,2.31299,1.77971
-6.17123,0.802932,0.785198,2,3,0,2.84979,2.59446
-5.20169,0.947578,0.785198,2,3,0,2.84453,1.61775
-5.07898,1,0.785198,1,1,0,2.78975,1.37996
-5.00944,1,0.785198,1,1,0,2.72496,1.23204
-5.28919,0.977759,0.785198,1,1,0,3.11495,1.10973
-4.42963,1,0.785198,2,3,0,1.36382,0.602899
-4.58537,0.993591,0.785198,2,3,0,2.0103,0.78241
-4.08655,0.93137,0.785198,2,3,0,1.16136,1.35739
-4.93746,0.928022,0.785198,3,7,0,2.44771,1.63811
-5.04317,0.933572,0.785198,3,7,0,2.6344,0.741613
-6.21265,0.952751,0.785198,2,3,0,2.64342,-0.326808
-5.03772,0.867526,0.785198,3,7,0,2.76669,1.15686
-5.08974,0.991673,0.785198,2,3,0,0.970326,0.367636
-4.75823,1,0.785198,2,3,0,1.64842,1.9311
-6.36205,0.857561,0.785198,2,3,0,0.59546,0.443035
-4.85781,1,0.785198,1,1,0,0.646654,1.33921
-5.21239,0.892648,0.785198,1,1,0,0.567798,1.14039
-4.64589,1,0.785198,1,1,0,0.705546,0.97372
-4.3612,1,0.785198,2,3,0,0.859489,1.45017
-4.27171,1,0.785198,2,3,0,1.34622,0.745149
-4.72377,0.929177,0.785198,2,3,0,1.94864,0.549361
-4.12057,0.955661,0.785198,2,3,0,0.950048,1.20131
-4.15908,0.953366,0.785198,2,3,0,1.53217,1.14163
-4.18162,0.9631,0.785198,2,3,0,1.02201,0.892862
-4.4128,0.938438,0.785198,1,1,0,1.05396,0.667524
-4.44323,0.858481,0.785198,2,3,0,1.94803,1.03559
-4.59339,0.994283,0.785198,2,3,0,2.16539,1.095
-4.16512,1,0.785198,3,7,0,1.05761,0.890505
-4.16512,0.254568,0.785198,1,1,0,1.05761,0.890505
-4.16464,0.897988,0.785198,2,3,0,1.52528,1.26704
-4.06255,0.987646,0.785198,2,3,0,1.04927,1.20949
-4.97476,0.749166,0.785198,2,3,0,1.61189,2.07664
-4.95653,0.995337,0.785198,2,3,0,2.51823,1.58164
-4.93325,0.994703,0.785198,3,7,0,2.39127,1.69374
-4.59814,0.93281,0.785198,2,3,0,1.8139,0.602898
-4.68642,0.992553,0.785198,1,1,0,1.82409,0.519818
-5.07297,0.444914,0.785198,3,7,0,0.618727,1.41847
-4.41167,1,0.785198,3,7,0,1.92133,1.13372
-4.36259,0.909516,0.785198,2,3,0,0.867155,1.46367
-4.82593,0.841172,0.785198,1,1,0,0.89173,1.78728
-4.13233,0.830309,0.785198,2,3,0,1.46509,1.25795
-4.3928,0.971719,0.785198,2,3,0,1.62168,0.72222
-6.69917,0.810652,0.785198,2,3,0,0.480912,1.66372
-4.26033,1,0.785198,2,3,0,0.863309,1.32743
-4.29257,0.99186,0.785198,1,1,0,0.835713,1.30563
-4.14368,0.965963,0.785198,2,3,0,1.33951,1.42065
-4.17851,0.992516,0.785198,2,3,0,1.402,1.44579
-4.04062,0.929398,0.785198,2,3,0,1.17999,1.19276
-4.0596,0.987564,0.785198,2,3,0,1.22559,1.05271
-5.16563,0.701719,0.785198,2,3,0,2.63141,1.79846
-6.85989,0.93858,0.785198,3,7,0,0.562159,0.389376
-6.61147,0.690542,0.785198,2,3,0,0.867188,-0.011627
-5.97884,1,0.785198,1,1,0,0.553355,0.669228
-5.27123,1,0.785198,1,1,0,0.688205,0.622352
-7.40165,0.328976,0.785198,2,3,0,0.448312,0.59294
-5.07704,1,0.785198,1,1,0,0.832319,0.494826
-4.33469,1,0.785198,2,3,0,0.827269,1.35226
-4.33469,0.324532,0.785198,1,1,0,0.827269,1.35226
-4.33469,0.790174,0.785198,1,1,0,0.827269,1.35226
-4.27954,1,0.785198,2,3,0,0.89217,1.41301
-4.16899,1,0.785198,2,3,0,1.13176,0.856106
-4.20579,0.954396,0.785198,2,3,0,1.11467,1.51424
-4.04877,0.996705,0.785198,2,3,0,1.08722,1.1513
-4.40416,0.892488,0.785198,2,3,0,1.45047,1.69382
-4.70809,0.908881,0.785198,2,3,0,0.761203,1.55605
-5.12678,0.732514,0.785198,2,3,0,2.2734,1.99816
-4.76372,0.971345,0.785198,3,7,0,0.689907,0.909101
-4.76372,0.0946709,0.785198,1,1,0,0.689907,0.909101
-4.76372,0.103235,0.785198,2,3,0,0.689907,0.909101
-4.1557,1,0.785198,2,3,0,1.51768,1.09519
-4.87843,0.904013,0.785198,2,3,0,2.05312,1.88006
-4.21258,0.994999,0.785198,2,3,0,1.0093,1.46747
-4.32079,0.87708,0.785198,2,3,0,1.23404,0.690283
-4.98446,0.914856,0.785198,3,7,0,1.35709,2.07247
-4.7212,1,0.785198,2,3,0,2.13994,1.62977
-5.30247,0.942106,0.785198,2,3,0,0.89845,1.99024
-4.13277,1,0.785198,2,3,0,1.45529,1.0514
-4.08278,0.984446,0.785198,2,3,0,1.00216,1.14517
-4.67896,0.80051,0.785198,2,3,0,1.94646,0.596996
-4.57494,0.929082,0.785198,2,3,0,0.788676,0.82014
-4.57494,0.0907816,0.785198,1,1,0,0.788676,0.82014
-4.58657,0.995959,0.785198,2,3,0,2.10485,0.92462
-5.47767,0.960063,0.785198,2,3,0,0.704425,0.513921
-5.23118,1,0.785198,2,3,0,2.79972,1.72895
-4.37286,0.960147,0.785198,4,11,0,1.12362,1.66448
-4.23101,1,0.785198,2,3,0,1.20028,1.55667
-4.69685,0.602778,0.785198,2,3,0,2.15808,0.764411
-4.78446,0.974533,0.785198,2,3,0,0.838625,1.71171
-4.62264,0.990932,0.785198,3,7,0,1.89086,0.624112
-4.20532,0.9868,0.785198,2,3,0,1.58696,1.29633
-6.3555,0.818883,0.785198,3,7,0,2.71298,-0.400095
-5.83219,1,0.785198,1,1,0,2.39432,-0.140776
-5.84718,0.951394,0.785198,2,3,0,3.87032,0.788385
-5.94186,0.910498,0.785198,2,3,0,0.680766,0.401635
-4.92034,1,0.785198,2,3,0,1.2672,2.02357
-4.60172,1,0.785198,1,1,0,1.26886,1.84888
-4.56391,0.987965,0.785198,2,3,0,1.79455,1.70459
-4.81389,0.91487,0.785198,2,3,0,1.87378,0.427958
-4.74187,1,0.785198,1,1,0,1.77066,0.449235
-4.51482,1,0.785198,1,1,0,1.63159,0.596659
-4.51482,0.628136,0.785198,2,3,0,1.63159,0.596659
