# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = beta_2.data.R
# init = 2 (Default)
# random
#   seed = 1169982859
# output
#   file = beta_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-7.68367,0.995393,0.790455,2,3,0,0.37515
-7.6475,0.991473,0.790455,2,3,0,0.314928
-7.95708,0.928909,0.790455,2,3,0,0.446476
-7.82573,1,0.790455,2,3,0,0.41951
-7.75582,0.939252,0.790455,2,3,0,0.269793
-7.74334,0.959282,0.790455,2,3,0,0.397424
-8.14181,0.819752,0.790455,2,3,0,0.208506
-8.16679,0.998945,0.790455,2,3,0,0.205797
-8.56027,0.897058,0.790455,3,7,0,0.171319
-7.77365,0.99874,0.790455,3,7,0,0.406284
-7.72715,1,0.790455,2,3,0,0.39218
-7.69007,0.967958,0.790455,3,7,0,0.290539
-8.50466,0.796967,0.790455,2,3,0,0.521906
-7.68897,1,0.790455,3,7,0,0.377561
-7.75825,0.952543,0.790455,2,3,0,0.269168
-7.64555,0.980487,0.790455,2,3,0,0.316943
-7.99682,0.910047,0.790455,2,3,0,0.226208
-7.85237,0.911348,0.790455,2,3,0,0.425582
-7.64317,0.983402,0.790455,2,3,0,0.319827
-8.16974,0.806323,0.790455,2,3,0,0.480347
-7.65484,0.891322,0.790455,2,3,0,0.308807
-8.97817,0.755662,0.790455,2,3,0,0.144953
-8.06519,0.996101,0.790455,2,3,0,0.217393
-8.10937,0.980724,0.790455,2,3,0,0.212156
-8.52056,0.950652,0.790455,1,1,0,0.174265
-7.64162,0.947709,0.790455,2,3,0,0.344696
-7.65409,0.986506,0.790455,3,7,0,0.357896
-7.86442,0.977401,0.790455,3,7,0,0.246744
-7.93922,0.996491,0.790455,2,3,0,0.234468
-7.66827,0.965782,0.790455,3,7,0,0.367237
-7.64481,0.99493,0.790455,2,3,0,0.317781
-7.64481,0.784607,0.790455,2,3,0,0.317781
-7.83855,0.978781,0.790455,2,3,0,0.251532
-7.73836,1,0.790455,1,1,0,0.274503
-7.83187,0.941947,0.790455,2,3,0,0.420943
-7.85171,0.90713,0.790455,3,7,0,0.249054
-7.80293,1,0.790455,1,1,0,0.258745
-7.80293,0.865581,0.790455,2,3,0,0.258745
-8.91855,0.894873,0.790455,2,3,0,0.148282
-9.00858,0.997124,0.790455,2,3,0,0.143301
-9.34302,0.958001,0.790455,2,3,0,0.126902
-9.30345,1,0.790455,1,1,0,0.12869
-8.89248,1,0.790455,1,1,0,0.149777
-8.74453,1,0.790455,1,1,0,0.158756
-8.46039,1,0.790455,1,1,0,0.178917
-8.24497,1,0.790455,1,1,0,0.19782
-8.37559,0.971661,0.790455,2,3,0,0.185897
-8.62054,0.990905,0.790455,2,3,0,0.167019
-8.34066,0.945419,0.790455,3,7,0,0.502838
-7.80456,0.892945,0.790455,2,3,0,0.258397
-9.14453,0.873,0.790455,2,3,0,0.136265
-8.55087,1,0.790455,1,1,0,0.172008
-9.19416,0.978652,0.790455,2,3,0,0.133829
-11.0472,0.918534,0.790455,3,7,0,0.699461
-9.64157,1,0.790455,1,1,0,0.619228
-8.07334,0.987374,0.790455,3,7,0,0.216403
-7.87577,1,0.790455,2,3,0,0.244742
-7.8708,1,0.790455,1,1,0,0.245611
-7.78107,1,0.790455,1,1,0,0.263618
-7.92465,0.979189,0.790455,1,1,0,0.236704
-7.87956,0.913472,0.790455,2,3,0,0.431413
-7.66319,0.968032,0.790455,2,3,0,0.303386
-8.14982,0.922512,0.790455,2,3,0,0.207628
-7.70735,0.931971,0.790455,2,3,0,0.385092
-7.65562,0.931496,0.790455,3,7,0,0.359058
-7.70132,0.97805,0.790455,2,3,0,0.286256
-7.65945,0.986616,0.790455,2,3,0,0.361781
-7.71001,0.984257,0.790455,3,7,0,0.283222
-9.25147,0.742614,0.790455,2,3,0,0.131097
-8.61044,1,0.790455,1,1,0,0.167726
-8.24951,1,0.790455,1,1,0,0.197377
-7.71625,1,0.790455,2,3,0,0.281163
-7.63973,0.988423,0.790455,2,3,0,0.325765
-7.68967,0.984865,0.790455,2,3,0,0.377868
-7.66541,1,0.790455,1,1,0,0.365564
-7.73351,0.978883,0.790455,3,7,0,0.275891
-7.73488,0.999788,0.790455,1,1,0,0.275493
-7.73488,0.89505,0.790455,2,3,0,0.275493
-7.68217,0.999813,0.790455,3,7,0,0.293847
-8.00187,0.911926,0.790455,2,3,0,0.454367
-7.77706,0.996969,0.790455,3,7,0,0.264556
-8.13733,0.885865,0.790455,3,7,0,0.475689
-7.80257,0.902512,0.790455,2,3,0,0.258823
-7.97978,0.914278,0.790455,2,3,0,0.450538
-8.41196,0.920221,0.790455,1,1,0,0.511384
-7.78848,0.983325,0.790455,2,3,0,0.410268
-7.78848,0.611657,0.790455,2,3,0,0.410268
-7.97404,0.965602,0.790455,1,1,0,0.449525
-7.66356,0.999267,0.790455,3,7,0,0.303168
-7.65074,1,0.790455,1,1,0,0.312
-7.97448,0.969846,0.790455,3,7,0,0.449601
-8.38912,0.923352,0.790455,1,1,0,0.508692
-8.11199,1,0.790455,1,1,0,0.471942
-7.85504,1,0.790455,1,1,0,0.426169
-7.81992,1,0.790455,1,1,0,0.418131
-7.66841,0.997366,0.790455,2,3,0,0.36732
-7.66841,0.86466,0.790455,3,7,0,0.36732
-7.87535,0.979559,0.790455,3,7,0,0.430531
-7.77405,1,0.790455,2,3,0,0.406396
-7.71484,1,0.790455,2,3,0,0.387876
-7.72843,0.991211,0.790455,2,3,0,0.392609
-7.80319,0.995408,0.790455,2,3,0,0.414036
-7.95793,0.866197,0.790455,2,3,0,0.231687
-8.01475,0.98201,0.790455,2,3,0,0.223803
-7.64961,0.988517,0.790455,2,3,0,0.31297
-7.64797,1,0.790455,1,1,0,0.314471
-7.66225,0.998756,0.790455,3,7,0,0.303945
-7.94278,0.927559,0.790455,2,3,0,0.443844
-7.78896,0.912709,0.790455,2,3,0,0.261813
-7.69252,0.967182,0.790455,2,3,0,0.379107
-7.66442,1,0.790455,2,3,0,0.364968
-8.3494,0.798958,0.790455,2,3,0,0.188166
-8.02627,1,0.790455,1,1,0,0.222295
-8.14755,0.991579,0.790455,3,7,0,0.207876
-8.00201,1,0.790455,2,3,0,0.225504
-8.28993,0.9633,0.790455,1,1,0,0.193537
-7.64381,0.99847,0.790455,3,7,0,0.347881
-7.63896,0.999919,0.790455,3,7,0,0.338744
-7.6442,0.995924,0.790455,3,7,0,0.348384
-7.74641,0.96892,0.790455,2,3,0,0.27228
-7.88129,0.985686,0.790455,3,7,0,0.431771
-7.78599,0.923027,0.790455,2,3,0,0.262486
-7.68836,0.969517,0.790455,2,3,0,0.377291
-7.70762,0.969557,0.790455,2,3,0,0.284037
-7.7113,0.971566,0.790455,2,3,0,0.386576
-7.68232,1,0.790455,1,1,0,0.374516
-7.64283,0.973029,0.790455,2,3,0,0.346549
-7.64858,0.989789,0.790455,2,3,0,0.353153
-7.63891,0.998753,0.790455,2,3,0,0.328109
-7.85896,0.954935,0.790455,2,3,0,0.247727
-7.98552,0.982336,0.790455,1,1,0,0.227761
-8.06376,0.989577,0.790455,1,1,0,0.217568
-7.68163,0.947719,0.790455,2,3,0,0.374189
-7.77878,0.948407,0.790455,2,3,0,0.264151
-8.00204,0.978257,0.790455,3,7,0,0.454396
-7.74922,0.987618,0.790455,2,3,0,0.399232
-7.68583,1,0.790455,2,3,0,0.37615
-7.66537,0.984704,0.790455,2,3,0,0.302129
-7.67472,0.998485,0.790455,1,1,0,0.29727
-7.78097,0.987149,0.790455,2,3,0,0.26364
-7.66568,0.976219,0.790455,2,3,0,0.36573
-7.68754,0.996071,0.790455,1,1,0,0.376924
-7.6537,0.998575,0.790455,2,3,0,0.357586
-7.65061,0.97999,0.790455,2,3,0,0.355018
-8.81926,0.702404,0.790455,2,3,0,0.154112
-9.41384,0.957985,0.790455,3,7,0,0.123791
-10.1939,0.941502,0.790455,1,1,0,0.0956103
-10.2976,0.993193,0.790455,1,1,0,0.0925326
-10.236,0.989651,0.790455,3,7,0,0.656742
-9.48216,1,0.790455,1,1,0,0.607992
-7.64958,1,0.790455,2,3,0,0.312993
-7.68624,0.986543,0.790455,2,3,0,0.376337
-7.85373,0.923158,0.790455,2,3,0,0.248682
-7.86428,0.999786,0.790455,3,7,0,0.246769
-7.89119,0.996167,0.790455,1,1,0,0.242111
-8.11509,0.989909,0.790455,2,3,0,0.211501
-8.51126,0.984159,0.790455,2,3,0,0.174969
-7.86975,0.989732,0.790455,3,7,0,0.245797
-7.94283,0.996579,0.790455,2,3,0,0.233923
-7.65446,0.968847,0.790455,2,3,0,0.358185
-7.7068,0.975989,0.790455,2,3,0,0.28432
-7.78054,0.993915,0.790455,3,7,0,0.40816
-8.41468,0.937515,0.790455,3,7,0,0.511701
-7.9599,0.819187,0.790455,2,3,0,0.231402
-7.7597,0.934904,0.790455,2,3,0,0.402342
-7.70627,0.961545,0.790455,2,3,0,0.284503
-8.2066,0.956038,0.790455,3,7,0,0.485475
-7.94316,1,0.790455,1,1,0,0.443915
-7.83075,0.90023,0.790455,2,3,0,0.253045
-7.87366,0.925901,0.790455,2,3,0,0.430175
-7.65828,0.974853,0.790455,2,3,0,0.306438
-7.67705,0.986492,0.790455,2,3,0,0.371942
-8.13168,0.852153,0.790455,2,3,0,0.209629
-8.17149,0.997955,0.790455,3,7,0,0.480595
-7.77229,0.661247,0.790455,2,3,0,0.405909
-7.79148,0.998994,0.790455,3,7,0,0.26125
-7.66727,0.974717,0.790455,2,3,0,0.366665
-7.73958,0.977764,0.790455,3,7,0,0.27416
-7.81051,0.974806,0.790455,3,7,0,0.257143
-9.90135,0.801837,0.790455,2,3,0,0.105044
-10.4371,0.964104,0.790455,1,1,0,0.0885886
-11.5768,0.938072,0.790455,1,1,0,0.0630405
-10.955,0.982363,0.790455,3,7,0,0.07567
-8.12884,0.98753,0.790455,3,7,0,0.474444
-7.955,1,0.790455,1,1,0,0.446097
-7.7801,0.921962,0.790455,2,3,0,0.263843
-7.76106,1,0.790455,1,1,0,0.268456
-7.65569,0.999813,0.790455,2,3,0,0.3082
-7.65955,0.985602,0.790455,2,3,0,0.305615
-7.68698,0.997422,0.790455,3,7,0,0.376669
-7.65238,0.955105,0.790455,2,3,0,0.356527
-7.74326,0.967566,0.790455,2,3,0,0.273138
-7.64295,0.989427,0.790455,2,3,0,0.346722
-7.64563,0.99702,0.790455,2,3,0,0.316849
-8.04535,0.926782,0.790455,2,3,0,0.219855
-7.63866,0.978312,0.790455,2,3,0,0.337602
-7.63891,0.999244,0.790455,3,7,0,0.338583
-7.75219,0.972231,0.790455,2,3,0,0.27074
-7.78148,0.995575,0.790455,1,1,0,0.263522
-8.20703,0.939931,0.790455,3,7,0,0.485534
-7.66334,1,0.790455,2,3,0,0.364302
-7.66751,0.986911,0.790455,2,3,0,0.300948
-7.70966,0.995832,0.790455,3,7,0,0.385963
-8.29153,0.919212,0.790455,3,7,0,0.193387
-10.8019,0.853858,0.790455,3,7,0,0.0792319
-10.1088,1,0.790455,2,3,0,0.0982345
-10.2958,0.987594,0.790455,1,1,0,0.0925842
-9.50778,1,0.790455,1,1,0,0.119833
-9.67196,0.962855,0.790455,3,7,0,0.113334
-9.52435,0.99691,0.790455,3,7,0,0.611022
-10.8368,0.79276,0.790455,1,1,0,0.689151
-8.33791,0.949081,0.790455,2,3,0,0.502499
-8.89176,0.966298,0.790455,2,3,0,0.56042
-10.7044,0.905365,0.790455,2,3,0,0.682405
-11.2493,0.914637,0.790455,1,1,0,0.708919
-9.05727,1,0.790455,3,7,0,0.574865
-7.87448,0.975699,0.790455,2,3,0,0.430348
-7.80636,0.910874,0.790455,2,3,0,0.258015
-7.95608,0.98331,0.790455,3,7,0,0.446293
-7.64721,0.999659,0.790455,3,7,0,0.351791
-8.13301,0.947478,0.790455,2,3,0,0.475057
-7.92597,1,0.790455,1,1,0,0.440673
-7.74426,0.930348,0.790455,2,3,0,0.272863
-8.10052,0.899019,0.790455,2,3,0,0.470213
-7.81318,0.980273,0.790455,2,3,0,0.416503
-7.64001,1,0.790455,2,3,0,0.325121
-9.1743,0.68445,0.790455,2,3,0,0.134796
-9.18293,0.999224,0.790455,1,1,0,0.134374
-7.85297,0.950657,0.790455,2,3,0,0.248821
-8.00805,0.982011,0.790455,3,7,0,0.455417
-7.95972,0.842555,0.790455,2,3,0,0.231428
-7.97776,0.999616,0.790455,3,7,0,0.228846
-7.90166,0.999103,0.790455,3,7,0,0.43592
-7.8791,1,0.790455,2,3,0,0.431317
-7.91541,0.993131,0.790455,1,1,0,0.438632
-7.8149,1,0.790455,1,1,0,0.416922
-7.86761,0.894884,0.790455,2,3,0,0.246176
-8.61628,0.805179,0.790455,2,3,0,0.533823
-8.41563,1,0.790455,2,3,0,0.511812
-8.24102,1,0.790455,1,1,0,0.490115
-8.24102,0.630583,0.790455,2,3,0,0.490115
-7.77076,0.985115,0.790455,2,3,0,0.405484
-7.70042,1,0.790455,2,3,0,0.382381
-8.17339,0.830222,0.790455,2,3,0,0.205095
-7.64777,0.981609,0.790455,2,3,0,0.314664
-8.57501,0.898022,0.790455,2,3,0,0.170249
-9.03521,0.953575,0.790455,1,1,0,0.141879
-9.34405,0.97249,0.790455,1,1,0,0.126856
-9.13097,1,0.790455,2,3,0,0.136943
-8.84532,1,0.790455,1,1,0,0.152545
-8.12369,0.984393,0.790455,3,7,0,0.210526
-7.71717,1,0.790455,2,3,0,0.280867
-8.22085,0.949754,0.790455,2,3,0,0.200205
-7.96197,1,0.790455,1,1,0,0.2311
-7.80092,0.924087,0.790455,2,3,0,0.413467
-9.8202,0.789505,0.790455,3,7,0,0.107879
-9.79287,1,0.790455,2,3,0,0.108857
-8.581,0.993175,0.790455,2,3,0,0.169818
-7.97626,0.994028,0.790455,2,3,0,0.229057
-8.52582,0.961863,0.790455,3,7,0,0.17387
-8.44588,0.979692,0.790455,2,3,0,0.180074
-8.25559,1,0.790455,1,1,0,0.196789
-8.90317,0.960776,0.790455,3,7,0,0.561449
-10.0708,0.80496,0.790455,1,1,0,0.646932
-11.6413,0.76839,0.790455,1,1,0,0.726148
-8.89902,0.993697,0.790455,3,7,0,0.1494
-9.18366,0.991152,0.790455,2,3,0,0.134338
-8.95084,1,0.790455,2,3,0,0.146464
-8.58364,1,0.790455,2,3,0,0.169628
-7.95409,0.995826,0.790455,3,7,0,0.44593
-7.63923,0.98493,0.790455,2,3,0,0.327075
-7.63923,0.886118,0.790455,2,3,0,0.327075
-7.7401,0.988865,0.790455,2,3,0,0.274013
-7.6508,1,0.790455,2,3,0,0.311948
-7.82713,0.953489,0.790455,2,3,0,0.419839
-7.66023,0.997575,0.790455,3,7,0,0.362298
-8.20454,0.843973,0.790455,2,3,0,0.201855
-8.65015,0.948683,0.790455,1,1,0,0.164978
-7.65792,0.972221,0.790455,2,3,0,0.306677
-7.69935,0.982199,0.790455,2,3,0,0.381952
-7.79876,0.838351,0.790455,3,7,0,0.259646
-7.85407,0.969263,0.790455,3,7,0,0.248621
-7.74128,0.999399,0.790455,3,7,0,0.273687
-7.68463,0.974804,0.790455,2,3,0,0.375598
-7.96555,0.890652,0.790455,2,3,0,0.230583
-7.87207,0.910277,0.790455,2,3,0,0.42984
