# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = gauss_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = gauss_1.data.R
# init = 2 (Default)
# random
#   seed = 1305735714
# output
#   file = gauss_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,s,m
-5.16074,0.872347,0.626131,1,1,0,0.61287,1.46077
-4.21862,0.789198,0.626131,2,3,0,0.884206,1.0309
-4.26157,0.894975,0.626131,2,3,0,1.65745,0.986208
-4.81528,0.89944,0.626131,2,3,0,1.52198,0.346889
-4.16793,0.997224,0.626131,2,3,0,0.955224,0.982042
-4.10805,0.991512,0.626131,2,3,0,1.17433,1.39816
-4.10805,0.750756,0.626131,2,3,0,1.17433,1.39816
-4.96729,0.951273,0.626131,3,7,0,2.4433,1.69184
-4.92236,0.92743,0.626131,2,3,0,2.43531,0.706583
-5.54063,0.924547,0.626131,2,3,0,3.46026,1.35793
-5.76375,0.972801,0.626131,2,3,0,2.85426,0.0440624
-4.10044,0.99605,0.626131,3,7,0,1.10916,1.37083
-4.44879,0.979212,0.626131,2,3,0,0.952558,0.707364
-4.05872,1,0.626131,2,3,0,1.29177,1.12911
-4.60415,0.915981,0.626131,3,7,0,1.92662,0.67327
-7.12443,0.798883,0.626131,2,3,0,6.32351,1.48293
-4.25078,0.996223,0.626131,3,7,0,0.952703,1.45874
-4.14176,0.835647,0.626131,3,7,0,1.47249,1.28529
-4.30046,0.93942,0.626131,3,5,0,1.17937,0.713897
-4.52152,0.946319,0.626131,2,3,0,1.18629,0.549575
-4.1173,0.997658,0.626131,3,7,0,1.24624,0.924966
-5.93506,0.76352,0.626131,3,7,0,2.81384,-0.105672
-6.64062,0.910294,0.626131,2,3,0,4.80757,0.193336
-7.00662,0.938751,0.626131,3,5,0,3.45335,3.0166
-7.13293,1,0.626131,1,1,0,4.10124,2.97634
-7.12412,0.997475,0.626131,1,1,0,3.62359,3.06459
-7.50144,0.981835,0.626131,2,3,0,5.59139,2.83519
-7.28957,0.966141,0.626131,2,3,0,6.43,1.94443
-4.77021,0.982294,0.626131,3,7,0,1.38429,1.96017
-5.40602,0.990094,0.626131,2,3,0,1.80411,2.30503
-5.94565,0.968301,0.626131,2,3,0,3.81855,1.85619
-6.34598,0.991405,0.626131,1,1,0,4.37213,2.018
-5.26217,0.908802,0.626131,2,3,0,0.574874,0.974078
-9.68392,0.209852,0.626131,1,1,0,0.293126,1.26416
-9.68392,0.22766,0.626131,2,3,0,0.293126,1.26416
-4.88663,1,0.626131,3,7,0,0.625406,1.1774
-6.47567,0.598149,0.626131,1,1,0,0.453204,1.43352
-6.49162,1,0.626131,1,1,0,0.437299,1.28616
-4.0522,0.685236,0.626131,2,3,0,1.09742,1.1005
-4.25772,0.934215,0.626131,2,3,0,1.29635,1.58181
-4.18758,1,0.626131,2,3,0,1.56865,1.26226
-4.14486,0.996549,0.626131,3,7,0,0.985784,0.980473
-4.13785,1,0.626131,1,1,0,0.973484,1.01097
-4.13827,1,0.626131,1,1,0,0.942119,1.07716
-4.38925,0.802358,0.626131,2,3,0,1.58996,0.708464
-4.43933,0.99517,0.626131,2,3,0,1.32142,0.59286
-5.39899,0.860056,0.626131,3,7,0,3.09022,1.68173
-5.97753,0.96027,0.626131,2,3,0,1.16011,2.39093
-4.99055,1,0.626131,2,3,0,0.979558,0.402464
-5.12169,0.974601,0.626131,2,3,0,0.743657,0.591437
-5.58377,0.84596,0.626131,1,1,0,0.610469,0.663428
-5.58377,0.211905,0.626131,3,7,0,0.610469,0.663428
-4.41291,1,0.626131,2,3,0,1.84893,0.910338
-6.89222,0.861028,0.626131,2,3,0,0.726923,2.24315
-7.55604,0.715069,0.626131,1,1,0,0.69695,2.33957
-8.52382,0.680606,0.626131,3,7,0,7.56957,-0.964354
-8.35177,1,0.626131,2,3,0,6.84777,-0.993062
-8.58274,1,0.626131,2,3,0,7.14554,-1.152
-7.15961,0.999946,0.626131,2,3,0,4.3609,-0.596152
-5.94728,0.989311,0.626131,2,3,0,2.52997,-0.185842
-7.04943,0.845225,0.626131,3,7,0,1.2025,-0.386288
-7.0485,0.949963,0.626131,3,7,0,2.31225,3.06946
-6.46802,1,0.626131,2,3,0,3.49182,2.63181
-5.73271,0.995433,0.626131,2,3,0,3.3152,1.98931
-4.80583,0.992528,0.626131,3,5,0,1.76643,1.93618
-4.77664,0.996828,0.626131,3,7,0,0.910649,0.553026
-4.66942,0.866323,0.626131,2,3,0,0.717518,1.42578
-4.73867,0.965216,0.626131,1,1,0,0.781799,1.61007
-4.5624,0.716676,0.626131,2,3,0,1.54715,0.527817
-5.66247,0.886675,0.626131,3,5,0,2.72558,0.075773
-8.17586,0.798321,0.626131,3,7,0,8.98297,0.691889
-8.04229,1,0.626131,1,1,0,8.62254,0.762656
-7.42794,0.997394,0.626131,2,3,0,4.73363,-0.716613
-5.22489,0.987486,0.626131,3,5,0,2.32707,0.273652
-5.89531,0.864516,0.626131,3,5,0,1.99145,2.54639
-4.22733,0.592343,0.626131,2,3,0,0.908259,1.37009
-4.22733,0.514822,0.626131,3,7,0,0.908259,1.37009
-4.50277,0.959465,0.626131,2,3,0,1.7055,1.6891
-4.41742,0.999087,0.626131,2,3,0,1.34733,1.72196
-5.1604,0.928126,0.626131,2,3,0,2.33622,1.99703
-5.44987,0.956855,0.626131,2,3,0,1.67659,2.32755
-5.72565,0.607702,0.626131,2,3,0,1.73256,2.45868
-5.79353,0.899539,0.626131,2,3,0,3.25009,2.11123
-4.27113,0.992386,0.626131,2,3,0,0.994664,1.51655
-5.31236,0.894868,0.626131,2,3,0,2.74385,1.89679
-5.60497,0.924417,0.626131,3,7,0,3.27476,0.495718
-5.28977,1,0.626131,1,1,0,2.89361,0.61137
-5.06641,1,0.626131,2,3,0,2.60426,0.658995
-5.21538,0.981427,0.626131,3,7,0,0.629526,1.54926
-6.09486,0.954544,0.626131,2,3,0,0.466098,1.12369
-8.32221,0.271171,0.626131,1,1,0,0.41567,0.50681
-5.80914,1,0.626131,1,1,0,0.695973,0.4172
-6.43758,0.759293,0.626131,1,1,0,0.676752,0.27293
-6.06313,1,0.626131,3,7,0,3.14413,2.42468
-5.81946,1,0.626131,1,1,0,2.85605,2.33484
-5.78386,0.999367,0.626131,1,1,0,2.95361,2.26332
-4.59231,0.99484,0.626131,2,3,0,1.94855,1.62532
-4.41089,0.990614,0.626131,3,7,0,0.886087,0.801358
-4.41155,0.931781,0.626131,3,7,0,1.76001,1.53058
-4.48267,0.946289,0.626131,2,3,0,1.95623,0.919744
-4.19257,0.999639,0.626131,3,7,0,1.55287,1.31983
-4.68414,0.948152,0.626131,2,3,0,1.991,1.71074
-5.47702,0.846111,0.626131,2,3,0,3.27898,0.760807
-4.99372,0.969818,0.626131,3,5,0,2.3879,1.78124
-4.21786,0.985663,0.626131,2,3,0,1.44975,1.47975
-4.45018,0.946811,0.626131,2,3,0,0.768164,1.33842
-4.25204,1,0.626131,1,1,0,0.840374,1.19815
-4.91771,0.856613,0.626131,2,3,0,1.53909,0.286241
-4.56422,0.84392,0.626131,2,3,0,0.883378,0.69621
-5.26257,0.936146,0.626131,3,7,0,3.04626,1.38477
-6.58326,0.960804,0.626131,2,3,0,1.5991,-0.428445
-5.17862,1,0.626131,2,3,0,1.207,0.210122
-5.35895,0.980038,0.626131,3,7,0,0.997616,2.08724
-4.74193,0.870989,0.626131,3,7,0,1.68334,1.91083
-4.69301,1,0.626131,1,1,0,1.67867,1.87436
-4.68349,1,0.626131,2,3,0,2.01669,1.68989
-5.24128,0.959429,0.626131,3,7,0,2.00194,2.18184
-5.33947,0.764174,0.626131,2,3,0,0.549929,1.21787
-5.33947,0.473422,0.626131,1,1,0,0.549929,1.21787
-4.79518,1,0.626131,1,1,0,0.65484,1.30101
-4.5133,0.916474,0.626131,2,3,0,0.898198,0.71351
-4.53428,0.837865,0.626131,2,3,0,2.08962,1.13463
-4.44502,0.998988,0.626131,2,3,0,1.675,0.691894
-5.49167,0.944318,0.626131,3,7,0,3.4107,1.14314
-5.12623,0.998376,0.626131,2,3,0,2.60527,1.76702
-4.99654,1,0.626131,1,1,0,2.39458,1.77925
-4.0902,0.869321,0.626131,2,3,0,1.05474,1.01607
-4.56828,0.884688,0.626131,3,7,0,1.94407,0.738971
-4.32527,0.999413,0.626131,2,3,0,1.58028,0.782982
-4.46162,0.964617,0.626131,3,7,0,1.75629,1.60678
-4.43481,0.99872,0.626131,3,7,0,0.859787,0.816172
-4.40726,0.961271,0.626131,2,3,0,0.839216,1.46125
-4.40726,0.600103,0.626131,2,3,0,0.839216,1.46125
-4.82426,0.887258,0.626131,1,1,0,0.863327,1.75864
-4.60458,0.887991,0.626131,3,7,0,0.744432,0.891665
-7.11638,0.547743,0.626131,3,5,0,4.84183,-0.39187
-6.90815,0.998698,0.626131,3,7,0,4.85388,-0.152372
-6.12505,0.988186,0.626131,2,3,0,4.25113,0.635963
-5.5871,1,0.626131,2,3,0,2.62291,0.0962106
-5.09681,0.989666,0.626131,3,7,0,1.37203,0.203763
-5.09681,0.860439,0.626131,1,1,0,1.37203,0.203763
-5.6773,0.885065,0.626131,1,1,0,1.28855,-0.0133931
-5.93018,0.917282,0.626131,1,1,0,1.20557,-0.0654223
-5.11405,1,0.626131,3,7,0,2.05772,2.07697
-4.90789,0.996146,0.626131,3,7,0,2.09847,1.88398
-4.82203,0.961212,0.626131,3,7,0,2.46517,1.27925
-6.66043,0.911047,0.626131,2,3,0,1.00374,2.48041
-5.31347,1,0.626131,3,7,0,3.09217,0.872882
-5.13695,1,0.626131,3,7,0,2.80354,0.798877
-4.78583,0.985752,0.626131,3,7,0,1.77346,1.9185
-4.37428,1,0.626131,2,3,0,1.36477,1.68376
-5.02235,0.886268,0.626131,2,3,0,0.968927,1.93695
-5.02235,0.607783,0.626131,2,3,0,0.968927,1.93695
-4.42876,1,0.626131,3,7,0,1.13605,1.70874
-4.81063,0.939942,0.626131,2,3,0,0.660305,0.979828
-4.71847,1,0.626131,1,1,0,0.739883,0.812708
-4.05183,1,0.626131,2,3,0,1.27002,1.17303
-4.18584,0.987059,0.626131,2,3,0,1.27688,0.830861
-4.18584,0.896114,0.626131,2,3,0,1.27688,0.830861
-4.62097,0.969569,0.626131,2,3,0,2.05954,0.778673
-4.34953,0.931029,0.626131,2,3,0,0.841364,0.92882
-4.56533,0.961769,0.626131,3,7,0,2.03162,1.48438
-5.66431,0.901073,0.626131,2,3,0,2.52678,2.33041
-6.37669,0.982313,0.626131,2,3,0,3.13553,2.66544
-5.29046,0.978424,0.626131,2,3,0,3.0735,1.42287
-4.85434,0.976426,0.626131,2,3,0,2.51773,1.20215
-6.91479,0.682474,0.626131,2,3,0,5.6101,0.415304
-6.38474,1,0.626131,2,3,0,4.43802,0.308468
-6.32352,1,0.626131,1,1,0,4.24537,0.243246
-5.21574,0.957442,0.626131,3,7,0,0.65332,0.721241
-5.21574,1.39355e-05,0.626131,1,1,0,0.65332,0.721241
-5.15881,1,0.626131,2,3,0,0.620361,0.846593
-4.92844,1,0.626131,1,1,0,0.642036,0.940641
-4.92844,0.39901,0.626131,3,5,0,0.642036,0.940641
-4.89905,0.796063,0.626131,2,3,0,1.2187,2.00073
-4.33367,0.897973,0.626131,3,7,0,1.15789,0.690244
-4.08843,1,0.626131,2,3,0,0.997095,1.2141
-5.39221,0.817584,0.626131,2,3,0,1.65826,2.2989
-5.08368,0.997546,0.626131,2,3,0,1.37524,2.12385
-4.82993,0.980249,0.626131,3,7,0,1.73953,1.9616
-4.6902,0.941948,0.626131,3,5,0,1.74703,0.483952
-5.19668,0.935202,0.626131,2,3,0,1.07459,0.260982
-4.58976,1,0.626131,1,1,0,1.1911,0.506112
-4.6681,0.602534,0.626131,3,7,0,1.63802,1.86615
-5.33925,0.946021,0.626131,3,7,0,2.93483,1.75952
-5.54216,0.991477,0.626131,1,1,0,3.21456,1.79629
-4.91091,0.980117,0.626131,3,7,0,0.684829,0.813365
-4.30174,1,0.626131,2,3,0,0.986093,1.53808
-4.35705,0.890839,0.626131,2,3,0,1.81961,1.3136
-4.82139,0.824114,0.626131,2,3,0,0.859126,0.580481
-4.62034,0.859579,0.626131,2,3,0,1.5158,0.476997
-4.4155,0.984217,0.626131,2,3,0,1.82126,0.86467
-4.14811,0.979008,0.626131,2,3,0,1.3821,1.40385
-4.23551,0.948072,0.626131,2,3,0,1.32901,0.781397
-4.26553,0.978123,0.626131,3,7,0,1.49617,0.811924
-4.52687,0.970107,0.626131,2,3,0,0.824672,0.795857
-4.24949,0.991802,0.626131,3,7,0,1.41644,0.792625
-4.27989,0.997979,0.626131,1,1,0,1.47182,0.779454
-6.63784,0.798923,0.626131,3,5,0,2.39115,2.89734
-6.2391,1,0.626131,2,3,0,2.34955,2.7053
-4.48168,0.83354,0.626131,2,3,0,2.01861,1.18986
-4.12605,0.993011,0.626131,3,7,0,1.38448,1.35408
-4.43179,0.945303,0.626131,2,3,0,0.781103,0.97738
-4.69659,0.798013,0.626131,2,3,0,1.33708,0.419687
-4.31997,0.969442,0.626131,2,3,0,1.74722,0.980244
-5.61845,0.825996,0.626131,3,7,0,1.12675,2.25498
-5.00066,1,0.626131,1,1,0,0.966521,1.9261
-6.27098,0.809463,0.626131,2,3,0,0.619178,1.91427
-4.64791,1,0.626131,1,1,0,0.978785,1.76635
-4.6108,0.988914,0.626131,3,7,0,1.58018,0.497296
-5.5344,0.828751,0.626131,3,7,0,1.39869,2.32569
-6.07372,0.911467,0.626131,2,3,0,0.977249,2.30125
-4.0522,1,0.626131,2,3,0,1.25413,1.11072
-4.3802,0.942872,0.626131,2,3,0,1.8023,0.914656
-4.17223,0.999818,0.626131,3,7,0,1.54649,1.24457
-4.23284,0.942418,0.626131,3,7,0,1.23205,1.55984
-4.4967,0.868851,0.626131,2,3,0,2.03108,1.07442
-5.07823,0.93475,0.626131,2,3,0,2.71062,1.55088
-6.23121,0.876082,0.626131,3,5,0,3.19204,-0.20929
-6.03795,0.976209,0.626131,2,3,0,1.93574,-0.27779
-4.26302,0.976823,0.626131,3,7,0,1.67888,1.0271
-4.45075,0.983837,0.626131,2,3,0,1.22266,1.74295
-4.49786,0.88279,0.626131,2,3,0,0.749028,1.33652
-5.61889,0.655966,0.626131,2,3,0,3.3975,0.610859
-4.51196,0.985292,0.626131,3,7,0,1.08545,1.74555
-4.51196,0.716031,0.626131,3,5,0,1.08545,1.74555
-4.34922,0.999353,0.626131,3,7,0,1.24338,0.665715
-4.45465,0.991864,0.626131,3,7,0,1.54958,0.622556
-7.70072,0.800149,0.626131,3,7,0,1.09568,2.80043
-7.70072,0.181524,0.626131,2,3,0,1.09568,2.80043
-7.26813,1,0.626131,2,3,0,1.92572,3.08088
-6.16399,0.976783,0.626131,3,7,0,2.55822,2.64431
-6.8481,0.934779,0.626131,2,3,0,1.91616,2.93251
-6.41261,1,0.626131,2,3,0,2.99949,2.72006
-4.13109,0.968927,0.626131,3,5,0,1.26545,1.42696
-4.08212,0.961821,0.626131,3,7,0,1.34986,1.24666
-4.13785,0.996128,0.626131,2,3,0,0.929291,1.14932
-4.13065,0.953812,0.626131,2,3,0,1.37877,0.963506
-4.65121,0.93609,0.626131,2,3,0,1.91821,0.609654
-4.45434,0.904843,0.626131,3,7,0,1.32102,1.75188
-4.05399,0.984323,0.626131,2,3,0,1.21675,1.26291
-4.61984,0.86493,0.626131,3,7,0,2.07719,1.53031
-4.7292,0.964417,0.626131,3,7,0,0.9446,0.548984
-5.10324,0.987846,0.626131,2,3,0,1.18705,0.249402
-4.12135,1,0.626131,2,3,0,0.966764,1.06531
-4.04594,1,0.626131,2,3,0,1.12531,1.11117
-4.21972,0.953031,0.626131,2,3,0,1.63545,1.12978
-4.05898,0.874926,0.626131,2,3,0,1.24435,1.26781
-4.45976,0.96445,0.626131,2,3,0,0.74346,1.21629
-4.73889,0.580408,0.626131,2,3,0,1.44181,0.390867
-5.78424,0.835605,0.626131,3,5,0,1.59658,2.46724
-5.61793,1,0.626131,2,3,0,1.53329,2.38783
-5.68601,1,0.626131,1,1,0,1.63414,2.43144
-7.29755,0.883035,0.626131,2,3,0,6.67849,1.58876
-6.71822,0.997395,0.626131,2,3,0,5.39241,1.64448
-6.46619,0.99493,0.626131,2,3,0,4.95534,1.53259
-4.83616,1,0.626131,3,7,0,0.658635,1.37412
-4.61685,0.998096,0.626131,2,3,0,2.02163,0.742712
-4.64461,0.968342,0.626131,3,7,0,1.27546,1.8759
-4.87497,0.986868,0.626131,2,3,0,0.937608,0.484077
-7.96423,0.492796,0.626131,2,3,0,0.448993,0.459134
-7.04021,1,0.626131,1,1,0,0.397882,1.19552
-4.05081,0.931788,0.626131,2,3,0,1.2592,1.2002
-4.97339,0.823094,0.626131,2,3,0,1.3335,0.270225
-4.97339,0.545177,0.626131,3,7,0,1.3335,0.270225
-4.43737,0.982238,0.626131,3,7,0,1.93472,1.31447
-4.30871,0.919955,0.626131,3,7,0,1.04091,0.753892
-4.80201,0.877451,0.626131,1,1,0,0.852206,0.597464
-4.76378,1,0.626131,3,7,0,1.98856,1.80195
-4.46539,0.976531,0.626131,3,7,0,1.35483,0.574212
-4.14559,0.969662,0.626131,3,7,0,1.5056,1.20306
-5.6443,0.778101,0.626131,2,3,0,1.88558,2.42465
-4.21311,0.959288,0.626131,3,5,0,0.9995,0.872937
-4.67014,0.8869,0.626131,3,7,0,1.8342,1.79297
-4.19259,0.966537,0.626131,2,3,0,0.920383,1.33542
-4.16873,0.958757,0.626131,3,7,0,1.54321,1.23245
-4.80236,0.96205,0.626131,3,7,0,2.33749,0.805511
-4.3335,1,0.626131,2,3,0,0.909874,0.839676
-5.93651,0.836608,0.626131,3,5,0,3.36273,0.131946
-6.85967,0.986411,0.626131,3,7,0,2.47658,-0.667154
-6.75508,0.980253,0.626131,2,3,0,2.86838,-0.606069
-6.3543,0.990298,0.626131,2,3,0,3.94369,0.00138543
-8.05739,0.846387,0.626131,3,7,0,7.92896,2.41661
-6.96907,0.864203,0.626131,3,5,0,5.86322,1.73347
-6.10267,0.997882,0.626131,2,3,0,4.29075,1.55746
-6.03254,0.90665,0.626131,2,3,0,2.45541,2.58303
-6.68695,0.925992,0.626131,2,3,0,1.7195,2.83055
-6.53361,0.95898,0.626131,3,7,0,3.148,2.76862
-5.1607,0.964863,0.626131,3,7,0,2.63433,1.78889
-5.28014,0.974903,0.626131,3,7,0,3.1024,1.21919
-5.0358,1,0.626131,2,3,0,1.33226,0.240032
-5.94983,0.661269,0.626131,2,3,0,0.503927,0.879513
-4.05211,0.649147,0.626131,2,3,0,1.14741,1.26287
-4.66424,0.853249,0.626131,2,3,0,2.25075,1.29284
-6.72447,0.831416,0.626131,2,3,0,0.658993,2.10117
-5.61516,1,0.626131,2,3,0,2.24394,-0.0358464
-4.29228,0.866646,0.626131,2,3,0,1.36532,0.727737
-4.92536,0.891218,0.626131,2,3,0,2.4994,0.789313
-4.20146,0.992938,0.626131,2,3,0,1.6059,1.13642
-5.22635,0.942318,0.626131,2,3,0,0.651869,0.719558
-4.81426,1,0.626131,1,1,0,0.781411,0.681439
-4.04012,1,0.626131,2,3,0,1.14594,1.17114
-6.24653,0.787636,0.626131,3,7,0,1.10155,-0.104721
-6.26681,0.948982,0.626131,1,1,0,1.02792,-0.0606278
-6.19382,0.926003,0.626131,1,1,0,0.881957,0.0812813
-4.69617,1,0.626131,2,3,0,1.61138,0.439448
-4.17676,0.883168,0.626131,2,3,0,0.912236,1.28254
-4.12364,0.997276,0.626131,2,3,0,0.97653,1.03836
-4.12364,0.269196,0.626131,2,3,0,0.97653,1.03836
-4.61229,0.939279,0.626131,2,3,0,1.14925,1.82888
-4.33393,0.889269,0.626131,2,3,0,0.799124,1.23595
-4.05663,1,0.626131,2,3,0,1.05897,1.15655
-4.33207,0.798011,0.626131,2,3,0,1.67686,0.853498
-5.82319,0.75062,0.626131,2,3,0,3.22364,0.172696
-7.48884,0.969025,0.626131,2,3,0,5.9868,-0.305933
-7.538,0.995443,0.626131,3,7,0,0.735036,2.39122
-4.57429,1,0.626131,1,1,0,0.98388,1.72832
-4.28805,0.949757,0.626131,2,3,0,1.23507,1.61393
-4.3265,0.788723,0.626131,3,7,0,0.96933,0.787061
-4.67895,0.979693,0.626131,2,3,0,0.792875,1.59136
-4.47882,1,0.626131,3,7,0,1.66106,0.646377
-4.51831,0.993448,0.626131,3,7,0,0.987629,1.69714
-4.18865,0.974803,0.626131,2,3,0,1.47714,1.40754
-4.17077,0.966056,0.626131,2,3,0,1.14164,0.851622
-5.40962,0.750565,0.626131,3,7,0,3.18582,1.55882
-4.81518,0.990066,0.626131,3,7,0,1.80045,0.400467
-4.3696,0.974112,0.626131,2,3,0,1.57745,0.724748
-4.31825,0.968737,0.626131,3,7,0,1.78425,1.22844
-4.33478,0.998861,0.626131,1,1,0,1.79355,1.29328
-7.13735,0.827299,0.626131,2,3,0,5.55566,2.3846
-4.86434,0.695568,0.626131,2,3,0,2.23386,1.7434
-5.85386,0.915443,0.626131,2,3,0,3.87823,0.78228
-4.58874,0.993609,0.626131,2,3,0,2.13194,0.982699
-4.28711,0.976252,0.626131,3,7,0,1.26888,1.61308
-9.13054,0.74168,0.626131,3,7,0,8.19811,-1.46667
-6.14626,0.990027,0.626131,3,7,0,2.15749,-0.332374
-4.67379,0.946146,0.626131,3,5,0,1.68785,1.85613
-4.1084,0.958009,0.626131,3,7,0,1.09027,0.956681
-4.78325,0.784247,0.626131,3,7,0,2.03381,1.79463
-4.26611,0.98726,0.626131,3,7,0,1.57768,1.46049
-5.05814,0.946325,0.626131,2,3,0,1.25124,2.08465
-6.36535,0.97015,0.626131,2,3,0,4.07904,2.26521
-4.28993,0.949016,0.626131,3,5,0,0.820298,1.22086
-4.67118,0.916867,0.626131,1,1,0,0.692823,1.33568
-5.05413,0.885376,0.626131,3,7,0,2.66606,0.765759
-4.25019,0.991487,0.626131,3,5,0,0.848542,1.08145
-4.0489,0.931706,0.626131,2,3,0,1.24507,1.20874
-5.03358,0.939462,0.626131,2,3,0,0.65628,0.813097
-4.64455,1,0.626131,3,5,0,2.14129,1.48876
-6.14551,0.772275,0.626131,2,3,0,2.74893,2.59987
-6.23795,0.997063,0.626131,2,3,0,3.65385,2.36057
-5.90007,0.996834,0.626131,3,7,0,1.99627,2.54866
-6.45599,0.87318,0.626131,1,1,0,1.65348,2.73324
-5.47187,1,0.626131,2,3,0,3.0781,1.82343
-4.41952,0.961211,0.626131,3,7,0,1.06526,0.657483
-4.40117,0.768341,0.626131,2,3,0,1.6135,1.62586
-4.52966,0.978494,0.626131,3,7,0,0.824362,0.794268
-4.52393,0.975743,0.626131,2,3,0,2.07212,1.09899
-5.79513,0.932634,0.626131,3,7,0,2.20855,2.48089
-5.27792,1,0.626131,2,3,0,2.81329,1.7886
-5.26909,0.909799,0.626131,3,7,0,1.20058,0.175209
-6.28974,0.687398,0.626131,3,7,0,4.54357,1.69752
-5.20513,0.961667,0.626131,3,7,0,2.21461,2.09088
-6.44288,0.975024,0.626131,2,3,0,3.28427,2.67391
-7.3722,0.968992,0.626131,2,3,0,2.79314,3.24299
-6.03894,0.810326,0.626131,2,3,0,1.08393,-0.0324144
-5.07702,1,0.626131,2,3,0,2.54997,0.584446
-6.44508,0.86992,0.626131,3,7,0,4.97243,0.982792
-6.32534,0.999148,0.626131,2,3,0,3.97267,0.0516256
-6.33097,0.97172,0.626131,2,3,0,2.79898,-0.372576
-6.24911,0.996172,0.626131,3,7,0,3.75547,0.0141293
-4.11444,0.960113,0.626131,3,5,0,1.19836,1.40926
-4.39478,0.942591,0.626131,2,3,0,1.22184,0.631526
-4.67451,0.930164,0.626131,1,1,0,1.03751,0.517152
-4.11861,1,0.626131,2,3,0,1.04108,1.36292
-6.09908,0.821818,0.626131,3,5,0,2.78279,2.56212
-5.21977,0.986881,0.626131,2,3,0,2.87377,1.61344
-4.35255,0.927527,0.626131,2,3,0,1.2412,1.67023
-4.66534,0.776606,0.626131,2,3,0,1.40845,0.436719
-5.37463,0.974341,0.626131,2,3,0,0.576546,1.45724
-5.05664,1,0.626131,1,1,0,0.753387,1.72819
-5.36367,1,0.626131,2,3,0,0.720343,0.530338
