# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = betabinomialstr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = betabinomialstr_3.data.R
# init = 2 (Default)
# random
#   seed = 792387609
# output
#   file = betabinomialstr_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-7.96379,0.984602,0.865855,1,1,0,0.230838
-7.8583,1,0.865855,2,3,0,0.247846
-7.64388,0.983957,0.865855,2,3,0,0.347977
-7.64436,0.99757,0.865855,2,3,0,0.318311
-7.66425,0.993084,0.865855,2,3,0,0.364865
-7.69246,0.992554,0.865855,2,3,0,0.379082
-7.67505,0.995,0.865855,2,3,0,0.370918
-7.69981,0.994984,0.865855,1,1,0,0.382137
-9.63583,0.771437,0.865855,3,7,0,0.114721
-9.4311,0.97837,0.865855,3,7,0,0.12305
-9.29806,1,0.865855,1,1,0,0.128937
-8.12304,0.994257,0.865855,2,3,0,0.2106
-7.93472,1,0.865855,1,1,0,0.235151
-7.63832,0.987462,0.865855,2,3,0,0.335682
-7.83486,0.959314,0.865855,2,3,0,0.421635
-7.63995,0.996164,0.865855,2,3,0,0.341496
-8.65464,0.813921,0.865855,2,3,0,0.53775
-8.20274,1,0.865855,1,1,0,0.484946
-8.84124,0.871153,0.865855,1,1,0,0.555801
-7.65515,1,0.865855,2,3,0,0.358705
-7.80792,0.977298,0.865855,2,3,0,0.415214
-8.07054,0.832952,0.865855,2,3,0,0.216742
-7.85286,0.896789,0.865855,2,3,0,0.248843
-7.6398,1,0.865855,2,3,0,0.341126
-7.99933,0.929871,0.865855,2,3,0,0.453932
-8.75771,0.596525,0.865855,2,3,0,0.15792
-9.27803,0.945274,0.865855,1,1,0,0.129859
-7.75503,0.940609,0.865855,2,3,0,0.269997
-7.65148,0.960656,0.865855,2,3,0,0.311387
-7.6697,0.996647,0.865855,1,1,0,0.299784
-7.68466,0.985887,0.865855,2,3,0,0.375613
-9.13761,0.821908,0.865855,2,3,0,0.581533
-8.21274,0.745299,0.865855,3,7,0,0.201022
-9.00661,0.933011,0.865855,3,7,0,0.570549
-8.35923,0.98912,0.865855,3,7,0,0.187308
-8.97715,0.975564,0.865855,2,3,0,0.145009
-8.47133,1,0.865855,1,1,0,0.178053
-8.13204,1,0.865855,2,3,0,0.20959
-8.51092,0.94676,0.865855,2,3,0,0.174995
-8.57797,0.991743,0.865855,1,1,0,0.170035
-8.71271,0.984002,0.865855,1,1,0,0.160807
-7.63877,0.964456,0.865855,2,3,0,0.328616
-7.95471,0.930469,0.865855,2,3,0,0.23216
-7.70346,0.996697,0.865855,2,3,0,0.28549
-7.71091,0.976693,0.865855,2,3,0,0.386431
-7.848,0.923018,0.865855,2,3,0,0.249744
-7.77318,1,0.865855,1,1,0,0.265477
-7.67062,0.980512,0.865855,2,3,0,0.368558
-7.78866,0.95083,0.865855,3,7,0,0.26188
-7.64119,1,0.865855,2,3,0,0.343957
-9.04432,0.826424,0.865855,2,3,0,0.141397
-7.67501,0.95834,0.865855,2,3,0,0.297131
-10.3045,0.784603,0.865855,2,3,0,0.660685
-12.2376,0.901207,0.865855,2,3,0,0.749868
-10.5425,1,0.865855,1,1,0,0.67387
-10.2577,1,0.865855,3,7,0,0.0937016
-8.56563,0.994402,0.865855,2,3,0,0.170929
-9.55063,0.920569,0.865855,3,7,0,0.612888
-9.53439,1,0.865855,3,7,0,0.611737
-7.79869,1,0.865855,2,3,0,0.25966
-8.11259,0.957945,0.865855,2,3,0,0.211787
-9.35805,0.723663,0.865855,2,3,0,0.598829
-9.48642,0.973755,0.865855,1,1,0,0.6083
-9.10018,1,0.865855,1,1,0,0.578452
-10.3911,0.767768,0.865855,1,1,0,0.665572
-9.99287,1,0.865855,1,1,0,0.64215
-9.67201,1,0.865855,1,1,0,0.621311
-7.93707,0.954171,0.865855,3,7,0,0.442776
-7.65473,0.997775,0.865855,2,3,0,0.358389
-8.20709,0.850256,0.865855,2,3,0,0.201595
-7.64946,0.965322,0.865855,3,7,0,0.353985
-9.0991,0.83707,0.865855,2,3,0,0.578363
-7.66634,0.940664,0.865855,2,3,0,0.301587
-7.68478,0.984423,0.865855,2,3,0,0.375665
-7.69403,0.998118,0.865855,1,1,0,0.379751
-7.75623,0.68195,0.865855,2,3,0,0.401328
-7.67801,0.974033,0.865855,2,3,0,0.295716
-9.25201,0.718783,0.865855,2,3,0,0.131071
-9.97774,0.936065,0.865855,1,1,0,0.102466
-10.2025,0.982779,0.865855,1,1,0,0.0953491
-9.34951,0.889951,0.865855,2,3,0,0.126612
-9.03123,1,0.865855,1,1,0,0.14209
-7.64262,0.953193,0.865855,2,3,0,0.32058
-7.70136,0.965874,0.865855,2,3,0,0.382758
-7.63944,0.957563,0.865855,2,3,0,0.326494
-7.64896,0.996855,0.865855,2,3,0,0.35352
-7.65704,0.998398,0.865855,1,1,0,0.3601
-7.6608,0.990119,0.865855,3,7,0,0.304829
-7.99312,0.793846,0.865855,2,3,0,0.452865
-7.76665,1,0.865855,1,1,0,0.404332
-7.64211,0.795834,0.865855,2,3,0,0.345491
-7.98799,0.934577,0.865855,2,3,0,0.451975
-8.28806,0.937365,0.865855,1,1,0,0.496245
-7.64604,0.969712,0.865855,2,3,0,0.316409
-7.6389,0.998939,0.865855,2,3,0,0.338561
-7.6654,0.99269,0.865855,2,3,0,0.302112
-7.6654,0.927831,0.865855,2,3,0,0.302112
-7.73243,0.992795,0.865855,3,7,0,0.393938
-7.90129,0.965314,0.865855,1,1,0,0.435847
-7.8382,1,0.865855,1,1,0,0.4224
-7.77412,1,0.865855,1,1,0,0.406414
-7.75812,1,0.865855,2,3,0,0.401879
-7.88135,0.964531,0.865855,2,3,0,0.431784
-7.88919,0.998335,0.865855,1,1,0,0.4334
-8.54364,0.87183,0.865855,2,3,0,0.526155
-7.66484,1,0.865855,2,3,0,0.302429
-7.65021,1,0.865855,1,1,0,0.312447
-7.88816,0.958179,0.865855,2,3,0,0.24262
-8.09044,0.969302,0.865855,1,1,0,0.214361
-7.67074,0.990309,0.865855,2,3,0,0.299247
-9.90202,0.604211,0.865855,2,3,0,0.105021
-8.00403,0.986975,0.865855,3,7,0,0.454735
-7.8412,1,0.865855,1,1,0,0.423082
-7.71925,0.961565,0.865855,2,3,0,0.280204
-7.83466,0.980659,0.865855,2,3,0,0.252283
-9.68667,0.815099,0.865855,2,3,0,0.112776
-9.1683,1,0.865855,1,1,0,0.13509
-9.16361,0.986894,0.865855,3,7,0,0.583647
-8.69371,1,0.865855,2,3,0,0.541669
-7.63841,1,0.865855,2,3,0,0.336328
-8.29542,0.927021,0.865855,2,3,0,0.497183
-8.14879,1,0.865855,1,1,0,0.477354
-7.97721,1,0.865855,1,1,0,0.450086
-7.90565,0.874852,0.865855,3,7,0,0.239725
-8.00138,0.985275,0.865855,1,1,0,0.225589
-9.24179,0.905854,0.865855,3,7,0,0.58988
-7.68009,0.92967,0.865855,2,3,0,0.29477
-7.65795,1,0.865855,1,1,0,0.306651
-7.92438,0.929329,0.865855,2,3,0,0.440367
-7.78182,1,0.865855,1,1,0,0.408504
-7.69631,1,0.865855,1,1,0,0.380704
-7.73271,0.962902,0.865855,2,3,0,0.276123
-9.73865,0.682398,0.865855,2,3,0,0.110834
-7.65347,1,0.865855,2,3,0,0.309823
-7.84468,0.87562,0.865855,2,3,0,0.423868
-7.65038,0.980427,0.865855,2,3,0,0.312303
-9.95608,0.734326,0.865855,2,3,0,0.103188
-10.8554,0.936518,0.865855,1,1,0,0.0779631
-9.07452,0.878047,0.865855,3,7,0,0.139819
-7.7783,0.862745,0.865855,2,3,0,0.407557
-7.79139,0.999822,0.865855,3,7,0,0.261269
-7.90706,0.981266,0.865855,1,1,0,0.239497
-8.21799,0.954023,0.865855,1,1,0,0.200493
-7.66739,0.960956,0.865855,2,3,0,0.366735
-7.77504,0.955554,0.865855,2,3,0,0.265032
-8.12802,0.905727,0.865855,2,3,0,0.474325
-9.041,0.821094,0.865855,1,1,0,0.573489
-7.75202,1,0.865855,2,3,0,0.270783
-7.75202,0.778397,0.865855,2,3,0,0.270783
-7.63907,0.993586,0.865855,2,3,0,0.339135
-8.80147,0.874503,0.865855,2,3,0,0.552089
-8.04726,1,0.865855,1,1,0,0.461891
-8.7691,0.855618,0.865855,1,1,0,0.549016
-8.10221,1,0.865855,1,1,0,0.470469
-8.54421,0.908854,0.865855,1,1,0,0.526216
-9.46727,0.940471,0.865855,2,3,0,0.606913
-7.74016,0.982275,0.865855,2,3,0,0.396427
-7.79792,0.977271,0.865855,2,3,0,0.412708
-7.73119,1,0.865855,1,1,0,0.393529
-7.81105,0.983511,0.865855,1,1,0,0.415984
-7.76254,1,0.865855,1,1,0,0.403162
-7.852,0.91504,0.865855,2,3,0,0.249002
-8.19164,0.869292,0.865855,2,3,0,0.483415
-9.58893,0.83029,0.865855,3,7,0,0.116557
-8.8538,1,0.865855,1,1,0,0.152041
-8.94492,0.990018,0.865855,1,1,0,0.146795
-8.42867,1,0.865855,1,1,0,0.181466
-7.64631,0.952386,0.865855,2,3,0,0.350839
-7.64777,0.996246,0.865855,2,3,0,0.314659
-7.64258,1,0.865855,1,1,0,0.320642
-7.64985,0.996195,0.865855,3,7,0,0.354341
-7.64661,1,0.865855,1,1,0,0.351167
-8.76381,0.727963,0.865855,2,3,0,0.157536
-7.81396,0.994765,0.865855,3,7,0,0.416694
-7.82569,0.997532,0.865855,1,1,0,0.4195
-8.08118,0.83377,0.865855,3,7,0,0.21546
-7.75794,0.934685,0.865855,2,3,0,0.401828
-8.047,0.963059,0.865855,3,7,0,0.219648
-7.9806,1,0.865855,1,1,0,0.228447
-7.70216,0.997133,0.865855,2,3,0,0.285956
-7.70216,0.86331,0.865855,2,3,0,0.285956
-8.05356,0.897063,0.865855,2,3,0,0.462903
-7.81052,0.970434,0.865855,2,3,0,0.415853
-7.7171,0.963543,0.865855,2,3,0,0.280888
-7.72217,0.970126,0.865855,2,3,0,0.390475
-7.72905,0.999826,0.865855,3,7,0,0.277199
-7.75555,0.995447,0.865855,1,1,0,0.269862
-7.65192,0.985827,0.865855,3,7,0,0.356142
-7.77146,0.958539,0.865855,2,3,0,0.26589
-7.68329,0.976303,0.865855,2,3,0,0.374973
-7.89324,0.919251,0.865855,3,7,0,0.241766
-7.90658,0.997891,0.865855,1,1,0,0.239574
-8.15567,0.987605,0.865855,2,3,0,0.206992
-7.88122,0.901512,0.865855,2,3,0,0.431758
-7.80594,1,0.865855,1,1,0,0.414722
-7.9009,0.893869,0.865855,2,3,0,0.2405
-7.71221,0.958947,0.865855,2,3,0,0.386914
-7.64307,0.85934,0.865855,2,3,0,0.346888
-7.64307,0.791989,0.865855,2,3,0,0.346888
-7.76632,0.960639,0.865855,2,3,0,0.267145
-7.76632,0.423776,0.865855,2,3,0,0.267145
-7.91444,0.975817,0.865855,1,1,0,0.238313
-7.63891,0.991166,0.865855,2,3,0,0.328123
-7.68867,0.990048,0.865855,2,3,0,0.291105
-8.64951,0.840387,0.865855,2,3,0,0.165022
-8.15137,1,0.865855,1,1,0,0.20746
-8.89753,0.920845,0.865855,2,3,0,0.149486
-8.6302,1,0.865855,2,3,0,0.166348
-7.89424,0.994222,0.865855,2,3,0,0.2416
-8.09839,0.969116,0.865855,1,1,0,0.213428
-7.99811,1,0.865855,1,1,0,0.226033
-8.03499,0.885505,0.865855,3,7,0,0.459899
-7.76652,0.939447,0.865855,2,3,0,0.267095
-7.83853,0.949079,0.865855,2,3,0,0.422476
-7.95826,0.974877,0.865855,1,1,0,0.446691
-7.64124,0.749226,0.865855,2,3,0,0.32272
-7.73381,0.982731,0.865855,2,3,0,0.275801
-7.66479,0.984872,0.865855,2,3,0,0.365192
-7.685,0.995932,0.865855,1,1,0,0.375768
-7.63919,0.996748,0.865855,2,3,0,0.327193
-7.80119,0.836307,0.865855,2,3,0,0.413534
-7.70613,0.959734,0.865855,2,3,0,0.284553
-7.67398,0.98377,0.865855,2,3,0,0.370362
-7.63837,0.961138,0.865855,2,3,0,0.33608
-8.66243,0.874305,0.865855,2,3,0,0.164144
-8.77879,0.986514,0.865855,1,1,0,0.156598
-8.45657,1,0.865855,1,1,0,0.17922
-7.66107,0.976799,0.865855,2,3,0,0.30466
-8.77376,0.775641,0.865855,2,3,0,0.549462
-7.99091,0.940024,0.865855,2,3,0,0.452482
-8.2208,0.951677,0.865855,1,1,0,0.487405
-8.23172,0.99973,0.865855,3,7,0,0.199123
-8.59863,0.962196,0.865855,3,7,0,0.531988
-8.7957,0.958521,0.865855,1,1,0,0.551545
-10.6295,0.683753,0.865855,1,1,0,0.678496
-8.66129,1,0.865855,1,1,0,0.538422
-7.70391,0.986954,0.865855,2,3,0,0.383764
-8.42183,0.764792,0.865855,2,3,0,0.182025
-8.40197,1,0.865855,1,1,0,0.183668
-8.20369,0.979069,0.865855,2,3,0,0.201942
-8.21536,0.990837,0.865855,3,7,0,0.200757
-8.15694,1,0.865855,1,1,0,0.206855
-7.7936,0.921002,0.865855,2,3,0,0.4116
-7.85775,0.995526,0.865855,2,3,0,0.426761
-7.64546,0.997418,0.865855,2,3,0,0.349892
-7.87544,0.958499,0.865855,2,3,0,0.430549
-7.87544,0.743594,0.865855,2,3,0,0.430549
-8.30464,0.748337,0.865855,2,3,0,0.192178
-8.09518,1,0.865855,1,1,0,0.213804
-7.67463,0.955267,0.865855,2,3,0,0.370701
-8.23677,0.854861,0.865855,3,7,0,0.198624
-7.63939,0.980283,0.865855,2,3,0,0.326633
-7.65753,0.986051,0.865855,2,3,0,0.306937
-7.70088,0.983536,0.865855,2,3,0,0.382565
-9.07975,0.824364,0.865855,2,3,0,0.576753
-8.16604,0.747888,0.865855,2,3,0,0.205877
-7.65597,1,0.865855,2,3,0,0.308006
-7.6394,0.990382,0.865855,2,3,0,0.326594
-7.83399,0.924053,0.865855,2,3,0,0.252413
-7.74853,1,0.865855,1,1,0,0.27171
-7.83765,0.93852,0.865855,3,7,0,0.422274
-8.62727,0.666724,0.865855,2,3,0,0.166552
-7.6946,0.974781,0.865855,2,3,0,0.28876
-7.69231,1,0.865855,1,1,0,0.289647
-7.86092,0.93874,0.865855,2,3,0,0.427452
-7.86526,0.999082,0.865855,1,1,0,0.428387
-7.82899,1,0.865855,3,7,0,0.253392
-7.83297,0.999349,0.865855,1,1,0,0.252612
-7.88289,0.99732,0.865855,2,3,0,0.243514
-8.03616,0.97647,0.865855,1,1,0,0.221022
-7.8423,0.988905,0.865855,2,3,0,0.250818
-7.96647,0.980446,0.865855,1,1,0,0.230452
-7.75152,0.943378,0.865855,2,3,0,0.399924
-7.70267,1,0.865855,1,1,0,0.383278
-7.734,0.99358,0.865855,1,1,0,0.39445
-7.71787,0.966213,0.865855,2,3,0,0.280641
-7.78898,0.987843,0.865855,1,1,0,0.261809
-7.95016,0.981999,0.865855,3,7,0,0.445209
-8.16464,0.98498,0.865855,2,3,0,0.479623
-7.63914,1,0.865855,2,3,0,0.327366
-7.63914,0.710006,0.865855,3,7,0,0.327366
-7.66748,0.981565,0.865855,2,3,0,0.300968
-9.21227,0.690137,0.865855,2,3,0,0.132956
-7.66601,0.951256,0.865855,2,3,0,0.301775
-7.7043,0.979046,0.865855,2,3,0,0.383915
-7.65981,0.988751,0.865855,2,3,0,0.305445
-7.6694,0.989229,0.865855,2,3,0,0.367878
-7.6694,0.51719,0.865855,2,3,0,0.367878
-7.69923,0.993976,0.865855,1,1,0,0.381901
-7.77671,0.984153,0.865855,1,1,0,0.407124
-7.77515,1,0.865855,1,1,0,0.406698
-7.70745,1,0.865855,1,1,0,0.385131
-7.64498,0.855576,0.865855,2,3,0,0.349342
-8.44421,0.804555,0.865855,2,3,0,0.180208
-8.5324,0.98894,0.865855,1,1,0,0.173377
-8.6081,0.996921,0.865855,2,3,0,0.16789
-7.66252,0.946396,0.865855,2,3,0,0.363783
-8.07685,0.943035,0.865855,2,3,0,0.466577
-7.67058,0.956867,0.865855,2,3,0,0.299331
-8.42038,0.933575,0.865855,2,3,0,0.512365
-8.6572,0.983384,0.865855,2,3,0,0.538009
-7.64389,1,0.865855,2,3,0,0.318891
-8.26771,0.867662,0.865855,2,3,0,0.493621
-7.69843,0.987471,0.865855,2,3,0,0.381578
-7.79987,0.940078,0.865855,2,3,0,0.259405
-8.70008,0.922761,0.865855,3,7,0,0.5423
-8.16424,1,0.865855,1,1,0,0.479567
-7.64051,0.980345,0.865855,2,3,0,0.324064
-9.64992,0.761668,0.865855,2,3,0,0.114177
-7.71883,0.988552,0.865855,3,7,0,0.389306
-8.02389,0.944882,0.865855,2,3,0,0.458072
-8.01484,1,0.865855,3,7,0,0.22379
-7.92711,0.901357,0.865855,2,3,0,0.44089
-8.25838,0.931267,0.865855,1,1,0,0.492405
-8.54026,0.94084,0.865855,1,1,0,0.52579
-8.35537,1,0.865855,1,1,0,0.504636
-8.35483,1,0.865855,3,7,0,0.50457
-8.4919,0.997051,0.865855,3,7,0,0.176452
-9.17274,0.923433,0.865855,1,1,0,0.134872
-8.87323,1,0.865855,1,1,0,0.150897
-9.64376,0.924227,0.865855,1,1,0,0.114414
-8.87243,1,0.865855,1,1,0,0.150944
-7.82567,1,0.865855,2,3,0,0.25405
-7.72707,1,0.865855,1,1,0,0.277791
-8.86211,0.828723,0.865855,2,3,0,0.15155
-7.63871,1,0.865855,2,3,0,0.328888
-7.63864,1,0.865855,1,1,0,0.329178
-7.79259,0.835929,0.865855,2,3,0,0.411339
-7.82155,0.993932,0.865855,1,1,0,0.41852
-8.39118,0.930523,0.865855,3,7,0,0.184574
-7.64044,0.975306,0.865855,2,3,0,0.324208
-7.86255,0.948747,0.865855,2,3,0,0.427805
-7.73387,1,0.865855,2,3,0,0.39441
-7.66015,0.98738,0.865855,2,3,0,0.305233
-7.6852,0.98468,0.865855,2,3,0,0.375861
-7.66165,0.989058,0.865855,2,3,0,0.304305
-7.66815,0.998813,0.865855,1,1,0,0.300604
-7.88229,0.973715,0.865855,2,3,0,0.243618
-7.65736,1,0.865855,2,3,0,0.307049
-7.6487,1,0.865855,1,1,0,0.313783
-7.90457,0.969387,0.865855,2,3,0,0.2399
-7.93796,0.92108,0.865855,2,3,0,0.442944
-7.93796,0.492976,0.865855,2,3,0,0.442944
-7.90452,1,0.865855,1,1,0,0.436489
-7.67255,0.993495,0.865855,2,3,0,0.369603
-8.1261,0.883985,0.865855,3,7,0,0.210255
-8.27452,0.867373,0.865855,2,3,0,0.494503
-7.66988,0.949939,0.865855,2,3,0,0.29969
-7.82128,0.935738,0.865855,2,3,0,0.418456
-7.84839,0.912151,0.865855,2,3,0,0.249671
-8.25878,0.857077,0.865855,2,3,0,0.492457
-8.63359,0.92215,0.865855,1,1,0,0.535605
-10.3303,0.700301,0.865855,1,1,0,0.662148
-10.0301,1,0.865855,1,1,0,0.644446
-8.6432,1,0.865855,1,1,0,0.536587
-7.67811,0.678993,0.865855,3,7,0,0.372471
-7.63999,0.937771,0.865855,2,3,0,0.341577
-7.65632,0.994548,0.865855,2,3,0,0.307759
-9.03576,0.710778,0.865855,2,3,0,0.141849
-9.47687,0.956961,0.865855,1,1,0,0.121115
-8.97339,1,0.865855,1,1,0,0.145216
-7.86594,0.871546,0.865855,2,3,0,0.428533
-7.63841,1,0.865855,2,3,0,0.336321
-7.84069,0.95113,0.865855,2,3,0,0.251124
-7.64365,0.994877,0.865855,2,3,0,0.319194
-7.84953,0.979037,0.865855,2,3,0,0.424952
-8.24719,0.918482,0.865855,1,1,0,0.490932
-7.68191,0.943464,0.865855,2,3,0,0.293962
-9.24378,0.823669,0.865855,2,3,0,0.131458
-7.65282,0.996817,0.865855,3,7,0,0.356887
-7.64202,0.99722,0.865855,2,3,0,0.321458
-8.52393,0.813869,0.865855,2,3,0,0.174012
-8.83241,0.963868,0.865855,1,1,0,0.153318
-7.65106,0.962235,0.865855,2,3,0,0.311732
-7.76564,0.936231,0.865855,2,3,0,0.404046
-7.96344,0.959175,0.865855,1,1,0,0.447627
-7.90403,1,0.865855,1,1,0,0.436393
-8.18097,0.980775,0.865855,2,3,0,0.481927
-7.90383,1,0.865855,1,1,0,0.436353
-8.2186,0.833055,0.865855,3,7,0,0.487108
-8.4014,0.688527,0.865855,2,3,0,0.183716
-8.84821,0.946598,0.865855,1,1,0,0.152373
-8.78659,1,0.865855,1,1,0,0.156113
-9.0317,0.973347,0.865855,1,1,0,0.142065
-9.31626,0.976605,0.865855,3,7,0,0.595655
-8.81758,1,0.865855,1,1,0,0.553601
-7.94438,0.821467,0.865855,2,3,0,0.233691
-7.70593,0.99637,0.865855,2,3,0,0.284621
-7.95636,0.975619,0.865855,3,7,0,0.446345
-7.80103,1,0.865855,1,1,0,0.413494
-7.83484,0.992906,0.865855,1,1,0,0.42163
-7.65111,0.980481,0.865855,2,3,0,0.311692
-7.71741,0.951182,0.865855,2,3,0,0.280788
-7.68664,1,0.865855,1,1,0,0.291941
-7.72891,0.975141,0.865855,2,3,0,0.392772
-7.63821,1,0.865855,2,3,0,0.334567
-7.63932,0.998853,0.865855,2,3,0,0.339873
-7.64644,0.99917,0.865855,3,7,0,0.315994
-7.90949,0.950938,0.865855,2,3,0,0.239105
-7.75408,0.946433,0.865855,2,3,0,0.400692
-7.89805,0.96201,0.865855,2,3,0,0.435196
-8.03433,0.971272,0.865855,1,1,0,0.459791
-7.80522,0.905141,0.865855,2,3,0,0.258256
-7.9172,0.981984,0.865855,1,1,0,0.237875
-7.92409,0.99892,0.865855,1,1,0,0.236792
-8.04201,0.9821,0.865855,1,1,0,0.220277
-8.30404,0.963181,0.865855,1,1,0,0.192233
-8.06519,0.873129,0.865855,2,3,0,0.464749
-8.3244,0.94554,0.865855,1,1,0,0.500827
-9.25849,0.818081,0.865855,1,1,0,0.591188
-8.26528,0.994211,0.865855,3,7,0,0.19586
-7.69505,0.937404,0.865855,2,3,0,0.380178
-7.64178,0.895883,0.865855,2,3,0,0.344956
-7.64284,0.999793,0.865855,1,1,0,0.346562
-7.6587,0.998185,0.865855,3,7,0,0.306159
-7.64344,0.999927,0.865855,3,7,0,0.347398
-7.85869,0.972735,0.865855,2,3,0,0.426967
-7.87319,0.998976,0.865855,2,3,0,0.430076
-7.85555,1,0.865855,1,1,0,0.426281
-7.67321,0.993511,0.865855,2,3,0,0.369956
-7.79965,0.944558,0.865855,2,3,0,0.259452
-7.70591,0.967516,0.865855,2,3,0,0.384541
-7.63882,0.946229,0.865855,2,3,0,0.328442
-7.72922,0.91104,0.865855,2,3,0,0.392874
