# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = lr_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = lr_3.data.R
# init = 2 (Default)
# random
#   seed = 1170592246
# output
#   file = lr_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta_0,beta_1,beta_2,ys.1,ys.2,ys.3,ys.4
# Adaptation terminated
# Step size = 0.340816
# Diagonal elements of inverse mass matrix:
# 3.07457, 1.41253, 1.25588
-3.41121,0.994931,0.340816,3,7,0,0.823741,0.397789,0.281479,0.658939,0.792134,0.792134,0.658939
-3.41917,0.974637,0.340816,2,3,0,-0.83206,0.38697,0.469501,0.200353,0.371072,0.371072,0.200353
-3.34717,0.99973,0.340816,4,11,0,1.06829,0.157895,0.262091,0.668632,0.754358,0.754358,0.668632
-4.6318,0.9915,0.340816,3,7,0,1.23531,-2.00961,-0.447004,0.529891,0.0881123,0.0881123,0.529891
-4.32894,0.999844,0.340816,4,15,0,0.183116,1.56324,1.02426,0.425028,0.907655,0.907655,0.425028
-5.20515,0.905686,0.340816,4,15,0,-0.60016,-1.7452,-0.944788,0.387986,0.0412581,0.0412581,0.387986
-4.93917,0.999862,0.340816,4,15,0,-1.03073,2.00772,0.256627,0.613901,0.938664,0.938664,0.613901
-5.98743,0.992416,0.340816,4,15,0,-1.34198,-0.424277,-2.58885,0.96806,0.598281,0.598281,0.96806
-5.27427,0.97577,0.340816,3,7,0,-2.78603,0.274485,-0.351997,0.140934,0.131808,0.131808,0.140934
-3.51022,0.999042,0.340816,3,7,0,-2.04904,1.02261,-0.282475,0.386635,0.569217,0.569217,0.386635
-6.30352,0.46253,0.340816,3,7,0,-2.77121,2.69187,-0.268803,0.612603,0.946916,0.946916,0.612603
-4.6668,0.923156,0.340816,4,11,0,3.20551,-0.57593,0.915066,0.689857,0.75742,0.75742,0.689857
-5.19293,0.990115,0.340816,4,15,0,-3.70691,0.765877,-1.03248,0.293992,0.241829,0.241829,0.293992
-4.51179,1,0.340816,3,7,0,-2.20025,-0.536162,-1.81971,0.711567,0.189561,0.189561,0.711567
-4.94326,0.519119,0.340816,4,15,0,-3.03433,1.26757,0.0362278,0.137144,0.369253,0.369253,0.137144
-3.43153,0.999248,0.340816,4,15,0,0.590825,0.298069,1.13453,0.200982,0.513105,0.513105,0.200982
-3.22882,1,0.340816,2,3,0,0.903188,0.266761,1.00669,0.300811,0.605878,0.605878,0.300811
-4.22547,0.975053,0.340816,4,11,0,-1.78683,-0.493921,-1.78494,0.784001,0.270965,0.270965,0.784001
-4.00724,0.954634,0.340816,4,15,0,0.444912,-1.47399,-0.449279,0.467415,0.113669,0.113669,0.467415
-3.77257,0.997591,0.340816,4,15,0,-0.419201,-1.08381,-0.724395,0.486447,0.134419,0.134419,0.486447
-5.54839,0.989593,0.340816,3,7,0,-2.87645,0.450493,-2.31095,0.899884,0.583093,0.583093,0.899884
-2.80941,0.984043,0.340816,4,11,0,0.00641597,-0.12802,-0.228862,0.583248,0.49481,0.49481,0.583248
-3.43655,0.869061,0.340816,4,11,0,0.572921,0.465622,0.124791,0.687608,0.798891,0.798891,0.687608
-3.3033,0.993063,0.340816,4,11,0,1.83091,-0.765114,0.466946,0.532929,0.458531,0.458531,0.532929
-5.20001,0.865294,0.340816,3,7,0,1.74455,-2.22465,-1.12866,0.855353,0.17135,0.17135,0.855353
-4.33017,0.989333,0.340816,2,3,0,1.57557,-1.6725,-0.867271,0.83721,0.288608,0.288608,0.83721
-3.09572,0.931342,0.340816,3,7,0,-0.858589,-0.248001,-0.816376,0.628588,0.368603,0.368603,0.628588
-3.48214,0.941817,0.340816,4,15,0,-0.378772,1.06694,0.233535,0.555051,0.820771,0.820771,0.555051
-3.68077,0.993211,0.340816,3,7,0,-2.21713,0.873905,-0.899189,0.611863,0.605842,0.605842,0.611863
-4.91448,0.97136,0.340816,4,15,0,-0.529021,2.06776,1.25843,0.273263,0.91278,0.91278,0.273263
-5.93511,0.988722,0.340816,2,3,0,-0.883343,2.59679,1.51866,0.210175,0.942219,0.942219,0.210175
-4.29207,0.992089,0.340816,2,3,0,-1.27111,1.82152,0.792331,0.26226,0.829147,0.829147,0.26226
-4.2386,0.998948,0.340816,4,9,0,1.79892,-1.67632,-0.641153,0.802961,0.286474,0.286474,0.802961
-3.66789,0.996748,0.340816,4,15,0,-1.30285,-0.562714,-1.29548,0.673796,0.243646,0.243646,0.673796
-3.02778,0.994229,0.340816,4,11,0,1.2074,-0.496464,0.15934,0.596826,0.51378,0.51378,0.596826
-3.70662,0.988795,0.340816,4,15,0,-2.37385,0.930001,-0.406316,0.347234,0.473143,0.473143,0.347234
-3.70662,0.557458,0.340816,2,3,0,-2.37385,0.930001,-0.406316,0.347234,0.473143,0.473143,0.347234
-4.25239,0.965475,0.340816,3,7,0,-2.94062,0.432245,-1.39065,0.567813,0.33504,0.33504,0.567813
-3.94348,0.590124,0.340816,3,5,0,-0.535388,1.05028,-0.256752,0.736605,0.860797,0.860797,0.736605
-4.17446,0.965152,0.340816,1,1,0,-0.71952,1.06318,-0.473224,0.784166,0.867619,0.867619,0.784166
-3.09048,0.982591,0.340816,3,7,0,-1.38668,0.238109,-0.612211,0.518954,0.425985,0.425985,0.518954
-3.77169,0.718552,0.340816,2,3,0,-1.93351,0.812399,-1.01398,0.712357,0.669356,0.669356,0.712357
-3.97346,0.84078,0.340816,2,3,0,-2.28629,0.489172,-0.354304,0.251899,0.278153,0.278153,0.251899
-3.87591,0.997037,0.340816,2,3,0,-2.02919,0.355641,-0.273129,0.244662,0.260229,0.260229,0.244662
-3.58067,0.954384,0.340816,4,11,0,0.700492,0.677003,1.28722,0.232018,0.682931,0.682931,0.232018
-3.91149,0.630854,0.340816,2,3,0,-0.820205,0.469734,0.801699,0.124132,0.335718,0.335718,0.124132
-3.75921,1,0.340816,3,7,0,0.0492447,0.0207015,-0.842343,0.852536,0.717682,0.717682,0.852536
-6.82128,0.753372,0.340816,3,7,0,-0.930234,-2.04784,-0.786687,0.197071,0.0142137,0.0142137,0.197071
-5.48255,0.990886,0.340816,3,7,0,-1.7302,-1.19315,-0.993532,0.281652,0.0421699,0.0421699,0.281652
-4.0515,0.893722,0.340816,2,3,0,-0.637811,-0.875813,-1.61443,0.847514,0.315397,0.315397,0.847514
-2.84562,0.995106,0.340816,4,11,0,-0.424879,0.113567,-0.331267,0.586914,0.533331,0.533331,0.586914
-3.0439,0.984554,0.340816,4,15,0,1.08629,0.0136633,0.510268,0.519844,0.646422,0.646422,0.519844
-2.9467,0.999048,0.340816,4,9,0,-0.743785,-0.0813408,-0.602202,0.593699,0.424515,0.424515,0.593699
-4.35153,0.958991,0.340816,4,15,0,2.67432,-0.840025,1.45702,0.253557,0.386336,0.386336,0.253557
-4.21347,0.978803,0.340816,4,11,0,-2.60248,0.835006,-1.36817,0.724896,0.607237,0.607237,0.724896
-5.75475,0.965173,0.340816,4,15,0,-0.216329,-2.09639,-2.08319,0.864555,0.0889981,0.0889981,0.864555
-5.00172,0.999318,0.340816,4,15,0,-2.39457,2.02939,0.715174,0.142397,0.720922,0.720922,0.142397
-4.50966,0.975883,0.340816,2,3,0,-2.00975,1.5858,0.746708,0.128156,0.602322,0.602322,0.128156
-4.13882,0.887823,0.340816,2,3,0,-0.978831,1.65871,0.309714,0.515109,0.883796,0.883796,0.515109
-4.68264,0.999674,0.340816,3,7,0,-0.954459,1.4418,1.46037,0.0806616,0.615095,0.615095,0.0806616
-3.14668,0.930796,0.340816,4,11,0,-0.831421,0.424153,-0.577344,0.678616,0.644335,0.644335,0.678616
-3.95976,0.642545,0.340816,2,3,0,-1.19749,0.0138302,-1.48378,0.856178,0.577849,0.577849,0.856178
-4.37339,0.992868,0.340816,2,3,0,-2.69124,-0.00540338,-1.2421,0.447088,0.188475,0.188475,0.447088
-9.88443,0.941069,0.340816,4,15,0,-4.53888,0.35457,-4.01356,0.979016,0.545826,0.545826,0.979016
-6.22329,0.981016,0.340816,3,7,0,-4.0333,0.186537,-2.49731,0.759118,0.238137,0.238137,0.759118
-4.36762,1,0.340816,3,7,0,-3.10254,1.40509,-0.79685,0.474086,0.623513,0.623513,0.474086
-4.63518,0.796393,0.340816,2,3,0,-2.11663,1.34254,-1.01849,0.779523,0.830186,0.830186,0.779523
-4.16658,0.993635,0.340816,2,3,0,-2.92071,1.15472,-0.976364,0.546549,0.590271,0.590271,0.546549
-5.37477,0.904867,0.340816,2,3,0,-3.74289,1.65485,-0.312821,0.188101,0.469945,0.469945,0.188101
-6.29247,0.846538,0.340816,1,1,0,-4.10657,1.5399,-0.227764,0.108018,0.310237,0.310237,0.108018
-6.90459,0.989884,0.340816,4,15,0,3.79157,-1.63831,-0.446091,0.954585,0.723328,0.723328,0.954585
-4.64162,1,0.340816,2,3,0,2.20914,-1.98675,-0.509621,0.775847,0.221879,0.221879,0.775847
-4.61782,0.951087,0.340816,2,3,0,1.91276,-2.03316,-0.169072,0.554222,0.120841,0.120841,0.554222
-3.95513,0.94461,0.340816,3,7,0,0.41308,-1.40662,-0.380806,0.442276,0.117186,0.117186,0.442276
-2.9535,0.984023,0.340816,3,7,0,-0.0899227,-0.49634,-0.355028,0.530909,0.325727,0.325727,0.530909
-3.76026,0.700532,0.340816,2,3,0,-0.993111,-0.859116,-1.16179,0.615703,0.175151,0.175151,0.615703
-3.09872,0.984005,0.340816,4,11,0,1.35262,-0.196304,0.489586,0.544171,0.615485,0.615485,0.544171
-3.86013,0.940659,0.340816,4,15,0,-1.13452,1.45343,0.0663815,0.546401,0.84631,0.84631,0.546401
-4.01988,1,0.340816,2,3,0,-1.88939,1.58623,0.38155,0.256115,0.711261,0.711261,0.256115
-4.92783,0.945669,0.340816,4,15,0,3.38256,-0.49599,1.88292,0.293329,0.624258,0.624258,0.293329
-4.24847,0.990492,0.340816,4,15,0,-2.89119,0.486837,-1.48553,0.638005,0.393653,0.393653,0.638005
-3.54403,0.951485,0.340816,3,7,0,-1.46602,0.826494,0.332485,0.21341,0.463686,0.463686,0.21341
-4.41252,0.80435,0.340816,4,15,0,2.69728,-0.0271294,1.12451,0.603753,0.820319,0.820319,0.603753
-3.94316,0.986546,0.340816,4,15,0,-2.50896,0.441559,-0.72092,0.348518,0.28804,0.28804,0.348518
-4.15499,0.989802,0.340816,2,3,0,-1.98136,1.51144,-0.469922,0.615365,0.819274,0.819274,0.615365
-3.53151,0.971522,0.340816,2,3,0,-1.86277,0.240698,-0.496383,0.347668,0.292145,0.292145,0.347668
-3.75783,0.910056,0.340816,3,7,0,-1.77591,1.0518,-0.719804,0.671615,0.740293,0.740293,0.671615
-4.80958,0.987144,0.340816,3,7,0,1.35504,1.2672,1.85562,0.251806,0.884302,0.884302,0.251806
-4.0929,0.971905,0.340816,4,15,0,-1.58647,0.241892,-1.53025,0.847603,0.605292,0.605292,0.847603
-5.34893,0.563808,0.340816,3,7,0,-2.90719,-0.581469,-1.94786,0.600383,0.106951,0.106951,0.600383
-3.90317,0.993154,0.340816,3,7,0,-0.661124,-0.974079,-1.45002,0.779859,0.238802,0.238802,0.779859
-4.42889,0.934412,0.340816,4,15,0,-0.645189,1.6791,0.30367,0.605054,0.917537,0.917537,0.605054
-4.22751,0.951944,0.340816,4,15,0,1.74826,-1.81491,-0.42365,0.68582,0.188788,0.188788,0.68582
-4.07944,0.951752,0.340816,2,3,0,1.29238,-1.64987,-0.159426,0.490344,0.136117,0.136117,0.490344
-4.7253,0.795572,0.340816,2,3,0,2.3227,-1.31805,-0.583069,0.897595,0.56701,0.56701,0.897595
-4.39869,1,0.340816,2,3,0,1.66342,-1.92924,-0.346612,0.605254,0.136056,0.136056,0.605254
-3.40028,1,0.340816,3,7,0,1.40341,0.251382,1.07635,0.378031,0.696317,0.696317,0.378031
-5.40871,0.683077,0.340816,3,7,0,0.810654,1.26495,0.255761,0.826938,0.956261,0.956261,0.826938
-3.07799,1,0.340816,2,3,0,0.300298,0.505574,0.308878,0.546891,0.731563,0.731563,0.546891
-2.91313,0.999097,0.340816,4,15,0,-0.58607,-0.168348,-0.362726,0.492759,0.363538,0.363538,0.492759
-2.93195,0.988915,0.340816,2,3,0,-0.0708843,-0.169409,-0.478009,0.671665,0.51707,0.51707,0.671665
-4.21578,0.807942,0.340816,3,7,0,0.399593,-0.961884,0.422044,0.196806,0.124966,0.124966,0.196806
-4.17008,0.987012,0.340816,3,7,0,-0.00414497,0.523474,-0.620312,0.853204,0.840656,0.840656,0.853204
-4.66752,0.995903,0.340816,3,7,0,1.26066,-1.21807,0.812503,0.170454,0.120471,0.120471,0.170454
-3.86638,1,0.340816,2,3,0,2.21911,-0.199812,0.679741,0.65922,0.757633,0.757633,0.65922
-3.45836,0.990241,0.340816,4,15,0,-0.969364,-0.454014,-0.472014,0.382406,0.196964,0.196964,0.382406
-3.41894,0.991393,0.340816,3,7,0,0.151581,0.792957,0.25054,0.609082,0.815621,0.815621,0.609082
-3.0603,1,0.340816,2,3,0,-0.248412,0.701423,0.215939,0.505283,0.718795,0.718795,0.505283
-3.90539,0.899866,0.340816,2,3,0,-0.18106,1.142,0.132758,0.667172,0.87763,0.87763,0.667172
-3.79441,1,0.340816,3,5,0,-0.466468,1.39762,0.547512,0.459123,0.855852,0.855852,0.459123
-3.60904,1,0.340816,1,1,0,-0.398165,1.27002,0.601063,0.418176,0.823584,0.823584,0.418176
-5.32506,0.907921,0.340816,4,15,0,-2.3949,1.50162,0.896836,0.0637478,0.428373,0.428373,0.0637478
-3.97644,0.839789,0.340816,3,7,0,-2.25791,1.4912,-0.342978,0.479822,0.744114,0.744114,0.479822
-4.18687,0.933679,0.340816,2,3,0,-2.58046,1.40743,-0.00568089,0.238365,0.559735,0.559735,0.238365
-3.85424,0.945567,0.340816,2,3,0,-2.41161,0.941817,-0.260087,0.278962,0.433426,0.433426,0.278962
-4.9689,0.787574,0.340816,4,11,0,1.97263,-0.500508,-0.45896,0.916065,0.806992,0.806992,0.916065
-8.98328,0.83831,0.340816,4,15,0,-0.462471,1.63497,-1.44012,0.982922,0.985903,0.985903,0.982922
-5.34961,1,0.340816,2,3,0,-2.29,1.64355,-1.07396,0.817794,0.888059,0.888059,0.817794
-5.32215,0.961987,0.340816,4,11,0,0.528157,0.294474,1.97895,0.041676,0.296955,0.296955,0.041676
-5.1329,0.993304,0.340816,2,3,0,0.597837,0.0588385,1.78898,0.0511114,0.254745,0.254745,0.0511114
-3.14425,1,0.340816,3,7,0,1.41217,-0.751488,0.139838,0.594116,0.442593,0.442593,0.594116
-4.48562,0.676337,0.340816,2,3,0,1.67239,-0.333404,-0.353962,0.885635,0.795686,0.795686,0.885635
-3.51986,0.977045,0.340816,2,3,0,1.22383,-0.872642,-0.506221,0.796349,0.496191,0.496191,0.796349
-3.31612,0.95021,0.340816,2,3,0,0.794225,-0.693149,0.422526,0.322136,0.266081,0.266081,0.322136
-4.94519,0.976146,0.340816,3,7,0,3.22783,-1.70497,0.0279006,0.81261,0.44769,0.44769,0.81261
-4.99616,0.948609,0.340816,2,3,0,3.03154,-2.09152,0.305139,0.581695,0.18898,0.18898,0.581695
-3.47508,0.958252,0.340816,3,7,0,1.778,-1.1305,0.0389475,0.638672,0.372396,0.372396,0.638672
-3.90271,0.879922,0.340816,4,15,0,-0.542602,-1.11798,-0.792225,0.480975,0.120644,0.120644,0.480975
-4.03149,0.997259,0.340816,4,11,0,0.732868,0.236409,1.49557,0.116927,0.428033,0.428033,0.116927
-5.14224,0.935238,0.340816,3,7,0,2.30863,-1.25862,-0.772348,0.93052,0.637316,0.637316,0.93052
-3.84651,0.908594,0.340816,2,3,0,1.03229,-1.48591,-0.226491,0.49984,0.152769,0.152769,0.49984
-3.1247,0.912613,0.340816,4,11,0,-0.909866,0.0414556,-0.0916313,0.335113,0.324028,0.324028,0.335113
-3.69201,0.983908,0.340816,4,11,0,2.02684,-0.112937,0.713689,0.619288,0.747869,0.747869,0.619288
-5.49108,0.777096,0.340816,3,7,0,0.0278075,1.79555,0.327306,0.762918,0.96414,0.96414,0.762918
-6.07226,0.963371,0.340816,4,11,0,-1.28751,-1.96526,-1.59294,0.483283,0.0259552,0.0259552,0.483283
-4.30961,1,0.340816,2,3,0,0.012421,-1.40492,-1.52444,0.839751,0.218747,0.218747,0.839751
-5.21686,0.917377,0.340816,2,3,0,-0.874396,-1.75925,-1.3865,0.534782,0.0471376,0.0471376,0.534782
-4.98003,1,0.340816,2,3,0,-0.538197,-1.79498,-1.47407,0.649074,0.065738,0.065738,0.649074
-5.12399,1,0.340816,2,3,0,0.143939,-1.7532,-1.90275,0.899911,0.188512,0.188512,0.899911
-4.73008,0.998667,0.340816,2,3,0,-0.37373,-1.31795,-1.91754,0.895051,0.251224,0.251224,0.895051
-5.1667,0.99078,0.340816,2,3,0,-0.26941,-1.71951,-1.98818,0.879472,0.151839,0.151839,0.879472
-3.16336,0.985182,0.340816,4,11,0,-1.19715,0.262734,-0.111444,0.329261,0.363492,0.363492,0.329261
-3.28663,0.921058,0.340816,3,7,0,-0.813129,0.89312,-0.142271,0.590137,0.753131,0.753131,0.590137
-3.34464,0.959259,0.340816,3,7,0,-1.66466,0.407447,-0.284721,0.334528,0.36238,0.36238,0.334528
-3.65697,0.962747,0.340816,4,11,0,0.258788,0.941029,0.372883,0.611602,0.854204,0.854204,0.611602
-3.95836,0.99657,0.340816,3,7,0,-0.340681,-1.20721,-0.683606,0.454954,0.111899,0.111899,0.454954
-3.13226,0.986884,0.340816,2,3,0,-0.341802,-0.627041,-0.650227,0.582151,0.279759,0.279759,0.582151
-3.72298,0.986765,0.340816,3,7,0,-0.353219,-1.07609,-1.17393,0.714746,0.208916,0.208916,0.714746
-3.31165,0.996995,0.340816,4,15,0,1.00115,0.0361385,1.05462,0.255031,0.504701,0.504701,0.255031
-3.1661,0.984972,0.340816,3,7,0,1.47028,-0.375085,0.316862,0.613364,0.599469,0.599469,0.613364
-5.02623,0.832295,0.340816,4,11,0,-1.03585,1.8682,-0.0414035,0.714055,0.939458,0.939458,0.714055
-4.49432,0.987791,0.340816,4,15,0,-2.32911,1.35702,-0.994248,0.73427,0.798857,0.798857,0.73427
-7.0545,0.891813,0.340816,3,7,0,-3.11338,2.23494,-1.36256,0.863737,0.938142,0.938142,0.863737
-6.6231,0.975361,0.340816,3,7,0,-2.90875,-0.848278,-1.19463,0.202982,0.0319636,0.0319636,0.202982
-7.12316,0.987405,0.340816,1,1,0,-3.18949,-0.933126,-1.40233,0.211159,0.0252486,0.0252486,0.211159
-3.5696,1,0.340816,2,3,0,-1.60251,0.308656,-1.18649,0.746331,0.550155,0.550155,0.746331
-3.29577,0.971917,0.340816,4,15,0,-0.598882,0.197399,0.415181,0.225859,0.349949,0.349949,0.225859
-3.31893,0.904449,0.340816,2,3,0,-0.0365145,0.63878,-0.0366151,0.662733,0.782051,0.782051,0.662733
-4.93095,0.610014,0.340816,2,3,0,-0.606269,0.209016,1.18127,0.0595354,0.202699,0.202699,0.0595354
-3.62138,0.969565,0.340816,3,7,0,-0.18993,-0.834941,-0.172892,0.336465,0.156181,0.156181,0.336465
-3.52643,0.959762,0.340816,2,3,0,-0.258882,-0.958611,-0.565194,0.478238,0.166462,0.166462,0.478238
-3.37779,1,0.340816,2,3,0,-0.0309505,-0.939208,-0.493212,0.504067,0.195265,0.195265,0.504067
-3.79688,0.976599,0.340816,3,7,0,2.44589,-0.420107,0.853823,0.57887,0.679582,0.679582,0.57887
-3.28657,0.992343,0.340816,4,15,0,-0.358782,0.742013,0.775797,0.237151,0.586484,0.586484,0.237151
-4.24542,0.780457,0.340816,4,11,0,1.5354,-1.41574,0.495017,0.295178,0.142939,0.142939,0.295178
-4.94331,0.994042,0.340816,4,15,0,-2.48367,1.48644,0.629415,0.0948285,0.465008,0.465008,0.0948285
-5.3229,0.73671,0.340816,2,3,0,-1.83564,2.10596,-0.27513,0.694358,0.934097,0.934097,0.694358
-4.43351,0.973272,0.340816,2,3,0,-2.6495,1.80099,-0.0525388,0.322254,0.732044,0.732044,0.322254
-6.45218,0.755723,0.340816,2,3,0,-2.12065,2.35587,-0.607475,0.810026,0.960781,0.960781,0.810026
-3.49765,1,0.340816,4,15,0,-1.74545,0.0149075,-1.1828,0.653634,0.369855,0.369855,0.653634
-2.81833,0.991504,0.340816,3,7,0,0.166125,0.195204,0.269943,0.455479,0.571161,0.571161,0.455479
-2.83551,0.92832,0.340816,2,3,0,-0.469597,0.358236,0.0318281,0.456357,0.553556,0.553556,0.456357
-4.32834,0.98095,0.340816,4,15,0,3.05484,-1.29435,0.956708,0.461841,0.379757,0.379757,0.461841
-3.5785,0.99406,0.340816,4,15,0,-1.8791,1.1843,-0.355315,0.503959,0.699481,0.699481,0.503959
-3.05476,0.970084,0.340816,4,11,0,-1.21082,0.483978,-0.1097,0.375794,0.466759,0.466759,0.375794
-3.50463,0.861358,0.340816,4,15,0,-0.602031,0.438702,-0.707066,0.777439,0.727592,0.727592,0.777439
-3.35814,0.979207,0.340816,2,3,0,-0.631524,-0.218967,0.059448,0.275003,0.244363,0.244363,0.275003
-2.77594,0.998069,0.340816,3,7,0,0.137761,-0.0649326,0.0165295,0.509941,0.497841,0.497841,0.509941
-3.08454,0.680341,0.340816,2,3,0,-0.906265,-0.133464,-0.352839,0.417255,0.305688,0.305688,0.417255
-3.86418,0.937672,0.340816,2,3,0,-1.4718,-0.30731,-0.456856,0.296213,0.16389,0.16389,0.296213
-3.45116,0.989376,0.340816,3,7,0,-2.07,0.487606,-0.678483,0.443881,0.397402,0.397402,0.443881
-4.84833,0.762513,0.340816,2,3,0,-0.890449,0.995948,-0.93458,0.878111,0.884528,0.884528,0.878111
-5.94434,1,0.340816,3,7,0,-3.78104,0.757522,-0.648732,0.151093,0.165583,0.165583,0.151093
-4.94842,0.967639,0.340816,2,3,0,-3.69506,0.768775,-1.36639,0.451774,0.311928,0.311928,0.451774
-5.5054,0.961447,0.340816,2,3,0,-3.65256,1.91306,-1.11765,0.621471,0.784353,0.784353,0.621471
-4.9476,0.974262,0.340816,4,15,0,3.33253,-1.90287,0.602204,0.556076,0.254375,0.254375,0.556076
-4.11556,0.917322,0.340816,4,15,0,1.09302,0.902497,1.63666,0.217925,0.77926,0.77926,0.217925
-4.82083,0.941735,0.340816,4,15,0,-2.91986,-0.199665,-1.7323,0.585424,0.169822,0.169822,0.585424
-4.5634,0.995538,0.340816,4,15,0,1.9646,-1.89506,-0.699566,0.812856,0.244911,0.244911,0.812856
-3.56512,0.999548,0.340816,3,7,0,0.860406,-1.29441,-0.598849,0.682156,0.244243,0.244243,0.682156
-3.56512,0.631225,0.340816,3,7,0,0.860406,-1.29441,-0.598849,0.682156,0.244243,0.244243,0.682156
-3.3022,0.718348,0.340816,4,11,0,1.28182,0.0798077,0.438911,0.618647,0.731555,0.731555,0.618647
-3.50139,0.9908,0.340816,4,11,0,-1.09029,0.390437,-0.954374,0.770103,0.655873,0.655873,0.770103
-3.43622,0.798599,0.340816,2,3,0,-0.835315,-0.502909,-1.19396,0.740716,0.343626,0.343626,0.740716
-2.88521,1,0.340816,3,7,0,-0.695466,0.422747,-0.168447,0.516038,0.578953,0.578953,0.516038
-3.34594,0.973683,0.340816,3,7,0,-0.553089,1.08772,0.525315,0.373787,0.749702,0.749702,0.373787
-3.81369,0.993943,0.340816,4,15,0,1.64077,0.0935603,1.51424,0.215152,0.577776,0.577776,0.215152
-4.38728,0.835017,0.340816,2,3,0,1.09246,-0.315912,1.44655,0.107499,0.271721,0.271721,0.107499
-5.63102,0.918664,0.340816,3,7,0,2.40392,0.958375,1.34886,0.660287,0.951284,0.951284,0.660287
-4.3266,1,0.340816,2,3,0,0.903792,0.928794,1.81394,0.142426,0.720601,0.720601,0.142426
-3.76038,0.971225,0.340816,4,11,0,-0.0445056,-1.26027,-0.928516,0.634659,0.162938,0.162938,0.634659
-3.68499,0.943037,0.340816,3,7,0,0.816545,0.455619,0.146097,0.727102,0.829443,0.829443,0.727102
-4.15608,0.970784,0.340816,3,7,0,0.30885,-0.610846,0.710277,0.151543,0.164775,0.164775,0.151543
-3.85241,0.971368,0.340816,3,7,0,-1.447,1.13564,0.655244,0.16495,0.542157,0.542157,0.16495
-5.72824,0.966424,0.340816,3,7,0,1.26805,1.84468,1.89653,0.336189,0.95525,0.95525,0.336189
-3.71959,0.96129,0.340816,4,15,0,-0.862341,0.271228,-1.07844,0.827179,0.68104,0.68104,0.827179
-3.96339,0.994142,0.340816,4,11,0,2.21632,-0.304349,1.49898,0.252376,0.527135,0.527135,0.252376
-3.24483,0.983861,0.340816,3,7,0,0.714966,0.555756,0.870319,0.384636,0.722352,0.722352,0.384636
-2.79935,0.974393,0.340816,3,7,0,0.271884,0.066888,0.215605,0.476907,0.547371,0.547371,0.476907
-3.31223,0.91127,0.340816,3,7,0,0.504001,-0.253397,0.702599,0.239651,0.330618,0.330618,0.239651
-4.22315,0.938381,0.340816,3,7,0,1.02413,-1.07821,0.643747,0.207252,0.144794,0.144794,0.207252
-3.57397,0.957625,0.340816,2,3,0,2.05753,-0.496357,0.43146,0.6678,0.65325,0.65325,0.6678
-4.65852,0.837034,0.340816,2,3,0,2.02579,-0.209408,-0.023497,0.86569,0.836234,0.836234,0.86569
-3.65572,0.979955,0.340816,4,15,0,-2.2851,0.974632,-0.341029,0.347871,0.501298,0.501298,0.347871
-4.97261,0.771922,0.340816,4,15,0,-0.0966952,2.00606,1.2131,0.373589,0.937163,0.937163,0.373589
-5.3219,0.979526,0.340816,2,3,0,0.328243,1.83629,2.0008,0.137399,0.880799,0.880799,0.137399
-3.76346,0.999233,0.340816,4,15,0,2.54719,-0.770972,0.750083,0.568577,0.563446,0.563446,0.568577
-4.09624,0.958478,0.340816,4,15,0,-2.22187,1.59964,-0.287407,0.488149,0.779854,0.779854,0.488149
-3.24251,0.965803,0.340816,3,7,0,-0.932562,0.836589,0.437431,0.274714,0.575221,0.575221,0.274714
-2.94052,0.99199,0.340816,4,15,0,1.042,-0.31052,0.292622,0.536493,0.53204,0.53204,0.536493
-3.33094,0.967966,0.340816,3,7,0,0.934015,-1.02006,0.0404456,0.458363,0.241121,0.241121,0.458363
-4.29282,0.864822,0.340816,2,3,0,0.727861,-1.15846,0.425342,0.217332,0.117699,0.117699,0.217332
-4.0968,0.993258,0.340816,3,7,0,1.47221,-1.28549,-0.822923,0.862067,0.431472,0.431472,0.862067
-3.98606,0.982174,0.340816,2,3,0,1.71562,-1.61483,-0.0162807,0.533289,0.18276,0.18276,0.533289
-3.93993,0.980661,0.340816,3,7,0,2.49868,-1.31393,0.592004,0.500186,0.327133,0.327133,0.500186
-4.53193,0.833844,0.340816,2,3,0,1.85939,-1.41759,0.787362,0.243622,0.146396,0.146396,0.243622
-4.57614,0.99575,0.340816,3,7,0,0.13683,1.63479,0.779858,0.552778,0.932551,0.932551,0.552778
-4.97992,0.938665,0.340816,2,3,0,-1.93091,0.914668,0.795322,0.0686966,0.289689,0.289689,0.0686966
-5.06444,0.980642,0.340816,4,15,0,-0.27435,-0.35006,-1.80286,0.951722,0.696013,0.696013,0.951722
