"Sampler","Time_elpased","Min_ESS","Max_ESS","Min_MCSE","Max_MCSE"
"HMC(1000,0.05,6)","28.46486899999981","0.0","1000.0","0.0","7.401486830834378e-17"
"HMCDA(1000,200,0.65,0.35)","30.30714298300001","33.319485974277015","612.7397383671787","0.0008759798649573356","1.9720582126850115"
"NUTS(1000,200,0.65)","364.874414698","32.08573530033918","1000.0","0.0004283926579791622","0.6021620096391208"
"PG(50,1000)","51.207824384000006","9.099694953550637","1000.0","0.0008561434276632803","76156.09623154001"
