                  Mean           SD         Naive SE        MCSE          ESS    
theta[25][2]    0.064176418  0.135697103 0.00429111918  0.0230390656   34.6905695
      z[224]    1.681000000  0.466322267 0.01474640487  0.0604143103   59.5789250
      z[212]    1.935000000  0.246649216 0.00779973306  0.0303406585   66.0860015
        z[5]    1.740000000  0.438853726 0.01387777333  0.1346930667   10.6157113
       z[77]    1.024000000  0.153125594 0.00484225644  0.0240000000   40.7073740
      z[126]    1.011000000  0.104354635 0.00329998332  0.0082259751  160.9343333
      z[128]    1.008000000  0.089128805 0.00281850030  0.0069602043  163.9804943
       z[91]    1.058000000  0.233860409 0.00739531546  0.0462313025   25.5882832
      z[243]    1.124000000  0.329746467 0.01042749887  0.0651698635   25.6015748
        z[4]    1.736000000  0.441019839 0.01394627185  0.1361306562   10.4955301
       z[11]    1.972000000  0.165055273 0.00521950603  0.0280000000   34.7490347
       z[83]    1.044000000  0.205197724 0.00648892180  0.0440000000   21.7490217
       z[14]    1.980000000  0.140070053 0.00442940398  0.0200000000   49.0490490
      z[241]    1.921000000  0.269873733 0.00853415677  0.0146401275  339.8063694
      z[112]    1.001000000  0.031622777 0.00100000000  0.0010000000 1000.0000000
       z[39]    1.968000000  0.176088066 0.00556839358  0.0320000000   30.2802803
       z[58]    1.025000000  0.156203071 0.00493957482  0.0250000000   39.0390390
        z[1]    1.722000000  0.448237567 0.01417451646  0.1419373884    9.9729326
      z[253]    1.021000000  0.143455845 0.00453647215  0.0188237439   58.0797166
      z[223]    1.957000000  0.202958597 0.00641811438  0.0196666667  106.5009278
      z[249]    1.550000000  0.497742652 0.01574000469  0.0470932880  111.7099063
       z[55]    1.003000000  0.054717401 0.00173031615  0.0030000000  332.6659993
      z[205]    1.095000000  0.293361656 0.00927691010  0.0779636668   14.1586610
theta[22][1]    0.760097036  0.206070282 0.00651651449  0.0190399232  117.1386850
theta[22][2]    0.239902964  0.206070282 0.00651651449  0.0190399232  117.1386850
       z[43]    1.978000000  0.146756729 0.00464085526  0.0220000000   44.4990445
       z[57]    1.032000000  0.176088066 0.00556839358  0.0320000000   30.2802803
      z[234]    1.059000000  0.235742602 0.00745483565  0.0514338842   21.0076514
      z[211]    1.854000000  0.353282902 0.01117178629  0.0526033375   45.1043720
      z[172]    1.026000000  0.159214790 0.00503481374  0.0260000000   37.4990375
      z[151]    1.021000000  0.143455845 0.00453647215  0.0210000000   46.6657133
       z[46]    1.056000000  0.230036773 0.00727440148  0.0373333333   37.9665380
      z[233]    1.932000000  0.251871871 0.00796488791  0.0343769949   53.6813609
       z[78]    1.034000000  0.181319819 0.00573383614  0.0340000000   28.4402049
      z[214]    1.017000000  0.129335717 0.00408995449  0.0170000000   57.8814108
        z[7]    1.275000000  0.446737702 0.01412708656  0.1405959538   10.0962377
      z[259]    1.026000000  0.159214790 0.00503481374  0.0216641024   54.0113978
      z[186]    1.778000000  0.415799097 0.01314872195  0.1083389742   14.7298270
      z[199]    1.983000000  0.129335717 0.00408995449  0.0139880902   85.4909424
