                  Mean           SD         Naive SE       MCSE         ESS    
       z[52]    1.221000000  0.415128090 0.01312750286 0.0936951321   19.630447
      z[247]    1.455000000  0.498220055 0.01575510150 0.0514511635   93.767430
      z[242]    1.104000000  0.305413289 0.00965801622 0.0767419920   15.838342
      z[159]    1.869000000  0.337569182 0.01067487484 0.0632710220   28.465308
      z[174]    1.030000000  0.170672579 0.00539714083 0.0300000000   32.365699
      z[235]    1.825000000  0.380157230 0.01202162716 0.0339362147  125.487282
      z[239]    1.086000000  0.280504336 0.00887032596 0.0695573305   16.262726
      z[152]    1.039000000  0.193691808 0.00612507278 0.0390000000   24.665691
       z[34]    1.010000000  0.099548530 0.00314800094 0.0100000000   99.099099
      z[246]    1.789000000  0.408222544 0.01290913032 0.0293806437  193.050690
       z[95]    1.954000000  0.209589904 0.00662781472 0.0397827433   27.755641
      z[218]    1.180000000  0.384379692 0.01215515314 0.0618061486   38.677421
      z[140]    1.958000000  0.200689502 0.00634635929 0.0281582828   50.796873
      z[231]    1.461000000  0.498726105 0.01577110420 0.0589246223   71.635878
      z[197]    1.895000000  0.306706813 0.00969892103 0.0387370050   62.689494
       z[13]    1.198000000  0.398691554 0.01260773393 0.1311894305    9.235839
      z[127]    1.004000000  0.063150519 0.00199699474 0.0040000000  249.249249
      z[158]    1.106000000  0.307991654 0.00973955127 0.0609590026   25.527142
      z[255]    1.002000000  0.044698971 0.00141350557 0.0020000000  499.499499
       z[51]    1.059000000  0.235742602 0.00745483565 0.0393403948   35.908620
      z[130]    1.272000000  0.445212549 0.01407885699 0.0886039879   25.248074
      z[117]    1.960000000  0.196057233 0.00619987407 0.0268328157   53.386720
      z[261]    1.001000000  0.031622777 0.00100000000 0.0010000000 1000.000000
      z[196]    1.825000000  0.380157230 0.01202162716 0.0437734064   75.423350
       z[92]    1.960000000  0.196057233 0.00619987407 0.0400000000   24.024024
       z[63]    1.024000000  0.153125594 0.00484225644 0.0240000000   40.707374
       z[18]    1.207000000  0.405358256 0.01281855356 0.1300602425    9.713795
      z[202]    1.864000000  0.342960088 0.01084535023 0.0390498257   77.134552
      z[115]    1.961000000  0.193691808 0.00612507278 0.0262657360   54.380520
      z[187]    1.891000000  0.311795151 0.00985982841 0.0481075185   42.006143
      z[118]    1.985000000  0.121613280 0.00384574957 0.0150000000   65.732399
       z[59]    1.021000000  0.143455845 0.00453647215 0.0210000000   46.665713
theta[18][1]    0.934690074  0.094618861 0.00299211109 0.0103460460   83.638574
theta[18][2]    0.065309926  0.094618861 0.00299211109 0.0103460460   83.638574
      z[136]    1.944000000  0.230036773 0.00727440148 0.0360000000   40.830954
      z[124]    1.586000000  0.492794934 0.01558354410 0.1049253703   22.058270
       z[69]    1.724000000  0.447240454 0.01414298498 0.1102744052   16.448743
      z[169]    1.098000000  0.297463417 0.00940661918 0.0487806883   37.185299
       z[31]    1.213000000  0.409632517 0.01295371757 0.1223478647   11.209753
       z[32]    1.946000000  0.226130792 0.00715088352 0.0540000000   17.536055
      z[144]    1.993000000  0.083414375 0.00263779415 0.0070000000  141.999142
       z[12]    1.009000000  0.094487713 0.00298796384 0.0090000000  110.221332
      z[175]    1.028000000  0.165055273 0.00521950603 0.0118133634  195.214323
      z[102]    1.020000000  0.140070053 0.00442940398 0.0200000000   49.049049
      z[176]    1.006000000  0.077265581 0.00244335220 0.0042687495  327.620303
        z[6]    1.009000000  0.094487713 0.00298796384 0.0090000000  110.221332
      z[194]    1.932000000  0.251871871 0.00796488791 0.0346666667   52.787995
      z[106]    1.024000000  0.153125594 0.00484225644 0.0135973854  126.819127
       z[16]    1.006000000  0.077265581 0.00244335220 0.0060000000  165.832499
        z[8]    1.000000000  0.000000000 0.00000000000 0.0000000000 1000.000000
      z[236]    1.094000000  0.291974741 0.00923305200 0.0776487819   14.139084
      z[188]    1.847000000  0.360167629 0.01138950046 0.0576011188   39.097367
      z[185]    1.679000000  0.467094399 0.01477082182 0.0756813495   38.091808
      z[193]    1.862000000  0.345072565 0.01091215263 0.0411717271   70.246177
      z[148]    1.105000000  0.306706813 0.00969892103 0.0456131073   45.213438
      z[167]    1.027000000  0.162164414 0.00512808905 0.0270000000   36.073110
      z[206]    1.165000000  0.371366279 0.01174363287 0.0317717555  136.622588
       z[56]    1.021000000  0.143455845 0.00453647215 0.0210000000   46.665713
       z[82]    1.018000000  0.133017644 0.00420638725 0.0180000000   54.610166
theta[17][1]    0.877157038  0.144275618 0.00456239564 0.0221127031   42.569860
theta[17][2]    0.122842962  0.144275618 0.00456239564 0.0221127031   42.569860
      z[123]    1.862000000  0.345072565 0.01091215263 0.0739489313   21.774945
