                  Mean             SD          Naive SE          MCSE           ESS    
       y[4]    2.80700000000  0.3948504868 0.0124862687344  0.128772409053    9.4019885
      y[83]    1.36700000000  0.6408757459 0.0202662705430  0.164276528384   15.2193687
     y[127]    1.26100000000  0.6428781318 0.0203295915427  0.105308541386   37.2674872
      y[77]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[66]    1.65900000000  0.4742825571 0.0149981313484  0.142645247613   11.0550240
      y[43]    1.00800000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
      y[50]    2.43400000000  0.9013636649 0.0285036218130  0.259932469863   12.0248323
      y[48]    1.38600000000  0.7897009736 0.0249725374687  0.257544818106    9.4019885
      y[85]    1.24200000000  0.4996855868 0.0158014456834  0.110290525432   20.5266101
      y[16]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[179]    2.92600000000  0.3777124126 0.0119443152448  0.052666666667   51.4340651
     y[161]    1.29400000000  0.5691114899 0.0179968855052  0.030118285328  357.0542615
     y[113]    1.80300000000  0.3979313375 0.0125836937880  0.082287436600   23.3856377
      y[99]    1.26500000000  0.4415540397 0.0139631647548  0.104841149682   17.7379806
     y[163]    1.29200000000  0.6157232456 0.0194708786426  0.103856738935   35.1480905
     y[123]    1.04400000000  0.2935134582 0.0092817105185  0.044000000000   44.4990445
      y[76]    1.00800000000  0.1263010370 0.0039939894782  0.008000000000  249.2492492
      y[98]    1.17200000000  0.5610086726 0.0177406519252  0.115285153713   23.6805827
     y[138]    1.17800000000  0.4477907062 0.0141603854650  0.079677126231   31.5851416
     y[124]    1.39000000000  0.7473007818 0.0236317256767  0.151004047039   24.4914050
     y[183]    2.91800000000  0.3917006886 0.0123866633695  0.049324323502   63.0647088
       y[9]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[52]    1.19700000000  0.4078692895 0.0128979594261  0.131589006633    9.6073319
       y[5]    2.61400000000  0.7897009736 0.0249725374687  0.257544818106    9.4019885
      y[40]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[104]    1.97800000000  0.1467567291 0.0046408552593  0.018000000000   66.4738813
     y[150]    1.92400000000  0.7955230084 0.0251566463754  0.104213456158   58.2717273
      y[57]    2.42100000000  0.5020069830 0.0158748546768  0.154850824272   10.5097521
     y[158]    1.25400000000  0.5529826306 0.0174868461933  0.095372952141   33.6180508
     y[100]    1.18200000000  0.5755060445 0.0181990990768  0.121415722943   22.4672500
     y[137]    1.19700000000  0.4565078306 0.0144360451440  0.050969489784   80.2187500
     y[117]    1.12000000000  0.4752113486 0.0150275023149  0.066599966633   50.9126361
     y[133]    2.81600000000  0.5783411437 0.0182887527863  0.097970517107   34.8479615
     y[144]    1.12700000000  0.4828085584 0.0152677471850  0.077028854622   39.2864729
      y[18]    3.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
     y[143]    1.15300000000  0.4263481826 0.0134823133316  0.099566281664   18.3359854
      y[30]    1.14600000000  0.3532829019 0.0111717862855  0.102406597010   11.9011621
     y[126]    1.17700000000  0.5621271982 0.0177760228113  0.074327354020   57.1968159
      y[55]    1.29200000000  0.7065658039 0.0223435725710  0.204813194019   11.9011621
     y[177]    2.84000000000  0.3905797646 0.0123512166426  0.041872823327   87.0071593
      y[10]    1.00000000000  0.0000000000 0.0000000000000  0.000000000000 1000.0000000
      y[87]    1.33200000000  0.7445336328 0.0235442207416  0.200426212524   13.7993809
