                 Mean         SD         Naive SE        MCSE          ESS    
      z[132] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
theta[25][1] 0.232645907 0.1005870099 0.003180840544 0.0301196484   11.1528022
theta[25][2] 0.767354093 0.1005870099 0.003180840544 0.0301196484   11.1528022
      z[224] 1.903000000 0.2961058572 0.009363689373 0.0230000000  165.7441941
      z[212] 1.987000000 0.1133306836 0.003583830889 0.0119303534   90.2377788
        z[5] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[77] 1.660000000 0.4739458035 0.014987482264 0.1454494949   10.6177606
      z[126] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[128] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[91] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[243] 1.256000000 0.4366401890 0.013807775152 0.0241384893  327.2105057
        z[4] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[11] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[83] 1.950000000 0.2180540014 0.006895472975 0.0500000000   19.0190190
       z[14] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[241] 1.917000000 0.2760202659 0.008728527206 0.0195533458  199.2690162
      z[112] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[39] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[58] 1.797000000 0.4024337870 0.012726073745 0.1114953910   13.0279187
        z[1] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[253] 1.796000000 0.4031706172 0.012749374359 0.0880429188   20.9695390
      z[223] 1.998000000 0.0446989709 0.001413505571 0.0020000000  499.4994995
      z[249] 1.123000000 0.3286015505 0.010391293422 0.0511435887   41.2816283
       z[55] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[205] 1.836000000 0.3704608498 0.011715000693 0.0767854153   23.2770084
theta[22][1] 0.835376780 0.3549176324 0.011223481001 0.1062760920   11.1528022
theta[22][2] 0.164623220 0.3549176324 0.011223481001 0.1062760920   11.1528022
       z[43] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[57] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[234] 1.547000000 0.4980351785 0.015749255190 0.0692507521   51.7214928
      z[211] 1.998000000 0.0446989709 0.001413505571 0.0020000000  499.4994995
      z[172] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[151] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[46] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[233] 1.323000000 0.4678566980 0.014794927843 0.0548340932   72.7988252
       z[78] 1.660000000 0.4739458035 0.014987482264 0.1454494949   10.6177606
      z[214] 1.173000000 0.3784365392 0.011967214138 0.1052093152   12.9383155
        z[7] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[259] 1.797000000 0.4024337870 0.012726073745 0.0918579822   19.1935394
      z[186] 1.891000000 0.3117951510 0.009859828407 0.0506282749   37.9273460
      z[199] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[17] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
       z[52] 1.050000000 0.2180540014 0.006895472975 0.0500000000   19.0190190
      z[247] 1.100000000 0.3001501126 0.009491579958 0.0395249570   57.6679097
      z[242] 1.497000000 0.5002411831 0.015819015179 0.0665006266   56.5857936
      z[159] 1.634000000 0.4819504915 0.015240612726 0.1385335900   12.1030458
      z[174] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[235] 1.894000000 0.3079916539 0.009739551266 0.0367332728   70.3005377
      z[239] 1.514000000 0.5000540511 0.015813097548 0.0692852397   52.0897715
      z[152] 1.864000000 0.3429600875 0.010845350230 0.0933833199   13.4880306
       z[34] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[246] 1.883000000 0.3215811164 0.010169287803 0.0186815417  296.3163737
       z[95] 1.110000000 0.3130463193 0.009899393820 0.0742967025   17.7532605
      z[218] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[140] 1.426000000 0.4947411129 0.015645087688 0.1506961623   10.7783335
      z[231] 1.090000000 0.2863249587 0.009054390205 0.0342215007   70.0035899
      z[197] 1.184000000 0.3876780808 0.012259457341 0.0718671614   29.0992309
       z[13] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[127] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[158] 1.568000000 0.4956022817 0.015672320237 0.1259082558   15.4938083
      z[255] 1.731000000 0.4436618485 0.014029819523 0.0580124508   58.4873229
       z[51] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[130] 1.336000000 0.4725752081 0.014944140234 0.1273856786   13.7626054
      z[117] 1.297000000 0.4571651780 0.014456832295 0.1285392288   12.6495451
      z[261] 1.735000000 0.4415540397 0.013963164755 0.0468626836   88.7796473
      z[196] 1.297000000 0.4571651780 0.014456832295 0.1014456614   20.3085693
       z[92] 1.890000000 0.3130463193 0.009899393820 0.0742967025   17.7532605
       z[63] 1.050000000 0.2180540014 0.006895472975 0.0500000000   19.0190190
       z[18] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[202] 1.449000000 0.4976410822 0.015736792769 0.1047160181   22.5842781
      z[115] 1.343000000 0.4749490252 0.015019206922 0.1289707116   13.5616274
      z[187] 1.736000000 0.4410198391 0.013946271849 0.0899901229   24.0174316
      z[118] 1.457000000 0.4983968292 0.015760691590 0.1542872501   10.4349522
       z[59] 1.797000000 0.4024337870 0.012726073745 0.1114953910   13.0279187
theta[18][1] 0.780008131 0.3299649198 0.010434406946 0.0988042829   11.1528022
theta[18][2] 0.219991869 0.3299649198 0.010434406946 0.0988042829   11.1528022
      z[136] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[124] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[69] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[169] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[31] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[32] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[144] 1.867000000 0.3397446489 0.010743669132 0.0989730603   11.7834171
       z[12] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[175] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[102] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[176] 1.374000000 0.4841057306 0.015308767369 0.1365625620   12.5665810
        z[6] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[194] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[106] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[16] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
        z[8] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[236] 1.413000000 0.4926191974 0.015577986830 0.0569414904   74.8453810
      z[188] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[185] 1.454000000 0.4981286301 0.015752210389 0.1013048205   24.1781342
      z[193] 1.884000000 0.3203851536 0.010131468139 0.0544507933   34.6207398
      z[148] 1.999000000 0.0316227766 0.001000000000 0.0010000000 1000.0000000
      z[167] 1.847000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[206] 1.367000000 0.4822276885 0.015249378464 0.0844202451   32.6295488
       z[56] 1.797000000 0.4024337870 0.012726073745 0.1114953910   13.0279187
       z[82] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
theta[17][1] 0.124151521 0.2914950450 0.009217882689 0.0872849117   11.1528022
theta[17][2] 0.875848479 0.2914950450 0.009217882689 0.0872849117   11.1528022
      z[123] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
       z[73] 1.457000000 0.4983968292 0.015760691590 0.1542872501   10.4349522
       z[35] 2.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[122] 1.603000000 0.4895208174 0.015480007449 0.1422365010   11.8445949
 theta[5][1] 0.950877202 0.0266003207 0.000841175999 0.0079651668   11.1528022
 theta[5][2] 0.049122798 0.0266003207 0.000841175999 0.0079651668   11.1528022
     elapsed 1.180827436 0.0865121070 0.002735753032 0.0194209201   19.8433126
       z[97] 1.660000000 0.4739458035 0.014987482264 0.1454494949   10.6177606
      z[164] 1.696000000 0.4602127723 0.014553205688 0.1132960723   16.5001399
       z[36] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
      z[121] 1.153000000 0.3601676286 0.011389500460 0.1078481443   11.1528022
      z[163] 1.072000000 0.2586172517 0.008178195576 0.0720000000   12.9017907
       z[70] 1.340000000 0.4739458035 0.014987482264 0.1454494949   10.6177606
       z[89] 1.203000000 0.4024337870 0.012726073745 0.1114953910   13.0279187
       z[74] 1.000000000 0.0000000000 0.000000000000 0.0000000000 1000.0000000
 theta[1][1] 0.824657967 0.2856096826 0.009031771188 0.0855226062   11.1528022
 theta[1][2] 0.175342033 0.2856096826 0.009031771188 0.0855226062   11.1528022
      z[190] 1.655000000 0.4756061408 0.015039986742 0.1002469174   22.5088265
       z[94] 1.867000000 0.3397446489 0.010743669132 0.0989730603   11.7834171
       z[81] 1.543000000 0.4983968292 0.015760691590 0.1542872501   10.4349522
       z[93] 1.133000000 0.3397446489 0.010743669132 0.0989730603   11.7834171
      z[209] 1.386000000 0.4870741640 0.015402637477 0.0887343100   30.1305482
