"Sampler","Time_elpased","Min_ESS","Max_ESS","Min_MCSE","Max_MCSE"
"HMC(1000,0.05,6)","83.05792973100003","10.320028097984249","216.7765142235643","0.00033687718010462833","4.198013350818848"
"HMCDA(1000,200,0.65,0.35)","41.395974255000006","10.64170130657442","1000.0","2.095989221177839e-16","1.3650670560018592"
"NUTS(1000,200,0.65)","906.7388726930003","17.998159066405854","626.7344287294785","0.00022930981721549384","1.1082731896491094"
"PG(50,1000)","572.5531519489999","9.100206138763964","1000.0","5.335045728057897e-5","83099.05186965402"
